"Time","TM.RADFET2_V3"
2025-01-19 14:05:00,235
2025-01-19 14:10:00,5
2025-01-19 14:15:00,221
2025-01-19 14:20:00,5
2025-01-19 14:25:00,35
2025-01-19 14:30:00,17
2025-01-19 14:35:00,231
2025-01-19 14:40:00,250
2025-01-19 14:45:00,252
2025-01-19 14:50:00,14
2025-01-19 14:55:00,215
2025-01-19 15:00:00,25
2025-01-19 15:05:00,245
2025-01-19 15:10:00,248
2025-01-19 15:15:00,255
2025-01-19 15:20:00,239
2025-01-19 15:25:00,12
2025-01-19 15:30:00,12
2025-01-19 15:35:00,50
2025-01-19 15:40:00,251
2025-01-19 15:45:00,245
2025-01-19 15:50:00,57
2025-01-19 15:55:00,34
2025-01-19 16:00:00,20
2025-01-19 16:05:00,79
2025-01-19 16:10:00,21
2025-01-19 16:15:00,27
2025-01-19 16:20:00,40
2025-01-19 16:25:00,55
2025-01-19 16:30:00,237
2025-01-19 16:35:00,0
2025-01-19 16:40:00,0
2025-01-19 16:45:00,0
2025-01-19 16:50:00,0
2025-01-19 16:55:00,0
2025-01-19 17:00:00,0
2025-01-19 17:05:00,0
2025-01-19 17:10:00,0
2025-01-19 17:15:00,0
2025-01-19 17:20:00,0
2025-01-19 17:25:00,0
2025-01-19 17:30:00,0
2025-01-19 17:35:00,0
2025-01-19 17:40:00,24
2025-01-19 17:45:00,0
2025-01-19 17:50:00,0
2025-01-19 17:55:00,0
2025-01-19 18:00:00,0
2025-01-19 18:05:00,0
2025-01-19 18:10:00,0
2025-01-19 18:15:00,0
2025-01-19 18:20:00,0
2025-01-19 18:25:00,0
2025-01-19 18:30:00,0
2025-01-19 18:35:00,0
2025-01-19 18:40:00,0
2025-01-19 18:45:00,0
2025-01-19 18:50:00,0
2025-01-19 18:55:00,0
2025-01-19 19:00:00,0
2025-01-19 19:05:00,0
2025-01-19 19:10:00,0
2025-01-19 19:15:00,0
2025-01-19 19:20:00,0
2025-01-19 19:25:00,0
2025-01-19 19:30:00,0
2025-01-19 19:35:00,0
2025-01-19 19:40:00,0
2025-01-19 19:45:00,211
2025-01-19 19:50:00,0
2025-01-19 19:55:00,0
2025-01-19 20:00:00,0
2025-01-19 20:05:00,0
2025-01-19 20:10:00,0
2025-01-19 20:15:00,0
2025-01-19 20:20:00,0
2025-01-19 20:25:00,243
2025-01-19 20:30:00,247
2025-01-19 20:35:00,213
2025-01-19 20:40:00,250
2025-01-19 20:45:00,0
2025-01-19 20:50:00,5
2025-01-19 20:55:00,219
2025-01-19 21:00:00,8
2025-01-19 21:05:00,17
2025-01-19 21:10:00,220
2025-01-19 21:15:00,244
2025-01-19 21:20:00,40
2025-01-19 21:25:00,234
2025-01-19 21:30:00,253
2025-01-19 21:35:00,12
2025-01-19 21:40:00,20
2025-01-19 21:45:00,5
2025-01-19 21:50:00,42
2025-01-19 21:55:00,2
2025-01-19 22:00:00,15
2025-01-19 22:05:00,55
2025-01-19 22:10:00,247
2025-01-19 22:15:00,18
2025-01-19 22:20:00,15
2025-01-19 22:25:00,250
2025-01-19 22:30:00,228
2025-01-19 22:35:00,38
2025-01-19 22:40:00,25
2025-01-19 22:45:00,251
2025-01-19 22:50:00,216
2025-01-19 22:55:00,240
2025-01-19 23:00:00,4
2025-01-19 23:05:00,233
2025-01-19 23:10:00,14
2025-01-19 23:15:00,237
2025-01-19 23:20:00,24
2025-01-19 23:25:00,195
2025-01-19 23:30:00,250
2025-01-19 23:35:00,223
2025-01-19 23:40:00,206
2025-01-19 23:45:00,239
2025-01-19 23:50:00,228
2025-01-19 23:55:00,12
2025-01-20 00:00:00,213
2025-01-20 00:05:00,25
2025-01-20 00:10:00,250
2025-01-20 00:15:00,235
2025-01-20 00:20:00,212
2025-01-20 00:25:00,236
2025-01-20 00:30:00,27
2025-01-20 00:35:00,194
2025-01-20 00:40:00,250
2025-01-20 00:45:00,16
2025-01-20 00:50:00,253
2025-01-20 00:55:00,5
2025-01-20 01:00:00,253
2025-01-20 01:05:00,236
2025-01-20 01:10:00,3
2025-01-20 01:15:00,11
2025-01-20 01:20:00,237
2025-01-20 01:25:00,255
2025-01-20 01:30:00,14
2025-01-20 01:35:00,25
2025-01-20 01:40:00,236
2025-01-20 01:45:00,205
2025-01-20 01:50:00,233
2025-01-20 01:55:00,225
2025-01-20 02:00:00,206
2025-01-20 02:05:00,10
2025-01-20 02:10:00,9
2025-01-20 02:15:00,245
2025-01-20 02:20:00,225
2025-01-20 02:25:00,231
2025-01-20 02:30:00,203
2025-01-20 02:35:00,241
2025-01-20 02:40:00,248
2025-01-20 02:45:00,235
2025-01-20 02:50:00,228
2025-01-20 02:55:00,216
2025-01-20 03:00:00,196
2025-01-20 03:05:00,234
2025-01-20 03:10:00,243
2025-01-20 03:15:00,27
2025-01-20 03:20:00,240
2025-01-20 03:25:00,10
2025-01-20 03:30:00,238
2025-01-20 03:35:00,226
2025-01-20 03:40:00,27
2025-01-20 03:45:00,225
2025-01-20 03:50:00,0
2025-01-20 03:55:00,254
2025-01-20 04:00:00,251
2025-01-20 04:05:00,2
2025-01-20 04:10:00,0
2025-01-20 04:15:00,3
2025-01-20 04:20:00,243
2025-01-20 04:25:00,17
2025-01-20 04:30:00,232
2025-01-20 04:35:00,216
2025-01-20 04:40:00,241
2025-01-20 04:45:00,191
2025-01-20 04:50:00,214
2025-01-20 04:55:00,243
2025-01-20 05:00:00,4
2025-01-20 05:05:00,234
2025-01-20 05:10:00,210
2025-01-20 05:15:00,223
2025-01-20 05:20:00,183
2025-01-20 05:25:00,218
2025-01-20 05:30:00,228
2025-01-20 05:35:00,200
2025-01-20 05:40:00,211
2025-01-20 05:45:00,245
2025-01-20 05:50:00,244
2025-01-20 05:55:00,215
2025-01-20 06:00:00,195
2025-01-20 06:05:00,197
2025-01-20 06:10:00,5
2025-01-20 06:15:00,222
2025-01-20 06:20:00,244
2025-01-20 06:25:00,189
2025-01-20 06:30:00,203
2025-01-20 06:35:00,209
2025-01-20 06:40:00,226
2025-01-20 06:45:00,215
2025-01-20 06:50:00,227
2025-01-20 06:55:00,201
2025-01-20 07:00:00,239
2025-01-20 07:05:00,29
2025-01-20 07:10:00,208
2025-01-20 07:15:00,241
2025-01-20 07:20:00,220
2025-01-20 07:25:00,216
2025-01-20 07:30:00,198
2025-01-20 07:35:00,219
2025-01-20 07:40:00,213
2025-01-20 07:45:00,200
2025-01-20 07:50:00,196
2025-01-20 07:55:00,204
