="01:35:43.573.650.180 0 (Mar-14-2024)",="Tx",="11 00 2A 02 00 02 10 FF ",="..* .....",="",="",=""
="01:35:43.573.736.160 085.980us",="Tx",="00 00 00 01 01 FF 00 00 ",="........",="",="",=""
="01:35:43.573.822.140 085.980us",="Tx",="EA 60 00 00 00 00 00 00 ",=".`......",="",="",=""
="01:35:43.573.908.080 085.940us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="01:35:43.573.994.040 085.960us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="01:35:43.574.080.100 086.060us",="Tx",="00 00 00 18 17 FF 10 ",=".......",="",="",=""
="01:36:12.329.353.020 028.755s",="Tx",="11 00 2A 06 00 06 10 FF ",="..* .....",="",="",=""
="01:36:12.329.439.000 085.980us",="Tx",="00 00 00 02 01 FF 00 00 ",="........",="",="",=""
="01:36:12.329.524.940 085.940us",="Tx",="EA 60 00 00 00 00 00 00 ",=".`......",="",="",=""
="01:36:12.329.610.920 085.980us (Mar-14-2024)",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="01:36:12.329.696.840 085.920us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="01:36:12.329.782.880 086.040us",="Tx",="00 00 00 18 17 EA 82 ",=".......",="",="",=""
="01:36:41.089.033.120 028.759s",="Tx",="11 00 2A 0A 00 0A 10 FF ",="..* .....",="",="",=""
="01:36:41.089.119.080 085.960us",="Tx",="00 00 00 03 01 FF 00 00 ",="........",="",="",=""
="01:36:41.089.205.040 085.960us",="Tx",="EA 60 00 00 00 01 00 00 ",=".`......",="",="",=""
="01:36:41.089.290.940 085.900us",="Tx",="00 04 FF FF FF 27 B0 D5 ",=".....''..",="",="",=""
="01:36:41.089.376.860 085.920us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="01:36:41.089.462.860 086.000us",="Tx",="00 01 00 18 17 6A BC ",=".....j.",="",="",=""
="01:37:09.844.209.720 028.754s",="Tx",="11 00 2A 0E 00 0E 10 FF ",="..* .....",="",="",=""
="01:37:09.844.295.680 085.960us",="Tx",="00 00 00 04 01 FF 00 00 ",="........",="",="",=""
="01:37:09.844.381.620 085.940us",="Tx",="EA 60 00 00 00 01 00 00 ",=".`......",="",="",=""
="01:37:09.844.467.580 085.960us",="Tx",="00 04 FF FF FF 27 B0 D5 ",=".....''..",="",="",=""
="01:37:09.844.553.560 085.980us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="01:37:09.844.639.640 086.080us",="Tx",="00 01 00 18 17 2F F8 ",="...../.",="",="",=""
="01:37:38.600.358.660 028.755s",="Tx",="11 00 2A 12 00 12 10 FF ",="..* .....",="",="",=""
="01:37:38.600.444.620 085.960us",="Tx",="00 00 00 05 01 FF 00 00 ",="........",="",="",=""
="01:37:38.600.530.580 085.960us",="Tx",="EA 60 00 00 00 02 00 00 ",=".`......",="",="",=""
="01:37:38.600.616.480 085.900us",="Tx",="00 0A 27 8B E2 27 B0 BE ",="..''..''..",="",="",=""
="01:37:38.600.702.440 085.960us (Mar-14-2024)",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="01:37:38.600.788.520 086.080us",="Tx",="00 00 00 18 17 2C 0D ",".....,.",="",="",=""
="01:38:07.360.159.620 028.759s",="Tx",="11 00 2A 16 00 16 10 FF ",="..* .....",="",="",=""
="01:38:07.360.245.600 085.980us",="Tx",="00 00 00 06 01 FF 00 00 ",="........",="",="",=""
="01:38:07.360.331.580 085.980us",="Tx",="EA 60 00 00 00 02 00 00 ",=".`......",="",="",=""
="01:38:07.360.417.500 085.920us",="Tx",="00 0A 27 8B E2 27 B0 BE ",="..''..''..",="",="",=""
="01:38:07.360.503.480 085.980us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="01:38:07.360.589.520 086.040us",="Tx",="00 00 00 18 17 39 9F ",=".....9.",="",="",=""
="01:38:36.114.224.040 028.753s",="Tx",="11 00 2A 1A 00 1A 10 FF ",="..* .....",="",="",=""
="01:38:36.114.310.000 085.960us",="Tx",="00 00 00 07 01 FF 00 00 ",="........",="",="",=""
="01:38:36.114.396.000 086.000us",="Tx",="EA 60 00 00 00 03 00 00 ",=".`......",="",="",=""
="01:38:36.114.481.900 085.900us",="Tx",="00 10 27 8B EE 27 B0 D7 ",="..''..''..",="",="",=""
="01:38:36.114.567.820 085.920us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="01:38:36.114.653.840 086.020us",="Tx",="00 00 00 18 17 3F 92 ",=".....?.",="",="",=""
="01:39:04.867.134.860 028.752s",="Tx",="11 00 2A 1E 00 1E 10 FF ",="..* .....",="",="",=""
="01:39:04.867.220.820 085.960us",="Tx",="00 00 00 08 01 FF 00 00 ",="........",="",="",=""
="01:39:04.867.306.740 085.920us",="Tx",="EA 60 00 00 00 03 00 00 ",=".`......",="",="",=""
="01:39:04.867.392.640 085.900us",="Tx",="00 10 27 8B EE 27 B0 D7 ",="..''..''..",="",="",=""
="01:39:04.867.478.540 085.900us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="01:39:04.867.564.560 086.020us (Mar-14-2024)",="Tx",="00 00 00 18 17 DB 7A ",="......z",="",="",=""
="01:39:33.626.288.040 028.758s",="Tx",="11 00 2A 22 00 22 10 FF ",="..* "".""..",="",="",=""
="01:39:33.626.374.020 085.980us",="Tx",="00 00 00 09 01 FF 00 00 ",="........",="",="",=""
="01:39:33.626.460.020 086.000us",="Tx",="EA 60 00 00 00 04 00 00 ",=".`......",="",="",=""
="01:39:33.626.545.960 085.940us",="Tx",="00 16 27 8B E4 27 B0 C2 ",="..''..''..",="",="",=""
="01:39:33.626.631.920 085.960us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="01:39:33.626.717.960 086.040us",="Tx",="00 00 00 18 17 92 29 ",="......)",="",="",=""
="01:40:02.385.498.780 028.758s",="Tx",="11 00 2A 26 00 26 10 FF ",="..* &.&..",="",="",=""
="01:40:02.385.584.740 085.960us",="Tx",="00 00 00 0A 01 FF 00 00 ",="........",="",="",=""
="01:40:02.385.670.700 085.960us",="Tx",="EA 60 00 00 00 04 00 00 ",=".`......",="",="",=""
="01:40:02.385.756.620 085.920us",="Tx",="00 16 27 8B E4 27 B0 C2 ",="..''..''..",="",="",=""
="01:40:02.385.842.560 085.940us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="01:40:02.385.928.580 086.020us",="Tx",="00 00 00 18 17 87 BB ",=".......",="",="",=""
="01:40:31.138.057.840 028.752s",="Tx",="11 00 2A 2A 00 2A 10 FF ",="..* * .* ..",="",="",=""
="01:40:31.138.143.800 085.960us",="Tx",="00 00 00 0B 01 FF 00 00 ",="........",="",="",=""
="01:40:31.138.229.720 085.920us",="Tx",="EA 60 00 00 00 05 00 00 ",=".`......",="",="",=""
="01:40:31.138.315.600 085.880us",="Tx",="00 1C 27 8B C1 27 B0 F2 ",="..''..''..",="",="",=""
="01:40:31.138.401.500 085.900us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="01:40:31.138.487.500 086.000us",="Tx",="00 00 00 18 17 3C 57 ",=".....<W",="",="",=""
="01:40:59.889.319.320 028.750s",="Tx",="11 00 2A 2E 00 2E 10 FF ",="..* .....",="",="",=""
="01:40:59.889.405.260 085.940us",="Tx",="00 00 00 0C 01 FF 00 00 ",="........",="",="",=""
="01:40:59.889.491.180 085.920us",="Tx",="EA 60 00 00 00 05 00 00 ",=".`......",="",="",=""
="01:40:59.889.577.100 085.920us",="Tx",="00 1C 27 8B C1 27 B0 F2 ",="..''..''..",="",="",=""
="01:40:59.889.663.040 085.940us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="01:40:59.889.749.100 086.060us",="Tx",="00 00 00 18 17 79 13 ",=".....y.",="",="",=""
="01:41:28.639.297.660 028.749s (Mar-14-2024)",="Tx",="11 00 2A 32 00 32 10 FF ",="..* 2.2..",="",="",=""
="01:41:28.639.383.620 085.960us",="Tx",="00 00 00 0D 01 FF 00 00 ",="........",="",="",=""
="01:41:28.639.469.600 085.980us",="Tx",="EA 60 00 00 00 06 00 00 ",=".`......",="",="",=""
="01:41:28.639.555.500 085.900us",="Tx",="00 22 27 8B BE 27 B0 CE ",=".""''..''..",="",="",=""
="01:41:28.639.641.440 085.940us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="01:41:28.639.727.420 085.980us",="Tx",="00 00 00 18 17 B6 ED ",=".......",="",="",=""
="01:41:57.391.117.340 028.751s",="Tx",="11 00 2A 36 00 36 10 FF ",="..* 6.6..",="",="",=""
="01:41:57.391.203.260 085.920us",="Tx",="00 00 00 0E 01 FF 00 00 ",="........",="",="",=""
="01:41:57.391.289.160 085.900us",="Tx",="EA 60 00 00 00 06 00 00 ",=".`......",="",="",=""
="01:41:57.391.375.040 085.880us",="Tx",="00 22 27 8B BE 27 B0 CE ",=".""''..''..",="",="",=""
="01:41:57.391.460.920 085.880us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="01:41:57.391.546.880 085.960us",="Tx",="00 00 00 18 17 A3 7F ",=".......",="",="",=""
="01:42:26.140.599.360 028.749s",="Tx",="11 00 2A 3A 00 3A 10 FF ",="..* :.:..",="",="",=""
="01:42:26.140.685.320 085.960us",="Tx",="00 00 00 0F 01 FF 00 00 ",="........",="",="",=""
="01:42:26.140.771.280 085.960us",="Tx",="EA 60 00 00 00 07 00 00 ",=".`......",="",="",=""
="01:42:26.140.857.220 085.940us",="Tx",="00 28 27 8B DA 27 B0 DD ",=".(''..''..",="",="",=""
="01:42:26.140.943.220 086.000us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="01:42:26.141.029.280 086.060us",="Tx",="00 00 00 18 17 60 19 ",=".....`.",="",="",=""
="01:42:54.888.662.020 028.747s",="Tx",="11 00 2A 3E 00 3E 10 FF ",="..* >.>..",="",="",=""
="01:42:54.888.748.000 085.980us (Mar-14-2024)",="Tx",="00 00 00 10 01 FF 00 00 ",="........",="",="",=""
="01:42:54.888.833.960 085.960us",="Tx",="EA 60 00 00 00 07 00 00 ",=".`......",="",="",=""
="01:42:54.888.919.880 085.920us",="Tx",="00 28 27 8B DA 27 B0 DD ",=".(''..''..",="",="",=""
="01:42:54.889.005.800 085.920us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="01:42:54.889.091.800 086.000us",="Tx",="00 00 00 18 17 D7 88 ",=".......",="",="",=""
="01:43:23.637.776.300 028.748s",="Tx",="11 00 2A 42 00 42 10 FF ",="..* B.B..",="",="",=""
="01:43:23.637.862.240 085.940us",="Tx",="00 00 00 11 01 FF 00 00 ",="........",="",="",=""
="01:43:23.637.948.200 085.960us",="Tx",="EA 60 00 00 00 08 00 00 ",=".`......",="",="",=""
="01:43:23.638.034.100 085.900us",="Tx",="00 2F 27 8C 02 27 B0 D8 ",="./''..''..",="",="",=""
