Timestamp (h:m:s.ms.us.ns dur),Status,Data(h),ASCII,Parity Error,Stop Bit Error,Information,
="",="",="",="",="",="",="*** Capture Started"
="13:35:55.642.563.360 086.080us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="13:35:55.642.649.460 086.100us",="Tx",="00 00 01 1A 19 CD F4 ",=".......",="",="",=""
="13:36:25.410.249.620 029.767s",="Tx",="11 00 2A EF 00 EF 10 00 ",="..* .....",="",="",=""
="13:36:25.410.335.700 086.080us",="Tx",="00 00 00 A4 05 FF 00 00 ",="........",="",="",=""
="13:36:25.410.421.800 086.100us",="Tx",="EA 60 00 0C 00 04 00 04 ",=".`......",="",="",=""
="13:36:25.410.507.840 086.040us",="Tx",="14 65 27 8A 32 27 AF 9A ",=".e''.2''..",="",="",=""
="13:36:25.410.593.920 086.080us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="13:36:25.410.680.040 086.120us",="Tx",="00 00 01 1A 19 5A C7 ",=".....Z.",="",="",=""
="13:36:55.180.686.860 029.770s",="Tx",="11 00 2A 0E 00 0E 10 00 ",="..* .....",="",="",=""
="13:36:55.180.772.960 086.100us",="Tx",="00 00 00 A5 05 FF 00 00 ",="........",="",="",=""
="13:36:55.180.859.060 086.100us",="Tx",="EA 60 00 0C 00 05 00 04 ",=".`......",="",="",=""
="13:36:55.180.945.160 086.100us",="Tx",="14 A0 27 8A 7C 27 AF D5 ",="..''.|''..",="",="",=""
="13:36:55.181.031.260 086.100us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="13:36:55.181.117.540 086.280us",="Tx",="00 00 01 1A 19 4B 0F ",=".....K.",="",="",=""
="13:37:24.954.300.960 029.773s (Apr-15-2024)",="Tx",="11 00 2A 2D 00 2D 10 00 ",="..* -.-..",="",="",=""
="13:37:24.954.387.100 086.140us",="Tx",="00 00 00 A6 05 FF 00 00 ",="........",="",="",=""
="13:37:24.954.473.240 086.140us",="Tx",="EA 60 00 0C 00 05 00 04 ",=".`......",="",="",=""
="13:37:24.954.559.300 086.060us",="Tx",="14 A0 27 8A 7C 27 AF D5 ",="..''.|''..",="",="",=""
="13:37:24.954.645.320 086.020us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="13:37:24.954.731.420 086.100us",="Tx",="00 00 01 1A 19 D9 9D ",=".......",="",="",=""
="13:37:54.724.553.840 029.769s",="Tx",="11 00 2A 4C 00 4C 10 00 ",="..* L.L..",="",="",=""
="13:37:54.724.639.920 086.080us",="Tx",="00 00 00 A7 05 FF 00 00 ",="........",="",="",=""
="13:37:54.724.725.980 086.060us",="Tx",="EA 60 00 0C 00 06 00 04 ",=".`......",="",="",=""
="13:37:54.724.812.000 086.020us",="Tx",="14 DA 27 8A 80 27 AF DE ",="..''..''..",="",="",=""
="13:37:54.724.898.040 086.040us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="13:37:54.724.984.140 086.100us",="Tx",="00 00 01 1A 19 08 1D ",=".......",="",="",=""
="13:38:24.491.810.960 029.766s",="Tx",="11 00 2A 6B 00 6B 10 00 ",="..* k.k..",="",="",=""
="13:38:24.491.897.040 086.080us",="Tx",="00 00 00 A8 05 FF 00 00 ",="........",="",="",=""
="13:38:24.491.983.100 086.060us",="Tx",="EA 60 00 0C 00 06 00 04 ",=".`......",="",="",=""
="13:38:24.492.069.120 086.020us",="Tx",="14 DA 27 8A 80 27 AF DE ",="..''..''..",="",="",=""
="13:38:24.492.155.180 086.060us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="13:38:24.492.241.300 086.120us",="Tx",="00 00 01 1A 19 CA 29 ",="......)",="",="",=""
="13:38:54.262.448.100 029.770s",="Tx",="11 00 2A 8A 00 8A 10 00 ",="..* .....",="",="",=""
="13:38:54.262.534.160 086.060us",="Tx",="00 00 00 A9 05 FF 00 00 ",="........",="",="",=""
="13:38:54.262.620.240 086.080us",="Tx",="EA 60 00 0C 00 07 00 04 ",=".`......",="",="",=""
="13:38:54.262.706.260 086.020us",="Tx",="15 15 27 8A 40 27 AF BF ",="..''.@''..",="",="",=""
="13:38:54.262.792.320 086.060us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="13:38:54.262.878.420 086.100us",="Tx",="00 00 01 1A 19 B0 5F ",="......_",="",="",=""
="13:39:24.036.211.960 029.773s",="Tx",="11 00 2A A9 00 A9 10 00 ",="..* .....",="",="",=""
="13:39:24.036.298.020 086.060us",="Tx",="00 00 00 AA 05 FF 00 00 ",="........",="",="",=""
="13:39:24.036.384.100 086.080us",="Tx",="EA 60 00 0C 00 07 00 04 ",=".`......",="",="",=""
="13:39:24.036.470.120 086.020us",="Tx",="15 15 27 8A 40 27 AF BF ",="..''.@''..",="",="",=""
="13:39:24.036.556.160 086.040us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="13:39:24.036.642.240 086.080us",="Tx",="00 00 01 1A 19 22 CD ",="....."".",="",="",=""
="13:39:53.808.102.040 029.771s",="Tx",="11 00 2A C8 00 C8 10 00 ",="..* .....",="",="",=""
="13:39:53.808.188.060 086.020us",="Tx",="00 00 00 AB 05 FF 00 00 ",="........",="",="",=""
="13:39:53.808.274.120 086.060us",="Tx",="EA 60 00 0C 00 08 00 04 ",=".`......",="",="",=""
="13:39:53.808.360.120 086.000us",="Tx",="15 50 27 8A 60 27 AF BB ",=".P''.`''..",="",="",=""
="13:39:53.808.446.140 086.020us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="13:39:53.808.532.240 086.100us (Apr-15-2024)",="Tx",="00 00 01 1A 19 C6 D5 ",=".......",="",="",=""
="13:40:23.582.730.320 029.774s",="Tx",="11 00 2A E7 00 E7 10 00 ",="..* .....",="",="",=""
="13:40:23.582.816.360 086.040us",="Tx",="00 00 00 AC 05 FF 00 00 ",="........",="",="",=""
="13:40:23.582.902.380 086.020us",="Tx",="EA 60 00 0C 00 09 00 04 ",=".`......",="",="",=""
="13:40:23.582.988.400 086.020us",="Tx",="15 8A 27 8A 2E 27 AF B2 ",="..''..''..",="",="",=""
="13:40:23.583.074.440 086.040us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="13:40:23.583.160.520 086.080us",="Tx",="00 00 01 1A 19 A6 9F ",=".......",="",="",=""
="13:40:53.358.958.000 029.775s",="Tx",="11 00 2A 06 00 06 10 00 ",="..* .....",="",="",=""
="13:40:53.359.044.080 086.080us",="Tx",="00 00 00 AD 05 FF 00 00 ",="........",="",="",=""
="13:40:53.359.130.220 086.140us",="Tx",="EA 60 00 0C 00 09 00 04 ",=".`......",="",="",=""
="13:40:53.359.216.320 086.100us",="Tx",="15 8A 27 8A 2E 27 AF B2 ",="..''..''..",="",="",=""
="13:40:53.359.302.420 086.100us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="13:40:53.359.388.540 086.120us",="Tx",="00 00 01 1A 19 99 37 ",="......7",="",="",=""
="13:41:23.129.237.960 029.769s",="Tx",="11 00 2A 25 00 25 10 00 ",="..* %.%..",="",="",=""
="13:41:23.129.324.020 086.060us",="Tx",="00 00 00 AE 05 FF 00 00 ",="........",="",="",=""
="13:41:23.129.410.060 086.040us",="Tx",="EA 60 00 0C 00 0A 00 04 ",=".`......",="",="",=""
="13:41:23.129.496.100 086.040us",="Tx",="15 C5 27 8A 25 27 AF A1 ",="..''.%''..",="",="",=""
="13:41:23.129.582.140 086.040us (Apr-15-2024)",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="13:41:23.129.668.200 086.060us",="Tx",="00 00 01 1A 19 27 0F ",=".....''.",="",="",=""
="13:41:52.899.926.640 029.770s",="Tx",="11 00 2A 44 00 44 10 00 ",="..* D.D..",="",="",=""
="13:41:52.900.012.680 086.040us",="Tx",="00 00 00 AF 05 FF 00 00 ",="........",="",="",=""
="13:41:52.900.098.720 086.040us",="Tx",="EA 60 00 0C 00 0A 00 04 ",=".`......",="",="",=""
="13:41:52.900.184.720 086.000us",="Tx",="15 C5 27 8A 25 27 AF A1 ",="..''.%''..",="",="",=""
="13:41:52.900.270.800 086.080us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="13:41:52.900.356.940 086.140us",="Tx",="00 00 01 1A 19 71 92 ",=".....q.",="",="",=""
="13:42:22.673.843.640 029.773s",="Tx",="11 00 2A 63 00 63 10 00 ",="..* c.c..",="",="",=""
="13:42:22.673.929.720 086.080us",="Tx",="00 00 00 B0 05 FF 00 00 ",="........",="",="",=""
="13:42:22.674.015.820 086.100us",="Tx",="EA 60 00 0C 00 0B 00 04 ",=".`......",="",="",=""
="13:42:22.674.101.900 086.080us",="Tx",="16 00 27 8A 15 27 AF CA ",="..''..''..",="",="",=""
="13:42:22.674.188.000 086.100us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="13:42:22.674.274.220 086.220us",="Tx",="00 00 01 1A 19 7F B5 ",=".......",="",="",=""
="13:42:52.442.482.060 029.768s",="Tx",="11 00 2A 82 00 82 10 00 ",="..* .....",="",="",=""
="13:42:52.442.568.120 086.060us",="Tx",="00 00 00 B1 05 FF 00 00 ",="........",="",="",=""
="13:42:52.442.654.160 086.040us",="Tx",="EA 60 00 0C 00 0B 00 04 ",=".`......",="",="",=""
="13:42:52.442.740.180 086.020us (Apr-15-2024)",="Tx",="16 00 27 8A 15 27 AF CA ",="..''..''..",="",="",=""
="13:42:52.442.826.220 086.040us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="13:42:52.442.912.340 086.120us",="Tx",="00 00 01 1A 19 40 1D ",=".....@.",="",="",=""
="13:43:22.212.668.660 029.769s",="Tx",="11 00 2A A1 00 A1 10 00 ",="..* .....",="",="",=""
="13:43:22.212.754.720 086.060us",="Tx",="00 00 00 B2 05 FF 00 00 ",="........",="",="",=""
="13:43:22.212.840.780 086.060us",="Tx",="EA 60 00 0C 00 0C 00 04 ",=".`......",="",="",=""
="13:43:22.212.926.800 086.020us",="Tx",="16 3A 27 8A 66 27 AF 95 ",=".:''.f''..",="",="",=""
="13:43:22.213.012.840 086.040us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="13:43:22.213.098.960 086.120us",="Tx",="00 00 01 1A 19 21 A8 ",=".....!.",="",="",=""
="13:43:51.987.128.440 029.774s",="Tx",="11 00 2A C0 00 C0 10 00 ",="..* .....",="",="",=""
="13:43:51.987.214.440 086.000us",="Tx",="00 00 00 B3 05 FF 00 00 ",="........",="",="",=""
="13:43:51.987.300.440 086.000us",="Tx",="EA 60 00 0C 00 0C 00 04 ",=".`......",="",="",=""
="13:43:51.987.386.400 085.960us",="Tx",="16 3A 27 8A 66 27 AF 95 ",=".:''.f''..",="",="",=""
="13:43:51.987.472.400 086.000us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="13:43:51.987.558.460 086.060us",="Tx",="00 00 01 1A 19 77 35 ",=".....w5",="",="",=""
="13:44:21.764.334.020 029.776s",="Tx",="11 00 2A DF 00 DF 10 00 ",="..* .....",="",="",=""
="13:44:21.764.420.080 086.060us",="Tx",="00 00 00 B4 05 FF 00 00 ",="........",="",="",=""
="13:44:21.764.506.140 086.060us (Apr-15-2024)",="Tx",="EA 60 00 0C 00 0D 00 04 ",=".`......",="",="",=""
="13:44:21.764.592.160 086.020us",="Tx",="16 75 27 8A 36 27 AF 97 ",=".u''.6''..",="",="",=""
="13:44:21.764.678.260 086.100us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="13:44:21.764.764.360 086.100us",="Tx",="00 00 01 1A 19 91 4A ",="......J",="",="",=""
="13:44:51.538.065.260 029.773s",="Tx",="11 00 2A FE 00 FE 10 00 ",="..* .....",="",="",=""
="13:44:51.538.151.300 086.040us",="Tx",="00 00 00 B5 05 FF 00 00 ",="........",="",="",=""
="13:44:51.538.237.340 086.040us",="Tx",="EA 60 00 0C 00 0D 00 04 ",=".`......",="",="",=""
="13:44:51.538.323.340 086.000us",="Tx",="16 75 27 8A 36 27 AF 97 ",=".u''.6''..",="",="",=""
="13:44:51.538.409.360 086.020us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="13:44:51.538.495.460 086.100us",="Tx",="00 00 01 1A 19 7B 5D ",=".....{]",="",="",=""
="13:45:21.308.653.260 029.770s",="Tx",="11 00 2A 1D 00 1D 10 00 ",="..* .....",="",="",=""
="13:45:21.308.739.300 086.040us",="Tx",="00 00 00 B6 05 FF 00 00 ",="........",="",="",=""
="13:45:21.308.825.360 086.060us",="Tx",="EA 60 00 0C 00 0E 00 04 ",=".`......",="",="",=""
="13:45:21.308.911.400 086.040us",="Tx",="16 B0 27 8A 3C 27 AF 84 ",="..''.<''..",="",="",=""
="13:45:21.308.997.440 086.040us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="13:45:21.309.083.540 086.100us",="Tx",="00 00 01 1A 19 BC 1C ",=".......",="",="",=""
="13:45:51.082.148.140 029.773s",="Tx",="11 00 2A 3C 00 3C 10 00 ",="..* <.<..",="",="",=""
="13:45:51.082.234.180 086.040us (Apr-15-2024)",="Tx",="00 00 00 B7 05 FF 00 00 ",="........",="",="",=""
="13:45:51.082.320.220 086.040us",="Tx",="EA 60 00 0C 00 0E 00 04 ",=".`......",="",="",=""
="13:45:51.082.406.240 086.020us",="Tx",="16 B0 27 8A 3C 27 AF 84 ",="..''.<''..",="",="",=""
="13:45:51.082.492.280 086.040us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="13:45:51.082.578.400 086.120us",="Tx",="00 00 01 1A 19 56 0B ",=".....V.",="",="",=""
="13:46:20.857.926.080 029.775s",="Tx",="11 00 2A 5B 00 5B 10 00 ",="..* [.[..",="",="",=""
="13:46:20.858.012.120 086.040us",="Tx",="00 00 00 B8 05 FF 00 00 ",="........",="",="",=""
="13:46:20.858.098.180 086.060us",="Tx",="EA 60 00 0C 00 0F 00 04 ",=".`......",="",="",=""
="13:46:20.858.184.180 086.000us",="Tx",="16 EA 27 8A 53 27 AF BF ",="..''.S''..",="",="",=""
="13:46:20.858.270.220 086.040us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="13:46:20.858.356.320 086.100us",="Tx",="00 00 01 1A 19 93 1F ",=".......",="",="",=""
="13:46:50.632.398.320 029.774s",="Tx",="11 00 2A 7A 00 7A 10 00 ",="..* z.z..",="",="",=""
="13:46:50.632.484.340 086.020us",="Tx",="00 00 00 B9 05 FF 00 00 ",="........",="",="",=""
="13:46:50.632.570.380 086.040us",="Tx",="EA 60 00 0C 00 0F 00 04 ",=".`......",="",="",=""
="13:46:50.632.656.400 086.020us",="Tx",="16 EA 27 8A 53 27 AF BF ",="..''.S''..",="",="",=""
="13:46:50.632.742.420 086.020us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="13:46:50.632.828.500 086.080us",="Tx",="00 00 01 1A 19 79 08 ",=".....y.",="",="",=""
="13:47:20.408.068.660 029.775s (Apr-15-2024)",="Tx",="11 00 2A 99 00 99 10 00 ",="..* .....",="",="",=""
="13:47:20.408.154.740 086.080us",="Tx",="00 00 00 BA 05 FF 00 00 ",="........",="",="",=""
="13:47:20.408.240.800 086.060us",="Tx",="EA 60 00 0C 00 10 00 04 ",=".`......",="",="",=""
="13:47:20.408.326.860 086.060us",="Tx",="17 25 27 8A 45 27 AF A8 ",=".%''.E''..",="",="",=""
="13:47:20.408.412.920 086.060us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="13:47:20.408.499.020 086.100us",="Tx",="00 00 01 1A 19 AE 3A ",="......:",="",="",=""
="13:47:50.180.354.380 029.771s",="Tx",="11 00 2A B8 00 B8 10 00 ",="..* .....",="",="",=""
="13:47:50.180.440.380 086.000us",="Tx",="00 00 00 BB 05 FF 00 00 ",="........",="",="",=""
="13:47:50.180.526.380 086.000us",="Tx",="EA 60 00 0C 00 10 00 04 ",=".`......",="",="",=""
="13:47:50.180.612.320 085.940us",="Tx",="17 25 27 8A 45 27 AF A8 ",=".%''.E''..",="",="",=""
="13:47:50.180.698.280 085.960us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="13:47:50.180.784.320 086.040us",="Tx",="00 00 01 1A 19 44 2D ",=".....D-",="",="",=""
="13:48:19.947.193.080 029.766s",="Tx",="11 00 2A D7 00 D7 10 00 ",="..* .....",="",="",=""
="13:48:19.947.279.140 086.060us",="Tx",="00 00 00 BC 05 FF 00 00 ",="........",="",="",=""
="13:48:19.947.365.200 086.060us",="Tx",="EA 60 00 0C 00 11 00 04 ",=".`......",="",="",=""
="13:48:19.947.451.220 086.020us",="Tx",="17 60 27 8A 71 27 AF 88 ",=".`''.q''..",="",="",=""
="13:48:19.947.537.280 086.060us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="13:48:19.947.623.400 086.120us",="Tx",="00 00 01 1A 19 5D F3 ",=".....].",="",="",=""
="13:48:49.719.289.200 029.771s",="Tx",="11 00 2A F6 00 F6 10 00 ",="..* .....",="",="",=""
="13:48:49.719.375.280 086.080us",="Tx",="00 00 00 BD 05 FF 00 00 ",="........",="",="",=""
="13:48:49.719.461.320 086.040us",="Tx",="EA 60 00 0C 00 11 00 04 ",=".`......",="",="",=""
="13:48:49.719.547.340 086.020us",="Tx",="17 60 27 8A 71 27 AF 88 ",=".`''.q''..",="",="",=""
="13:48:49.719.633.380 086.040us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="13:48:49.719.719.460 086.080us",="Tx",="00 00 01 1A 19 B7 E4 ",=".......",="",="",=""
="13:49:19.492.195.160 029.772s",="Tx",="11 00 2A 15 00 15 10 00 ",="..* .....",="",="",=""
="13:49:19.492.281.240 086.080us",="Tx",="00 00 00 BE 05 FF 00 00 ",="........",="",="",=""
="13:49:19.492.367.300 086.060us",="Tx",="EA 60 00 0C 00 12 00 04 ",=".`......",="",="",=""
="13:49:19.492.453.360 086.060us",="Tx",="17 9A 27 89 FE 27 AF 9F ",="..''..''..",="",="",=""
="13:49:19.492.539.440 086.080us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="13:49:19.492.625.560 086.120us",="Tx",="00 00 01 1A 19 A6 45 ",="......E",="",="",=""
="13:49:49.258.520.740 029.765s",="Tx",="11 00 2A 34 00 34 10 00 ",="..* 4.4..",="",="",=""
="13:49:49.258.606.780 086.040us",="Tx",="00 00 00 BF 05 FF 00 00 ",="........",="",="",=""
="13:49:49.258.692.820 086.040us",="Tx",="EA 60 00 0C 00 12 00 04 ",=".`......",="",="",=""
="13:49:49.258.778.840 086.020us",="Tx",="17 9A 27 89 FE 27 AF 9F ",="..''..''..",="",="",=""
="13:49:49.258.864.880 086.040us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="13:49:49.258.950.980 086.100us (Apr-15-2024)",="Tx",="00 00 01 1A 19 4C 52 ",=".....LR",="",="",=""
="13:50:19.027.361.680 029.768s",="Tx",="11 00 2A 53 00 53 10 00 ",="..* S.S..",="",="",=""
="13:50:19.027.447.760 086.080us",="Tx",="00 00 00 C0 05 FF 00 00 ",="........",="",="",=""
="13:50:19.027.533.820 086.060us",="Tx",="EA 60 00 0C 00 13 00 04 ",=".`......",="",="",=""
="13:50:19.027.619.860 086.040us",="Tx",="17 D5 27 8A 4C 27 AF BA ",="..''.L''..",="",="",=""
="13:50:19.027.705.920 086.060us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="13:50:19.027.792.020 086.100us",="Tx",="00 00 01 1A 19 CD DA ",=".......",="",="",=""
="13:50:48.795.548.260 029.767s",="Tx",="11 00 2A 72 00 72 10 00 ",="..* r.r..",="",="",=""
="13:50:48.795.634.340 086.080us",="Tx",="00 00 00 C1 05 FF 00 00 ",="........",="",="",=""
="13:50:48.795.720.420 086.080us",="Tx",="EA 60 00 0C 00 13 00 04 ",=".`......",="",="",=""
="13:50:48.795.806.460 086.040us",="Tx",="17 D5 27 8A 4C 27 AF BA ",="..''.L''..",="",="",=""
="13:50:48.795.892.500 086.040us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="13:50:48.795.978.640 086.140us",="Tx",="00 00 01 1A 19 27 CD ",=".....''.",="",="",=""
="13:51:18.561.914.180 029.765s",="Tx",="11 00 2A 91 00 91 10 00 ",="..* .....",="",="",=""
="13:51:18.562.000.220 086.040us",="Tx",="00 00 00 C2 05 FF 00 00 ",="........",="",="",=""
="13:51:18.562.086.280 086.060us",="Tx",="EA 60 00 0C 00 14 00 04 ",=".`......",="",="",=""
="13:51:18.562.172.280 086.000us",="Tx",="18 10 27 8A 31 27 AF 75 ",="..''.1''.u",="",="",=""
="13:51:18.562.258.340 086.060us (Apr-15-2024)",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="13:51:18.562.344.400 086.060us",="Tx",="00 00 01 1A 19 7E 27 ",=".....~''",="",="",=""
="13:51:48.329.316.940 029.766s",="Tx",="11 00 2A B0 00 B0 10 00 ",="..* .....",="",="",=""
="13:51:48.329.403.000 086.060us",="Tx",="00 00 00 C3 05 FF 00 00 ",="........",="",="",=""
="13:51:48.329.489.100 086.100us",="Tx",="EA 60 00 0C 00 14 00 04 ",=".`......",="",="",=""
="13:51:48.329.575.140 086.040us",="Tx",="18 10 27 8A 31 27 AF 75 ",="..''.1''.u",="",="",=""
="13:51:48.329.661.180 086.040us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="13:51:48.329.747.340 086.160us",="Tx",="00 00 01 1A 19 94 30 ",="......0",="",="",=""
="13:52:18.096.986.460 029.767s",="Tx",="11 00 2A CF 00 CF 10 00 ",="..* .....",="",="",=""
="13:52:18.097.072.500 086.040us",="Tx",="00 00 00 C4 05 FF 00 00 ",="........",="",="",=""
="13:52:18.097.158.520 086.020us",="Tx",="EA 60 00 0C 00 15 00 04 ",=".`......",="",="",=""
="13:52:18.097.244.520 086.000us",="Tx",="18 4A 27 8A 32 27 AF 90 ",=".J''.2''..",="",="",=""
="13:52:18.097.330.520 086.000us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="13:52:18.097.416.600 086.080us",="Tx",="00 00 01 1A 19 DE 87 ",=".......",="",="",=""
="13:52:47.862.562.100 029.765s",="Tx",="11 00 2A EE 00 EE 10 00 ",="..* .....",="",="",=""
="13:52:47.862.648.160 086.060us",="Tx",="00 00 00 C5 05 FF 00 00 ",="........",="",="",=""
="13:52:47.862.734.220 086.060us",="Tx",="EA 60 00 0C 00 15 00 04 ",=".`......",="",="",=""
="13:52:47.862.820.280 086.060us (Apr-15-2024)",="Tx",="18 4A 27 8A 32 27 AF 90 ",=".J''.2''..",="",="",=""
="13:52:47.862.906.360 086.080us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="13:52:47.862.992.460 086.100us",="Tx",="00 00 01 1A 19 34 90 ",=".....4.",="",="",=""
="13:53:17.624.379.220 029.761s",="Tx",="11 00 2A 0D 00 0D 10 00 ",="..* .....",="",="",=""
="13:53:17.624.465.280 086.060us",="Tx",="00 00 00 C6 05 FF 00 00 ",="........",="",="",=""
="13:53:17.624.551.380 086.100us",="Tx",="EA 60 00 0C 00 16 00 04 ",=".`......",="",="",=""
="13:53:17.624.637.420 086.040us",="Tx",="18 85 27 8A 55 27 AF AA ",="..''.U''..",="",="",=""
="13:53:17.624.723.480 086.060us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="13:53:17.624.809.620 086.140us",="Tx",="00 00 01 1A 19 B8 B7 ",=".......",="",="",=""
="13:53:47.385.528.540 029.760s",="Tx",="11 00 2A 2C 00 2C 10 00 ","..* ,.,..",="",="",=""
