Timestamp (h:m:s.ms.us.ns dur),Status,Data(h),ASCII,Parity Error,Stop Bit Error,Information,
="",="",="",="",="",="",="*** Capture Started"
="14:23:26.760.938.460 086.040us",="Tx",="01 24 27 8C DC 27 B2 25 ",=".$''..''.%",="",="",=""
="14:23:26.761.024.460 086.000us",="Tx",="00 00 00 00 EA 60 C0 80 ",=".....`..",="",="",=""
="14:23:26.761.110.480 086.020us",="Tx",="00 00 BD 18 17 A8 D1 ",=".......",="",="",=""
="14:23:56.523.982.880 029.762s",="Tx",="11 00 2A 76 00 76 10 87 ",="..* v.v..",="",="",=""
="14:23:56.524.068.860 085.980us",="Tx",="18 9D 82 EF 6E FF 00 00 ",="....n...",="",="",=""
="14:23:56.524.154.920 086.060us",="Tx",="EA 60 80 27 C0 3F 00 00 ",=".`.''.?..",="",="",=""
="14:23:56.524.240.880 085.960us",="Tx",="01 5F 27 8C 8D 27 B1 E4 ",="._''..''..",="",="",=""
="14:23:56.524.326.820 085.940us",="Tx",="00 87 00 00 EA 60 C0 80 ",=".....`..",="",="",=""
="14:23:56.524.412.820 086.000us",="Tx",="00 00 BD 18 17 A6 B9 ",=".......",="",="",=""
="14:24:26.290.038.200 029.765s",="Tx",="11 00 2A 95 00 95 10 87 ",="..* .....",="",="",=""
="14:24:26.290.124.160 085.960us",="Tx",="18 9D 82 F0 6E FF 00 00 ",="....n...",="",="",=""
="14:24:26.290.210.120 085.960us",="Tx",="EA 60 80 27 C0 3F 00 00 ",=".`.''.?..",="",="",=""
="14:24:26.290.296.060 085.940us",="Tx",="01 5F 27 8C 8D 27 B1 E4 ",="._''..''..",="",="",=""
="14:24:26.290.382.020 085.960us",="Tx",="00 87 00 00 EA 60 C0 80 ",=".....`..",="",="",=""
="14:24:26.290.467.960 085.940us (Apr-08-2024)",="Tx",="00 00 BD 18 17 43 97 ",=".....C.",="",="",=""
="14:24:56.056.839.020 029.766s",="Tx",="11 00 2A B4 00 B4 10 87 ",="..* .....",="",="",=""
="14:24:56.056.925.000 085.980us",="Tx",="18 9D 82 F1 6E FF 00 00 ",="....n...",="",="",=""
="14:24:56.057.010.980 085.980us",="Tx",="EA 60 80 27 C0 40 00 00 ",=".`.''.@..",="",="",=""
="14:24:56.057.096.940 085.960us",="Tx",="01 9B 27 8C 5B 27 B1 C7 ",="..''.[''..",="",="",=""
="14:24:56.057.182.900 085.960us",="Tx",="00 00 00 00 EA 60 C0 80 ",=".....`..",="",="",=""
="14:24:56.057.268.880 085.980us",="Tx",="00 00 BD 18 17 12 B5 ",=".......",="",="",=""
="14:25:25.821.622.380 029.764s",="Tx",="11 00 2A D3 00 D3 10 87 ",="..* .....",="",="",=""
="14:25:25.821.708.360 085.980us",="Tx",="18 9D 82 F2 6E FF 00 00 ",="....n...",="",="",=""
="14:25:25.821.794.360 086.000us",="Tx",="EA 60 80 27 C0 40 00 00 ",=".`.''.@..",="",="",=""
="14:25:25.821.880.280 085.920us",="Tx",="01 9B 27 8C 5B 27 B1 C7 ",="..''.[''..",="",="",=""
="14:25:25.821.966.240 085.960us",="Tx",="00 00 00 00 EA 60 C0 80 ",=".....`..",="",="",=""
="14:25:25.822.052.180 085.940us",="Tx",="00 00 BD 18 17 9D 71 ",="......q",="",="",=""
="14:25:55.585.818.700 029.763s",="Tx",="11 00 2A F2 00 F2 10 87 ",="..* .....",="",="",=""
="14:25:55.585.904.640 085.940us",="Tx",="18 9D 82 F3 6E FF 00 00 ",="....n...",="",="",=""
="14:25:55.585.990.620 085.980us",="Tx",="EA 60 80 27 C0 41 00 00 ",=".`.''.A..",="",="",=""
="14:25:55.586.076.520 085.900us",="Tx",="01 D6 27 8C 68 27 B1 B5 ",="..''.h''..",="",="",=""
="14:25:55.586.162.460 085.940us (Apr-08-2024)",="Tx",="00 00 00 00 EA 60 C0 80 ",=".....`..",="",="",=""
="14:25:55.586.248.400 085.940us",="Tx",="00 00 BD 19 17 05 9F ",=".......",="",="",=""
="14:26:25.347.211.000 029.760s",="Tx",="11 00 2A 11 00 11 10 87 ",="..* .....",="",="",=""
="14:26:25.347.296.980 085.980us",="Tx",="18 9D 82 F4 6E FF 00 00 ",="....n...",="",="",=""
="14:26:25.347.382.940 085.960us",="Tx",="EA 60 80 27 C0 41 00 00 ",=".`.''.A..",="",="",=""
="14:26:25.347.468.880 085.940us",="Tx",="01 D6 27 8C 68 27 B1 B5 ",="..''.h''..",="",="",=""
="14:26:25.347.554.860 085.980us",="Tx",="00 00 00 00 EA 60 C0 80 ",=".....`..",="",="",=""
="14:26:25.347.640.820 085.960us",="Tx",="00 00 BD 19 18 E3 8B ",=".......",="",="",=""
="14:26:55.109.464.340 029.761s",="Tx",="11 00 2A 30 00 30 10 87 ",="..* 0.0..",="",="",=""
="14:26:55.109.550.300 085.960us",="Tx",="18 9D 82 F5 6E FF 00 00 ",="....n...",="",="",=""
="14:26:55.109.636.260 085.960us",="Tx",="EA 60 80 27 C0 42 00 00 ",=".`.''.B..",="",="",=""
="14:26:55.109.722.160 085.900us",="Tx",="02 11 27 8C 37 27 B1 DF ",="..''.7''..",="",="",=""
="14:26:55.109.808.100 085.940us",="Tx",="00 00 00 00 EA 60 C0 80 ",=".....`..",="",="",=""
="14:26:55.109.894.060 085.960us",="Tx",="00 00 BD 19 18 59 4F ",=".....YO",="",="",=""
="14:27:24.877.816.060 029.767s",="Tx",="11 00 2A 4F 00 4F 10 87 ",="..* O.O..",="",="",=""
="14:27:24.877.902.040 085.980us",="Tx",="18 9D 82 F6 6E FF 00 00 ",="....n...",="",="",=""
="14:27:24.877.988.020 085.980us",="Tx",="EA 60 80 27 C0 42 00 00 ",=".`.''.B..",="",="",=""
="14:27:24.878.073.960 085.940us (Apr-08-2024)",="Tx",="02 11 27 8C 37 27 B1 DF ",="..''.7''..",="",="",=""
="14:27:24.878.159.900 085.940us",="Tx",="00 00 00 00 EA 60 C0 80 ",=".....`..",="",="",=""
="14:27:24.878.245.900 086.000us",="Tx",="00 00 BD 19 18 22 20 ",="....."" ",="",="",=""
="14:27:54.647.717.360 029.769s",="Tx",="11 00 2A 6E 00 6E 10 87 ",="..* n.n..",="",="",=""
="14:27:54.647.803.360 086.000us",="Tx",="18 9D 82 F7 6E FF 00 00 ",="....n...",="",="",=""
="14:27:54.647.889.340 085.980us",="Tx",="EA 60 80 27 C0 43 00 00 ",=".`.''.C..",="",="",=""
="14:27:54.647.975.300 085.960us",="Tx",="02 4C 27 8C 1B 27 B1 7E ",=".L''..''.~",="",="",=""
="14:27:54.648.061.280 085.980us",="Tx",="00 00 00 00 EA 60 C0 80 ",=".....`..",="",="",=""
="14:27:54.648.147.320 086.040us",="Tx",="00 00 BD 19 18 3E 86 ",=".....>.",="",="",=""
="14:28:24.411.632.620 029.763s",="Tx",="11 00 2A 8D 00 8D 10 87 ",="..* .....",="",="",=""
="14:28:24.411.718.600 085.980us",="Tx",="18 9D 82 F8 6E FF 00 00 ",="....n...",="",="",=""
="14:28:24.411.804.580 085.980us",="Tx",="EA 60 80 27 C0 43 00 00 ",=".`.''.C..",="",="",=""
="14:28:24.411.890.540 085.960us",="Tx",="02 4C 27 8C 1B 27 B1 7E ",=".L''..''.~",="",="",=""
="14:28:24.411.976.500 085.960us",="Tx",="00 00 00 00 EA 60 C0 80 ",=".....`..",="",="",=""
="14:28:24.412.062.480 085.980us",="Tx",="00 00 BD 19 18 88 D1 ",=".......",="",="",=""
="14:28:54.179.201.780 029.767s",="Tx",="11 00 2A AC 00 AC 10 87 ",="..* .....",="",="",=""
="14:28:54.179.287.720 085.940us",="Tx",="18 9D 82 F9 6E FF 00 00 ",="....n...",="",="",=""
="14:28:54.179.373.660 085.940us (Apr-08-2024)",="Tx",="EA 60 80 27 C0 44 00 00 ",=".`.''.D..",="",="",=""
="14:28:54.179.459.560 085.900us",="Tx",="02 87 27 8C 02 27 B1 83 ",="..''..''..",="",="",=""
="14:28:54.179.545.460 085.900us",="Tx",="00 00 00 00 EA 60 C0 80 ",=".....`..",="",="",=""
="14:28:54.179.631.420 085.960us",="Tx",="00 00 BD 19 18 10 90 ",=".......",="",="",=""
="14:29:23.944.263.180 029.764s",="Tx",="11 00 2A CB 00 CB 10 87 ",="..* .....",="",="",=""
="14:29:23.944.349.160 085.980us",="Tx",="18 9D 82 FA 6E FF 00 00 ",="....n...",="",="",=""
="14:29:23.944.435.140 085.980us",="Tx",="EA 60 80 27 C0 44 00 00 ",=".`.''.D..",="",="",=""
="14:29:23.944.521.080 085.940us",="Tx",="02 87 27 8C 02 27 B1 83 ",="..''..''..",="",="",=""
="14:29:23.944.607.060 085.980us",="Tx",="00 00 00 00 EA 60 C0 80 ",=".....`..",="",="",=""
="14:29:23.944.693.020 085.960us",="Tx",="00 00 BD 19 18 9F 54 ",="......T",="",="",=""
="14:29:53.706.690.680 029.761s",="Tx",="11 00 2A EA 00 EA 10 87 ",="..* .....",="",="",=""
="14:29:53.706.776.640 085.960us",="Tx",="18 9D 82 FB 6E FF 00 00 ",="....n...",="",="",=""
="14:29:53.706.862.620 085.980us",="Tx",="EA 60 80 27 C0 45 00 00 ",=".`.''.E..",="",="",=""
="14:29:53.706.948.540 085.920us",="Tx",="02 C2 27 8C 27 27 B1 6A ",="..''.''''.j",="",="",=""
="14:29:53.707.034.520 085.980us",="Tx",="00 00 00 00 EA 60 C0 80 ",=".....`..",="",="",=""
="14:29:53.707.120.500 085.980us",="Tx",="00 00 BD 19 18 02 3E ",="......>",="",="",=""
="14:30:23.469.101.320 029.761s",="Tx",="11 00 2A 09 00 09 10 87 ",="..* .....",="",="",=""
="14:30:23.469.187.300 085.980us (Apr-08-2024)",="Tx",="18 9D 82 FC 6E FF 00 00 ",="....n...",="",="",=""
="14:30:23.469.273.260 085.960us",="Tx",="EA 60 80 27 C0 45 00 00 ",=".`.''.E..",="",="",=""
="14:30:23.469.359.220 085.960us",="Tx",="02 C2 27 8C 27 27 B1 6A ",="..''.''''.j",="",="",=""
="14:30:23.469.445.180 085.960us",="Tx",="00 00 00 00 EA 60 C0 80 ",=".....`..",="",="",=""
="14:30:23.469.531.200 086.020us",="Tx",="00 00 BD 19 18 15 C5 ",=".......",="",="",=""
="14:30:53.229.554.080 029.760s",="Tx",="11 00 2A 28 00 28 10 87 ",="..* (.(..",="",="",=""
="14:30:53.229.640.060 085.980us",="Tx",="18 9D 82 FD 6E FF 00 00 ",="....n...",="",="",=""
="14:30:53.229.726.040 085.980us",="Tx",="EA 60 80 27 C0 46 00 00 ",=".`.''.F..",="",="",=""
="14:30:53.229.812.000 085.960us",="Tx",="02 FD 27 8B DD 27 B1 4F ",="..''..''.O",="",="",=""
="14:30:53.229.898.000 086.000us",="Tx",="00 00 00 00 EA 60 C0 80 ",=".....`..",="",="",=""
="14:30:53.229.984.000 086.000us",="Tx",="00 00 BD 19 18 C9 87 ",=".......",="",="",=""
="14:31:22.995.535.660 029.765s",="Tx",="11 00 2A 47 00 47 10 87 ",="..* G.G..",="",="",=""
="14:31:22.995.621.700 086.040us",="Tx",="18 9D 82 FE 6E FF 00 00 ",="....n...",="",="",=""
="14:31:22.995.707.720 086.020us",="Tx",="EA 60 80 27 C0 46 00 00 ",=".`.''.F..",="",="",=""
="14:31:22.995.793.720 086.000us",="Tx",="02 FD 27 8B DD 27 B1 4F ",="..''..''.O",="",="",=""
="14:31:22.995.879.720 086.000us",="Tx",="00 00 00 00 EA 60 C0 80 ",=".....`..",="",="",=""
="14:31:22.995.965.740 086.020us",="Tx",="00 00 BD 19 18 15 DA ",=".......",="",="",=""
="14:31:52.767.259.080 029.771s (Apr-08-2024)",="Tx",="11 00 2A 66 00 66 10 87 ",="..* f.f..",="",="",=""
="14:31:52.767.345.120 086.040us",="Tx",="18 9D 82 FF 6E FF 00 00 ",="....n...",="",="",=""
="14:31:52.767.431.200 086.080us",="Tx",="EA 60 80 27 C0 47 00 00 ",=".`.''.G..",="",="",=""
="14:31:52.767.517.280 086.080us",="Tx",="03 38 27 8B D0 27 B1 46 ",=".8''..''.F",="",="",=""
="14:31:52.767.603.340 086.060us",="Tx",="00 87 00 00 EA 60 C0 80 ",=".....`..",="",="",=""
="14:31:52.767.689.320 085.980us",="Tx",="00 00 BD 19 18 CF 4B ",="......K",="",="",=""
="14:32:22.534.072.020 029.766s",="Tx",="11 00 2A 85 00 85 10 87 ",="..* .....",="",="",=""
="14:32:22.534.158.020 086.000us",="Tx",="18 9D 83 00 6E FF 00 00 ",="....n...",="",="",=""
="14:32:22.534.244.040 086.020us",="Tx",="EA 60 80 27 C0 47 00 00 ",=".`.''.G..",="",="",=""
="14:32:22.534.330.000 085.960us",="Tx",="03 38 27 8B D0 27 B1 46 ",=".8''..''.F",="",="",=""
="14:32:22.534.415.980 085.980us",="Tx",="00 87 00 00 EA 60 C0 80 ",=".....`..",="",="",=""
="14:32:22.534.502.020 086.040us",="Tx",="00 00 BD 19 18 0D ED ",=".......",="",="",=""
="14:32:52.301.293.980 029.766s",="Tx",="11 00 2A A4 00 A4 10 87 ",="..* .....",="",="",=""
="14:32:52.301.379.980 086.000us",="Tx",="18 9D 83 01 6E FF 00 00 ",="....n...",="",="",=""
="14:32:52.301.465.960 085.980us",="Tx",="EA 60 80 27 C0 48 00 00 ",=".`.''.H..",="",="",=""
="14:32:52.301.551.960 086.000us",="Tx",="03 74 27 8C 18 27 B1 73 ",=".t''..''.s",="",="",=""
="14:32:52.301.637.920 085.960us",="Tx",="00 00 00 00 EA 60 C0 80 ",=".....`..",="",="",=""
="14:32:52.301.723.940 086.020us",="Tx",="00 00 BD 19 18 9C 0D ",=".......",="",="",=""
="14:33:22.072.586.260 029.770s",="Tx",="11 00 2A C3 00 C3 10 87 ",="..* .....",="",="",=""
="14:33:22.072.672.220 085.960us",="Tx",="18 9D 83 02 6E FF 00 00 ",="....n...",="",="",=""
="14:33:22.072.758.180 085.960us",="Tx",="EA 60 80 27 C0 48 00 00 ",=".`.''.H..",="",="",=""
="14:33:22.072.844.100 085.920us",="Tx",="03 74 27 8C 18 27 B1 73 ",=".t''..''.s",="",="",=""
="14:33:22.072.930.060 085.960us",="Tx",="00 00 00 00 EA 60 C0 80 ",=".....`..",="",="",=""
="14:33:22.073.016.020 085.960us",="Tx",="00 00 BD 19 18 13 C9 ",=".......",="",="",=""
="14:33:51.840.624.860 029.767s",="Tx",="11 00 2A E2 00 E2 10 87 ",="..* .....",="",="",=""
="14:33:51.840.710.860 086.000us",="Tx",="18 9D 83 03 6E FF 00 00 ",="....n...",="",="",=""
="14:33:51.840.796.880 086.020us",="Tx",="EA 60 80 27 C0 49 00 00 ",=".`.''.I..",="",="",=""
="14:33:51.840.882.860 085.980us",="Tx",="03 AF 27 8B DD 27 B1 5C ",="..''..''.\",="",="",=""
="14:33:51.840.968.860 086.000us",="Tx",="00 00 00 00 EA 60 C0 80 ",=".....`..",="",="",=""
="14:33:51.841.054.880 086.020us",="Tx",="00 00 BD 19 18 BC 65 ",="......e",="",="",=""
="14:34:21.594.932.060 029.753s",="Tx",="11 00 2A 01 00 01 10 87 ",="..* .....",="",="",=""
="14:34:21.595.018.020 085.960us",="Tx",="18 9D 83 04 6E FF 00 00 ",="....n...",="",="",=""
="14:34:21.595.104.000 085.980us",="Tx",="EA 60 80 27 C0 49 00 00 ",=".`.''.I..",="",="",=""
="14:34:21.595.189.900 085.900us",="Tx",="03 AF 27 8B DD 27 B1 5C ",="..''..''.\",="",="",=""
="14:34:21.595.275.860 085.960us",="Tx",="00 00 00 00 EA 60 C0 80 ",=".....`..",="",="",=""
="14:34:21.595.361.800 085.940us (Apr-08-2024)",="Tx",="00 00 BD 19 18 AB 9E ",=".......",="",="",=""
="14:34:51.363.317.260 029.767s",="Tx",="11 00 2A 20 00 20 10 87 ",="..*  . ..",="",="",=""
="14:34:51.363.403.240 085.980us",="Tx",="18 9D 83 05 6E FF 00 00 ",="....n...",="",="",=""
="14:34:51.363.489.200 085.960us",="Tx",="EA 60 80 27 C0 4A 00 00 ",=".`.''.J..",="",="",=""
="14:34:51.363.575.120 085.920us",="Tx",="03 EA 27 8B E6 27 B1 60 ",="..''..''.`",="",="",=""
="14:34:51.363.661.060 085.940us",="Tx",="00 00 00 00 EA 60 C0 80 ",=".....`..",="",="",=""
="14:34:51.363.747.000 085.940us",="Tx",="00 00 BD 19 18 9F 5D ",="......]",="",="",=""
="14:35:21.125.315.320 029.761s",="Tx",="11 00 2A 3F 00 3F 10 87 ",="..* ?.?..",="",="",=""
="14:35:21.125.401.340 086.020us",="Tx",="18 9D 83 06 6E FF 00 00 ",="....n...",="",="",=""
="14:35:21.125.487.300 085.960us",="Tx",="EA 60 80 27 C0 4A 00 00 ",=".`.''.J..",="",="",=""
="14:35:21.125.573.260 085.960us",="Tx",="03 EA 27 8B E6 27 B1 60 ",="..''..''.`",="",="",=""
="14:35:21.125.659.220 085.960us",="Tx",="00 00 00 00 EA 60 C0 80 ",=".....`..",="",="",=""
="14:35:21.125.745.220 086.000us",="Tx",="00 00 BD 19 18 06 FD ",=".......",="",="",=""
="14:35:50.887.343.020 029.761s",="Tx",="11 00 2A 5E 00 5E 10 87 ",="..* ^.^..",="",="",=""
="14:35:50.887.429.000 085.980us",="Tx",="18 9D 83 07 6E FF 00 00 ",="....n...",="",="",=""
="14:35:50.887.515.000 086.000us",="Tx",="EA 60 80 27 C0 4B 00 00 ",=".`.''.K..",="",="",=""
="14:35:50.887.601.000 086.000us",="Tx",="04 25 27 8B C6 27 B1 38 ",=".%''..''.8",="",="",=""
="14:35:50.887.687.000 086.000us (Apr-08-2024)",="Tx",="00 00 00 00 EA 60 C0 80 ",=".....`..",="",="",=""
="14:35:50.887.773.000 086.000us",="Tx",="00 00 BD 19 18 B6 F4 ",=".......",="",="",=""
="14:36:20.654.122.040 029.766s",="Tx",="11 00 2A 7D 00 7D 10 87 ",="..* }.}..",="",="",=""
="14:36:20.654.208.040 086.000us",="Tx",="18 9D 83 08 6E FF 00 00 ",="....n...",="",="",=""
="14:36:20.654.294.040 086.000us",="Tx",="EA 60 80 27 C0 4B 00 00 ",=".`.''.K..",="",="",=""
="14:36:20.654.380.020 085.980us",="Tx",="04 25 27 8B C6 27 B1 38 ",=".%''..''.8",="",="",=""
="14:36:20.654.466.020 086.000us",="Tx",="00 00 00 00 EA 60 C0 80 ",=".....`..",="",="",=""
="14:36:20.654.552.040 086.020us",="Tx",="00 00 BD 19 18 D5 1C ",=".......",="",="",=""
="14:36:50.427.793.360 029.773s",="Tx",="11 00 2A 9C 00 9C 10 87 ",="..* .....",="",="",=""
="14:36:50.427.879.360 086.000us",="Tx",="18 9D 83 09 6E FF 00 00 ",="....n...",="",="",=""
="14:36:50.427.965.340 085.980us",="Tx",="EA 60 80 27 C0 4C 00 00 ",=".`.''.L..",="",="",=""
="14:36:50.428.051.300 085.960us",="Tx",="04 60 27 8B B1 27 B1 40 ",=".`''..''.@",="",="",=""
="14:36:50.428.137.260 085.960us",="Tx",="00 00 00 00 EA 60 C0 80 ",=".....`..",="",="",=""
="14:36:50.428.223.240 085.980us",="Tx",="00 00 BD 19 18 82 EA ",=".......",="",="",=""
="14:37:20.196.590.660 029.768s",="Tx",="11 00 2A BB 00 BB 10 87 ",="..* .....",="",="",=""
="14:37:20.196.676.600 085.940us",="Tx",="18 9D 83 0A 6E FF 00 00 ",="....n...",="",="",=""
="14:37:20.196.762.540 085.940us",="Tx",="EA 60 80 27 C0 4C 00 00 ",=".`.''.L..",="",="",=""
="14:37:20.196.848.460 085.920us (Apr-08-2024)",="Tx",="04 60 27 8B B1 27 B1 40 ",=".`''..''.@",="",="",=""
