="13:35:48.946.753.480 0 (Feb-01-2024)",="Tx",="11 00 2A 01 00 01 FF FF ",="..* .....",="",="",=""
="13:35:48.946.839.540 086.060us",="Tx",="00 00 00 01 01 FF 00 00 ",="........",="",="",=""
="13:35:48.946.925.520 085.980us",="Tx",="EA 60 00 00 00 00 00 00 ",=".`......",="",="",=""
="13:35:48.947.011.480 085.960us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="13:35:48.947.097.440 085.960us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="13:35:48.947.183.580 086.140us",="Tx",="00 00 00 1A 18 1D 1C ",=".......",="",="",=""
="13:36:49.812.261.840 060.865s",="Tx",="11 00 2A 02 00 02 11 FF ",="..* .....",="",="",=""
="13:36:49.812.347.860 086.020us",="Tx",="00 00 00 02 01 FF 00 00 ",="........",="",="",=""
="13:36:49.812.433.880 086.020us",="Tx",="EA 60 00 00 00 01 00 00 ",=".`......",="",="",=""
="13:36:49.812.519.820 085.940us",="Tx",="00 00 FF FF FF 27 AF 3E ",=".....''.>",="",="",=""
="13:36:49.812.605.780 085.960us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="13:36:49.812.691.880 086.100us",="Tx",="00 01 00 1A 18 54 75 ",=".....Tu",="",="",=""
="13:37:50.668.787.680 060.856s",="Tx",="11 00 2A 03 00 03 11 FF ",="..* .....",="",="",=""
="13:37:50.668.873.720 086.040us",="Tx",="00 00 00 03 01 FF 00 00 ",="........",="",="",=""
="13:37:50.668.959.680 085.960us",="Tx",="EA 60 00 00 00 02 00 00 ",=".`......",="",="",=""
="13:37:50.669.045.600 085.920us",="Tx",="00 00 27 89 D4 27 AF 64 ",="..''..''.d",="",="",=""
="13:37:50.669.131.540 085.940us (Feb-01-2024)",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="13:37:50.669.217.680 086.140us",="Tx",="00 00 00 1A 18 BA C6 ",=".......",="",="",=""
="13:38:51.529.811.760 060.860s",="Tx",="11 00 2A 04 00 04 11 FF ",="..* .....",="",="",=""
