Timestamp (h:m:s.ms.us.ns dur),Status,Data(h),ASCII,Parity Error,Stop Bit Error,Information,
="",="",="",="",="",="",="*** Capture Started"
="00:36:20.803.242.180 085.940us",="Tx",="00 00 00 00 CA 60 E6 71 ",=".....`.q",="",="",=""
="00:36:20.803.328.280 086.100us",="Tx",="00 00 3C 18 17 6E 58 ",="..<..nX",="",="",=""
="00:36:50.247.164.660 029.443s",="Tx",="11 00 2A D4 00 D4 10 AA ",="..* .....",="",="",=""
="00:36:50.247.250.740 086.080us",="Tx",="10 16 0C 2F 11 FF 00 00 ",=".../....",="",="",=""
="00:36:50.247.336.660 085.920us",="Tx",="EA 60 00 00 05 8D 00 01 ",=".`......",="",="",=""
="00:36:50.247.422.600 085.940us",="Tx",="6D 73 27 8C 6A 27 B1 6A ",="ms''.j''.j",="",="",=""
="00:36:50.247.508.580 085.980us",="Tx",="00 00 00 00 CA 60 E6 71 ",=".....`.q",="",="",=""
="00:36:50.247.594.700 086.120us",="Tx",="00 00 3C 18 17 40 5C ",="..<..@\",="",="",=""
="00:37:19.691.614.860 029.444s",="Tx",="11 00 2A F2 00 F2 10 AA ",="..* .....",="",="",=""
="00:37:19.691.701.000 086.140us",="Tx",="10 16 0C 30 11 FF 00 00 ",="...0....",="",="",=""
="00:37:19.691.787.000 086.000us",="Tx",="EA 60 00 00 05 8E 00 01 ",=".`......",="",="",=""
="00:37:19.691.872.980 085.980us",="Tx",="6D AE 27 8C 39 27 B1 6E ",="m.''.9''.n",="",="",=""
="00:37:19.691.958.940 085.960us",="Tx",="00 00 00 00 CA 60 E6 71 ",=".....`.q",="",="",=""
="00:37:19.692.045.080 086.140us",="Tx",="00 00 3C 18 17 E8 E6 ",="..<....",="",="",=""
="00:37:49.140.991.500 029.448s",="Tx",="11 00 2A 10 00 10 10 AA ",="..* .....",="",="",=""
="00:37:49.141.077.580 086.080us (Mar-28-2024)",="Tx",="10 16 0C 31 11 FF 00 00 ",="...1....",="",="",=""
="00:37:49.141.163.500 085.920us",="Tx",="EA 60 00 00 05 8E 00 01 ",=".`......",="",="",=""
="00:37:49.141.249.440 085.940us",="Tx",="6D AE 27 8C 39 27 B1 6E ",="m.''.9''.n",="",="",=""
="00:37:49.141.335.380 085.940us",="Tx",="00 00 00 00 CA 60 E6 71 ",=".....`.q",="",="",=""
="00:37:49.141.421.520 086.140us",="Tx",="00 00 3C 18 17 AF D7 ",="..<....",="",="",=""
="00:38:18.587.649.120 029.446s",="Tx",="11 00 2A 2E 00 2E 10 AA ",="..* .....",="",="",=""
="00:38:18.587.735.180 086.060us",="Tx",="10 16 0C 32 11 FF 00 00 ",="...2....",="",="",=""
="00:38:18.587.821.080 085.900us",="Tx",="EA 60 00 00 05 8F 00 01 ",=".`......",="",="",=""
="00:38:18.587.907.000 085.920us",="Tx",="6D EA 27 8C 6A 27 B1 77 ",="m.''.j''.w",="",="",=""
="00:38:18.587.992.920 085.920us",="Tx",="00 00 00 00 CA 60 E6 71 ",=".....`.q",="",="",=""
="00:38:18.588.079.000 086.080us",="Tx",="00 00 3C 18 17 1D 39 ",="..<...9",="",="",=""
="00:38:48.039.660.940 029.451s",="Tx",="11 00 2A 4C 00 4C 10 AA ",="..* L.L..",="",="",=""
="00:38:48.039.747.020 086.080us",="Tx",="10 16 0C 33 11 FF 00 00 ",="...3....",="",="",=""
="00:38:48.039.832.920 085.900us",="Tx",="EA 60 00 00 05 8F 00 01 ",=".`......",="",="",=""
="00:38:48.039.918.800 085.880us",="Tx",="6D EA 27 8C 6A 27 B1 77 ",="m.''.j''.w",="",="",=""
="00:38:48.040.004.720 085.920us",="Tx",="00 00 00 00 CA 60 E6 71 ",=".....`.q",="",="",=""
="00:38:48.040.090.800 086.080us",="Tx",="00 00 3C 18 17 33 3D ",="..<..3=",="",="",=""
="00:39:17.488.889.660 029.448s",="Tx",="11 00 2A 6A 00 6A 10 AA ",="..* j.j..",="",="",=""
="00:39:17.488.975.740 086.080us",="Tx",="10 16 0C 34 11 FF 00 00 ",="...4....",="",="",=""
="00:39:17.489.061.720 085.980us",="Tx",="EA 60 00 00 05 90 00 01 ",=".`......",="",="",=""
="00:39:17.489.147.660 085.940us (Mar-28-2024)",="Tx",="6E 25 27 8C 5E 27 B1 6E ",="n%''.^''.n",="",="",=""
="00:39:17.489.233.620 085.960us",="Tx",="00 00 00 00 CA 60 E6 71 ",=".....`.q",="",="",=""
="00:39:17.489.319.740 086.120us",="Tx",="00 00 3C 18 17 AE CA ",="..<....",="",="",=""
="00:39:46.941.610.080 029.452s",="Tx",="11 00 2A 88 00 88 10 AA ",="..* .....",="",="",=""
="00:39:46.941.696.160 086.080us",="Tx",="10 16 0C 35 11 FF 00 00 ",="...5....",="",="",=""
="00:39:46.941.782.080 085.920us",="Tx",="EA 60 00 00 05 90 00 01 ",=".`......",="",="",=""
="00:39:46.941.868.020 085.940us",="Tx",="6E 25 27 8C 5E 27 B1 6E ",="n%''.^''.n",="",="",=""
="00:39:46.941.953.960 085.940us",="Tx",="00 00 00 00 CA 60 E6 71 ",=".....`.q",="",="",=""
="00:39:46.942.040.080 086.120us",="Tx",="00 00 3C 18 17 E9 FB ",="..<....",="",="",=""
="00:40:16.392.331.680 029.450s",="Tx",="11 00 2A A6 00 A6 10 AA ",="..* .....",="",="",=""
="00:40:16.392.417.800 086.120us",="Tx",="10 16 0C 36 11 FF 00 00 ",="...6....",="",="",=""
="00:40:16.392.503.760 085.960us",="Tx",="EA 60 00 00 05 91 00 01 ",=".`......",="",="",=""
="00:40:16.392.589.720 085.960us",="Tx",="6E 60 27 8C 27 27 B1 59 ",="n`''.''''.Y",="",="",=""
="00:40:16.392.675.700 085.980us",="Tx",="00 00 00 00 CA 60 E6 71 ",=".....`.q",="",="",=""
="00:40:16.392.761.840 086.140us",="Tx",="00 00 3C 18 17 2E 81 ",="..<....",="",="",=""
="00:40:45.839.967.100 029.447s",="Tx",="11 00 2A C4 00 C4 10 AA ",="..* .....",="",="",=""
="00:40:45.840.053.220 086.120us",="Tx",="10 16 0C 37 11 FF 00 00 ",="...7....",="",="",=""
="00:40:45.840.139.180 085.960us",="Tx",="EA 60 00 00 05 91 00 01 ",=".`......",="",="",=""
="00:40:45.840.225.120 085.940us",="Tx",="6E 60 27 8C 27 27 B1 59 ",="n`''.''''.Y",="",="",=""
="00:40:45.840.311.080 085.960us",="Tx",="00 00 00 00 CA 60 E6 71 ",=".....`.q",="",="",=""
="00:40:45.840.397.240 086.160us (Mar-28-2024)",="Tx",="00 00 3C 18 17 00 85 ",="..<....",="",="",=""
="00:41:15.285.995.460 029.445s",="Tx",="11 00 2A E2 00 E2 10 AA ",="..* .....",="",="",=""
="00:41:15.286.081.560 086.100us",="Tx",="10 16 0C 38 11 FF 00 00 ",="...8....",="",="",=""
="00:41:15.286.167.460 085.900us",="Tx",="EA 60 00 00 05 92 00 01 ",=".`......",="",="",=""
="00:41:15.286.253.420 085.960us",="Tx",="6E 9B 27 8C 4E 27 B1 44 ",="n.''.N''.D",="",="",=""
="00:41:15.286.339.380 085.960us",="Tx",="00 00 00 00 CA 60 E6 71 ",=".....`.q",="",="",=""
="00:41:15.286.425.480 086.100us",="Tx",="00 00 3C 18 17 42 60 ",="..<..B`",="",="",=""
="00:41:44.736.546.240 029.450s",="Tx",="11 00 2A 00 00 00 10 AA ",="..* .....",="",="",=""
="00:41:44.736.632.360 086.120us",="Tx",="10 16 0C 39 11 FF 00 00 ",="...9....",="",="",=""
="00:41:44.736.718.360 086.000us",="Tx",="EA 60 00 00 05 92 00 01 ",=".`......",="",="",=""
="00:41:44.736.804.300 085.940us",="Tx",="6E 9B 27 8C 4E 27 B1 44 ",="n.''.N''.D",="",="",=""
="00:41:44.736.890.260 085.960us",="Tx",="00 00 00 00 CA 60 E6 71 ",=".....`.q",="",="",=""
="00:41:44.736.976.300 086.040us",="Tx",="00 00 3C 18 17 05 51 ",="..<...Q",="",="",=""
="00:42:14.188.778.440 029.451s",="Tx",="11 00 2A 1E 00 1E 10 AA ",="..* .....",="",="",=""
="00:42:14.188.864.520 086.080us",="Tx",="10 16 0C 3A 11 FF 00 00 ",="...:....",="",="",=""
="00:42:14.188.950.460 085.940us",="Tx",="EA 60 00 00 05 93 00 01 ",=".`......",="",="",=""
="00:42:14.189.036.380 085.920us",="Tx",="6E D7 27 8C 8F 27 B1 A1 ",="n.''..''..",="",="",=""
="00:42:14.189.122.360 085.980us",="Tx",="00 00 00 00 CA 60 E6 71 ",=".....`.q",="",="",=""
="00:42:14.189.208.480 086.120us",="Tx",="00 00 3C 18 17 AA B9 ",="..<....",="",="",=""
="00:42:43.638.550.780 029.449s",="Tx",="11 00 2A 3C 00 3C 10 AA ",="..* <.<..",="",="",=""
="00:42:43.638.636.860 086.080us (Mar-28-2024)",="Tx",="10 16 0C 3B 11 FF 00 00 ",="...;....",="",="",=""
="00:42:43.638.722.780 085.920us",="Tx",="EA 60 00 00 05 93 00 01 ",=".`......",="",="",=""
="00:42:43.638.808.700 085.920us",="Tx",="6E D7 27 8C 8F 27 B1 A1 ",="n.''..''..",="",="",=""
="00:42:43.638.894.620 085.920us",="Tx",="00 00 00 00 CA 60 E6 71 ",=".....`.q",="",="",=""
="00:42:43.638.980.720 086.100us",="Tx",="00 00 3C 18 17 38 37 ",="..<..87",="",="",=""
="00:43:13.090.332.440 029.451s",="Tx",="11 00 2A 5A 00 5A 10 AA ",="..* Z.Z..",="",="",=""
="00:43:13.090.418.520 086.080us",="Tx",="10 16 0C 3C 11 FF 00 00 ",="...<....",="",="",=""
="00:43:13.090.504.440 085.920us",="Tx",="EA 60 00 00 05 94 00 01 ",=".`......",="",="",=""
="00:43:13.090.590.360 085.920us",="Tx",="6F 12 27 8C 74 27 B1 9B ",="o.''.t''..",="",="",=""
="00:43:13.090.676.320 085.960us",="Tx",="00 00 00 00 CA 60 E6 71 ",=".....`.q",="",="",=""
="00:43:13.090.762.440 086.120us",="Tx",="00 00 3C 18 17 F1 EC ",="..<....",="",="",=""
="00:43:42.539.578.400 029.448s",="Tx",="11 00 2A 78 00 78 10 AA ",="..* x.x..",="",="",=""
="00:43:42.539.664.500 086.100us",="Tx",="10 16 0C 3D 11 FF 00 00 ",="...=....",="",="",=""
="00:43:42.539.750.420 085.920us",="Tx",="EA 60 00 00 05 94 00 01 ",=".`......",="",="",=""
="00:43:42.539.836.380 085.960us",="Tx",="6F 12 27 8C 74 27 B1 9B ",="o.''.t''..",="",="",=""
="00:43:42.539.922.360 085.980us",="Tx",="00 00 00 00 CA 60 E6 71 ",=".....`.q",="",="",=""
="00:43:42.540.008.500 086.140us",="Tx",="00 00 3C 18 17 63 62 ",="..<..cb",="",="",=""
="00:44:11.994.211.520 029.454s",="Tx",="11 00 2A 96 00 96 10 AA ",="..* .....",="",="",=""
="00:44:11.994.297.620 086.100us",="Tx",="10 16 0C 3E 11 FF 00 00 ",="...>....",="",="",=""
="00:44:11.994.383.560 085.940us",="Tx",="EA 60 00 00 05 95 00 01 ",=".`......",="",="",=""
="00:44:11.994.469.540 085.980us (Mar-28-2024)",="Tx",="6F 4D 27 8C 4A 27 B1 82 ",="oM''.J''..",="",="",=""
="00:44:11.994.555.520 085.980us",="Tx",="00 00 00 00 CA 60 E6 71 ",=".....`.q",="",="",=""
="00:44:11.994.641.660 086.140us",="Tx",="00 00 3C 18 17 BB 42 ",="..<...B",="",="",=""
="00:44:41.453.256.680 029.458s",="Tx",="11 00 2A B4 00 B4 10 AA ",="..* .....",="",="",=""
="00:44:41.453.342.780 086.100us",="Tx",="10 16 0C 3F 11 FF 00 00 ",="...?....",="",="",=""
="00:44:41.453.428.720 085.940us",="Tx",="EA 60 00 00 05 95 00 01 ",=".`......",="",="",=""
="00:44:41.453.514.680 085.960us",="Tx",="6F 4D 27 8C 4A 27 B1 82 ",="oM''.J''..",="",="",=""
="00:44:41.453.600.680 086.000us",="Tx",="00 00 00 00 CA 60 E6 71 ",=".....`.q",="",="",=""
="00:44:41.453.686.820 086.140us",="Tx",="00 00 3C 18 17 29 CC ",="..<..).",="",="",=""
="00:45:10.909.063.660 029.455s",="Tx",="11 00 2A D2 00 D2 10 AA ",="..* .....",="",="",=""
="00:45:10.909.149.760 086.100us",="Tx",="10 16 0C 40 11 FF 00 00 ",="...@....",="",="",=""
="00:45:10.909.235.680 085.920us",="Tx",="EA 60 00 00 05 96 00 01 ",=".`......",="",="",=""
="00:45:10.909.321.640 085.960us",="Tx",="6F 89 27 8C 7C 27 B1 A0 ",="o.''.|''..",="",="",=""
="00:45:10.909.407.640 086.000us",="Tx",="00 00 00 00 CA 60 E6 71 ",=".....`.q",="",="",=""
="00:45:10.909.493.760 086.120us",="Tx",="00 00 3C 18 17 A4 56 ",="..<...V",="",="",=""
="00:45:40.366.000.500 029.456s",="Tx",="11 00 2A F0 00 F0 10 AA ",="..* .....",="",="",=""
="00:45:40.366.086.560 086.060us",="Tx",="10 16 0C 41 11 FF 00 00 ",="...A....",="",="",=""
="00:45:40.366.172.440 085.880us",="Tx",="EA 60 00 00 05 96 00 01 ",=".`......",="",="",=""
="00:45:40.366.258.380 085.940us",="Tx",="6F 89 27 8C 7C 27 B1 A0 ",="o.''.|''..",="",="",=""
="00:45:40.366.344.320 085.940us",="Tx",="00 00 00 00 CA 60 E6 71 ",=".....`.q",="",="",=""
="00:45:40.366.430.440 086.120us (Mar-28-2024)",="Tx",="00 00 3C 18 17 36 D8 ",="..<..6.",="",="",=""
="00:46:09.825.780.760 029.459s",="Tx",="11 00 2A 0E 00 0E 10 AA ",="..* .....",="",="",=""
="00:46:09.825.866.800 086.040us",="Tx",="10 16 0C 42 11 FF 00 00 ",="...B....",="",="",=""
="00:46:09.825.952.660 085.860us",="Tx",="EA 60 00 00 05 97 00 01 ",=".`......",="",="",=""
="00:46:09.826.038.580 085.920us",="Tx",="6F C4 27 8C 4F 27 B1 AD ",="o.''.O''..",="",="",=""
="00:46:09.826.124.500 085.920us",="Tx",="00 00 00 00 CA 60 E6 71 ",=".....`.q",="",="",=""
="00:46:09.826.210.580 086.080us",="Tx",="00 00 3C 18 17 A6 D7 ",="..<....",="",="",=""
="00:46:39.282.806.860 029.456s",="Tx",="11 00 2A 2C 00 2C 10 AA ","..* ,.,..",="",="",=""
="00:46:39.282.892.920 086.060us",="Tx",="10 16 0C 43 11 FF 00 00 ",="...C....",="",="",=""
="00:46:39.282.978.820 085.900us",="Tx",="EA 60 00 00 05 97 00 01 ",=".`......",="",="",=""
="00:46:39.283.064.740 085.920us",="Tx",="6F C4 27 8C 4F 27 B1 AD ",="o.''.O''..",="",="",=""
="00:46:39.283.150.680 085.940us",="Tx",="00 00 00 00 CA 60 E6 71 ",=".....`.q",="",="",=""
="00:46:39.283.236.760 086.080us",="Tx",="00 00 3C 18 17 34 59 ",="..<..4Y",="",="",=""
="00:47:08.741.070.400 029.457s",="Tx",="11 00 2A 4A 00 4A 10 AA ",="..* J.J..",="",="",=""
="00:47:08.741.156.460 086.060us",="Tx",="10 16 0C 44 11 FF 00 00 ",="...D....",="",="",=""
="00:47:08.741.242.340 085.880us",="Tx",="EA 60 00 00 05 98 00 01 ",=".`......",="",="",=""
="00:47:08.741.328.280 085.940us",="Tx",="6F FF 27 8C 72 27 B1 9E ",="o.''.r''..",="",="",=""
="00:47:08.741.414.180 085.900us",="Tx",="00 00 00 00 CA 60 E6 71 ",=".....`.q",="",="",=""
="00:47:08.741.500.260 086.080us",="Tx",="00 00 3C 18 17 90 77 ",="..<...w",="",="",=""
="00:47:38.196.315.900 029.454s",="Tx",="11 00 2A 68 00 68 10 AA ",="..* h.h..",="",="",=""
="00:47:38.196.401.960 086.060us (Mar-28-2024)",="Tx",="10 16 0C 45 11 FF 00 00 ",="...E....",="",="",=""
="00:47:38.196.487.860 085.900us",="Tx",="EA 60 00 00 05 98 00 01 ",=".`......",="",="",=""
="00:47:38.196.573.840 085.980us",="Tx",="6F FF 27 8C 72 27 B1 9E ",="o.''.r''..",="",="",=""
="00:47:38.196.659.800 085.960us",="Tx",="00 00 00 00 CA 60 E6 71 ",=".....`.q",="",="",=""
="00:47:38.196.745.900 086.100us",="Tx",="00 00 3C 18 17 02 F9 ",="..<....",="",="",=""
="00:48:07.653.717.400 029.456s",="Tx",="11 00 2A 86 00 86 10 AA ",="..* .....",="",="",=""
="00:48:07.653.803.460 086.060us",="Tx",="10 16 0C 46 11 FF 00 00 ",="...F....",="",="",=""
="00:48:07.653.889.340 085.880us",="Tx",="EA 60 00 00 05 99 00 01 ",=".`......",="",="",=""
="00:48:07.653.975.260 085.920us",="Tx",="70 3A 27 8C 73 27 B1 D4 ",="p:''.s''..",="",="",=""
="00:48:07.654.061.200 085.940us",="Tx",="00 00 00 00 CA 60 E6 71 ",=".....`.q",="",="",=""
="00:48:07.654.147.300 086.100us",="Tx",="00 00 3C 18 17 F2 C3 ",="..<....",="",="",=""
="00:48:37.112.766.260 029.458s",="Tx",="11 00 2A A4 00 A4 10 AA ",="..* .....",="",="",=""
="00:48:37.112.852.320 086.060us",="Tx",="10 16 0C 47 11 FF 00 00 ",="...G....",="",="",=""
="00:48:37.112.938.220 085.900us",="Tx",="EA 60 00 00 05 99 00 01 ",=".`......",="",="",=""
="00:48:37.113.024.140 085.920us",="Tx",="70 3A 27 8C 73 27 B1 D4 ",="p:''.s''..",="",="",=""
="00:48:37.113.110.100 085.960us",="Tx",="00 00 00 00 CA 60 E6 71 ",=".....`.q",="",="",=""
="00:48:37.113.196.200 086.100us",="Tx",="00 00 3C 18 17 60 4D ",="..<..`M",="",="",=""
="00:49:06.569.512.200 029.456s",="Tx",="11 00 2A C2 00 C2 10 AA ",="..* .....",="",="",=""
="00:49:06.569.598.280 086.080us",="Tx",="10 16 0C 48 11 FF 00 00 ",="...H....",="",="",=""
="00:49:06.569.684.200 085.920us",="Tx",="EA 60 00 00 05 9A 00 01 ",=".`......",="",="",=""
="00:49:06.569.770.140 085.940us (Mar-28-2024)",="Tx",="70 76 27 8C 6C 27 B1 AB ",="pv''.l''..",="",="",=""
="00:49:06.569.856.080 085.940us",="Tx",="00 00 00 00 CA 60 E6 71 ",=".....`.q",="",="",=""
="00:49:06.569.942.200 086.120us",="Tx",="00 00 3C 18 17 B9 CC ",="..<....",="",="",=""
="00:49:36.030.600.800 029.460s",="Tx",="11 00 2A E0 00 E0 10 AA ",="..* .....",="",="",=""
="00:49:36.030.686.880 086.080us",="Tx",="10 16 0C 49 11 FF 00 00 ",="...I....",="",="",=""
="00:49:36.030.772.800 085.920us",="Tx",="EA 60 00 00 05 9A 00 01 ",=".`......",="",="",=""
="00:49:36.030.858.760 085.960us",="Tx",="70 76 27 8C 6C 27 B1 AB ",="pv''.l''..",="",="",=""
="00:49:36.030.944.800 086.040us",="Tx",="00 00 00 00 CA 60 E6 71 ",=".....`.q",="",="",=""
="00:49:36.031.030.920 086.120us",="Tx",="00 00 3C 18 17 2B 42 ",="..<..+B",="",="",=""
="00:50:05.487.358.820 029.456s",="Tx",="11 00 2A FE 00 FE 10 AA ",="..* .....",="",="",=""
="00:50:05.487.444.900 086.080us",="Tx",="10 16 0C 4A 11 FF 00 00 ",="...J....",="",="",=""
="00:50:05.487.530.840 085.940us",="Tx",="EA 60 00 00 05 9B 00 01 ",=".`......",="",="",=""
="00:50:05.487.616.780 085.940us",="Tx",="70 B1 27 8C AB 27 B1 A9 ",="p.''..''..",="",="",=""
="00:50:05.487.702.740 085.960us",="Tx",="00 00 00 00 CA 60 E6 71 ",=".....`.q",="",="",=""
="00:50:05.487.788.840 086.100us",="Tx",="00 00 3C 18 17 FE 79 ",="..<...y",="",="",=""
="00:50:34.945.217.920 029.457s",="Tx",="11 00 2A 1C 00 1C 10 AA ",="..* .....",="",="",=""
="00:50:34.945.304.000 086.080us",="Tx",="10 16 0C 4B 11 FF 00 00 ",="...K....",="",="",=""
="00:50:34.945.389.920 085.920us",="Tx",="EA 60 00 00 05 9B 00 01 ",=".`......",="",="",=""
="00:50:34.945.475.920 086.000us",="Tx",="70 B1 27 8C AB 27 B1 A9 ",="p.''..''..",="",="",=""
="00:50:34.945.561.840 085.920us",="Tx",="00 00 00 00 CA 60 E6 71 ",=".....`.q",="",="",=""
="00:50:34.945.647.960 086.120us (Mar-28-2024)",="Tx",="00 00 3C 18 17 B9 48 ",="..<...H",="",="",=""
="00:51:04.407.170.420 029.461s",="Tx",="11 00 2A 3A 00 3A 10 AA ",="..* :.:..",="",="",=""
="00:51:04.407.256.460 086.040us",="Tx",="10 16 0C 4C 11 FF 00 00 ",="...L....",="",="",=""
="00:51:04.407.342.340 085.880us",="Tx",="EA 60 00 00 05 9C 00 01 ",=".`......",="",="",=""
="00:51:04.407.428.260 085.920us",="Tx",="70 EC 27 8C 65 27 B1 B6 ",="p.''.e''..",="",="",=""
="00:51:04.407.514.180 085.920us",="Tx",="00 00 00 00 CA 60 E6 71 ",=".....`.q",="",="",=""
="00:51:04.407.600.280 086.100us",="Tx",="00 00 3C 18 17 CF 9C ",="..<....",="",="",=""
="00:51:33.864.786.880 029.457s",="Tx",="11 00 2A 58 00 58 10 AA ",="..* X.X..",="",="",=""
="00:51:33.864.872.880 086.000us",="Tx",="10 16 0C 4D 11 FF 00 00 ",="...M....",="",="",=""
="00:51:33.864.958.740 085.860us",="Tx",="EA 60 00 00 05 9C 00 01 ",=".`......",="",="",=""
="00:51:33.865.044.640 085.900us",="Tx",="70 EC 27 8C 65 27 B1 B6 ",="p.''.e''..",="",="",=""
="00:51:33.865.130.540 085.900us",="Tx",="00 00 00 00 CA 60 E6 71 ",=".....`.q",="",="",=""
="00:51:33.865.216.600 086.060us",="Tx",="00 00 3C 18 17 E1 98 ",="..<....",="",="",=""
="00:52:03.326.909.340 029.461s",="Tx",="11 00 2A 76 00 76 10 AA ",="..* v.v..",="",="",=""
="00:52:03.326.995.400 086.060us",="Tx",="10 16 0C 4E 11 FF 00 00 ",="...N....",="",="",=""
="00:52:03.327.081.340 085.940us",="Tx",="EA 60 00 00 05 9D 00 01 ",=".`......",="",="",=""
="00:52:03.327.167.260 085.920us",="Tx",="71 27 27 8C 7A 27 B1 C5 ",="q''''.z''..",="",="",=""
="00:52:03.327.253.200 085.940us",="Tx",="00 00 00 00 CA 60 E6 71 ",=".....`.q",="",="",=""
="00:52:03.327.339.300 086.100us",="Tx",="00 00 3C 18 17 69 AC ",="..<..i.",="",="",=""
="00:52:32.784.489.340 029.457s",="Tx",="11 00 2A 94 00 94 10 AA ",="..* .....",="",="",=""
="00:52:32.784.575.400 086.060us (Mar-28-2024)",="Tx",="10 16 0C 4F 11 FF 00 00 ",="...O....",="",="",=""
="00:52:32.784.661.320 085.920us",="Tx",="EA 60 00 00 05 9D 00 01 ",=".`......",="",="",=""
="00:52:32.784.747.240 085.920us",="Tx",="71 27 27 8C 7A 27 B1 C5 ",="q''''.z''..",="",="",=""
="00:52:32.784.833.180 085.940us",="Tx",="00 00 00 00 CA 60 E6 71 ",=".....`.q",="",="",=""
="00:52:32.784.919.300 086.120us",="Tx",="00 00 3C 18 17 2E 9D ",="..<....",="",="",=""
="00:53:02.242.544.480 029.457s",="Tx",="11 00 2A B2 00 B2 10 AA ",="..* .....",="",="",=""
="00:53:02.242.630.580 086.100us",="Tx",="10 16 0C 50 11 FF 00 00 ",="...P....",="",="",=""
="00:53:02.242.716.480 085.900us",="Tx",="EA 60 00 00 05 9E 00 01 ",=".`......",="",="",=""
="00:53:02.242.802.440 085.960us",="Tx",="71 63 27 8C 73 27 B1 E5 ",="qc''.s''..",="",="",=""
="00:53:02.242.888.400 085.960us",="Tx",="00 00 00 00 CA 60 E6 71 ",=".....`.q",="",="",=""
="00:53:02.242.974.500 086.100us",="Tx",="00 00 3C 18 17 AF 3E ",="..<...>",="",="",=""
="00:53:31.699.726.400 029.456s",="Tx",="11 00 2A D0 00 D0 10 AA ",="..* .....",="",="",=""
="00:53:31.699.812.520 086.120us",="Tx",="10 16 0C 51 11 FF 00 00 ",="...Q....",="",="",=""
="00:53:31.699.898.500 085.980us",="Tx",="EA 60 00 00 05 9E 00 01 ",=".`......",="",="",=""
="00:53:31.699.984.460 085.960us",="Tx",="71 63 27 8C 73 27 B1 E5 ",="qc''.s''..",="",="",=""
="00:53:31.700.070.440 085.980us",="Tx",="00 00 00 00 CA 60 E6 71 ",=".....`.q",="",="",=""
="00:53:31.700.156.540 086.100us",="Tx",="00 00 3C 18 17 81 3A ",="..<...:",="",="",=""
="00:54:01.157.857.220 029.457s",="Tx",="11 00 2A EE 00 EE 10 AA ",="..* .....",="",="",=""
="00:54:01.157.943.360 086.140us",="Tx",="10 16 0C 52 11 FF 00 00 ",="...R....",="",="",=""
="00:54:01.158.029.360 086.000us",="Tx",="EA 60 00 00 05 9F 00 01 ",=".`......",="",="",=""
="00:54:01.158.115.320 085.960us (Mar-28-2024)",="Tx",="71 9E 27 8C 7D 27 B1 D4 ",="q.''.}''..",="",="",=""
="00:54:01.158.201.340 086.020us",="Tx",="00 00 00 00 CA 60 E6 71 ",=".....`.q",="",="",=""
="00:54:01.158.287.480 086.140us",="Tx",="00 00 3C 18 17 A8 0B ",="..<....",="",="",=""
="00:54:30.617.967.080 029.459s",="Tx",="11 00 2A 0C 00 0C 10 AA ",="..* .....",="",="",=""
="00:54:30.618.053.180 086.100us",="Tx",="10 16 0C 53 11 FF 00 00 ",="...S....",="",="",=""
="00:54:30.618.139.120 085.940us",="Tx",="EA 60 00 00 05 9F 00 01 ",=".`......",="",="",=""
="00:54:30.618.225.040 085.920us",="Tx",="71 9E 27 8C 7D 27 B1 D4 ",="q.''.}''..",="",="",=""
="00:54:30.618.311.020 085.980us",="Tx",="00 00 00 00 CA 60 E6 71 ",=".....`.q",="",="",=""
="00:54:30.618.397.100 086.080us",="Tx",="00 00 3C 18 17 EF 3A ",="..<...:",="",="",=""
="00:55:00.074.266.840 029.455s",="Tx",="11 00 2A 2A 00 2A 10 AA ",="..* * .* ..",="",="",=""
="00:55:00.074.352.960 086.120us",="Tx",="10 16 0C 54 11 FF 00 00 ",="...T....",="",="",=""
="00:55:00.074.438.960 086.000us",="Tx",="EA 60 00 00 05 A0 00 01 ",=".`......",="",="",=""
="00:55:00.074.524.900 085.940us",="Tx",="71 D8 27 8C 7C 27 B1 E1 ",="q.''.|''..",="",="",=""
="00:55:00.074.610.840 085.940us",="Tx",="00 00 00 00 CA 60 E6 71 ",=".....`.q",="",="",=""
="00:55:00.074.696.920 086.080us",="Tx",="00 00 3C 18 17 84 C9 ",="..<....",="",="",=""
="00:55:29.529.245.240 029.454s",="Tx",="11 00 2A 48 00 48 10 AA ",="..* H.H..",="",="",=""
="00:55:29.529.331.300 086.060us",="Tx",="10 16 0C 55 11 FF 00 00 ",="...U....",="",="",=""
="00:55:29.529.417.200 085.900us",="Tx",="EA 60 00 00 05 A1 00 01 ",=".`......",="",="",=""
="00:55:29.529.503.120 085.920us",="Tx",="72 13 27 8C 95 27 B1 C0 ",="r.''..''..",="",="",=""
="00:55:29.529.589.100 085.980us",="Tx",="00 00 00 00 CA 60 E6 71 ",=".....`.q",="",="",=""
="00:55:29.529.675.180 086.080us (Mar-28-2024)",="Tx",="00 00 3C 18 17 02 5D ",="..<...]",="",="",=""
="00:55:58.980.585.580 029.450s",="Tx",="11 00 2A 66 00 66 10 AA ",="..* f.f..",="",="",=""
="00:55:58.980.671.720 086.140us",="Tx",="10 16 0C 56 11 FF 00 00 ",="...V....",="",="",=""
="00:55:58.980.757.660 085.940us",="Tx",="EA 60 00 00 05 A1 00 01 ",=".`......",="",="",=""
="00:55:58.980.843.620 085.960us",="Tx",="72 13 27 8C 95 27 B1 C0 ",="r.''..''..",="",="",=""
