Timestamp (h:m:s.ms.us.ns dur),Status,Data(h),ASCII,Parity Error,Stop Bit Error,Information,
="",="",="",="",="",="",="*** Capture Started"
="12:28:03.079.065.880 030.443s",="Tx",="11 00 2A B8 00 B8 10 00 ",="..* .....",="",="",=""
="12:28:03.079.151.800 085.920us",="Tx",="10 16 28 8C 42 FF 00 00 ",="..(.B...",="",="",=""
="12:28:03.079.237.740 085.940us",="Tx",="EA 60 FF BC AF 4B 00 00 ",=".`...K..",="",="",=""
="12:28:03.079.323.640 085.900us",="Tx",="11 17 27 8A 66 27 AF DE ",="..''.f''..",="",="",=""
="12:28:03.079.409.540 085.900us",="Tx",="00 00 00 00 FF ED EF FF ",="........",="",="",=""
="12:28:03.079.495.540 086.000us",="Tx",="00 00 0A 17 16 80 45 ",="......E",="",="",=""
="12:28:33.531.201.960 030.451s",="Tx",="11 00 2A D7 00 D7 10 00 ",="..* .....",="",="",=""
="12:28:33.531.287.900 085.940us",="Tx",="10 16 28 8D 42 FF 00 00 ",="..(.B...",="",="",=""
="12:28:33.531.373.820 085.920us",="Tx",="EA 60 FF BC AF 4B 00 00 ",=".`...K..",="",="",=""
="12:28:33.531.459.700 085.880us",="Tx",="11 17 27 8A 66 27 AF DE ",="..''.f''..",="",="",=""
="12:28:33.531.545.600 085.900us",="Tx",="00 00 00 00 FF ED EF FF ",="........",="",="",=""
="12:28:33.531.631.600 086.000us",="Tx",="00 00 0A 17 16 74 73 ",=".....ts",="",="",=""
="12:29:03.983.697.600 030.452s (Feb-19-2024)",="Tx",="11 00 2A F6 00 F6 10 00 ",="..* .....",="",="",=""
="12:29:03.983.783.640 086.040us",="Tx",="10 16 28 8E 42 FF 00 00 ",="..(.B...",="",="",=""
="12:29:03.983.869.640 086.000us",="Tx",="EA 60 FF BC AF 4C 00 00 ",=".`...L..",="",="",=""
="12:29:03.983.955.580 085.940us",="Tx",="11 50 27 8A 95 FF F2 7A ",=".P''....z",="",="",=""
="12:29:03.984.041.500 085.920us",="Tx",="00 00 00 00 FF ED EF FF ",="........",="",="",=""
="12:29:03.984.127.500 086.000us",="Tx",="00 00 0A 17 16 6A 11 ",=".....j.",="",="",=""
="12:29:34.436.143.820 030.452s",="Tx",="11 00 2A 15 00 15 10 00 ",="..* .....",="",="",=""
="12:29:34.436.229.760 085.940us",="Tx",="10 16 28 8F 42 FF 00 00 ",="..(.B...",="",="",=""
="12:29:34.436.315.700 085.940us",="Tx",="EA 60 FF BC AF 4C 00 00 ",=".`...L..",="",="",=""
="12:29:34.436.401.660 085.960us",="Tx",="11 50 27 8A 95 FF F2 7A ",=".P''....z",="",="",=""
="12:29:34.436.487.600 085.940us",="Tx",="00 00 00 00 FF ED EF FF ",="........",="",="",=""
="12:29:34.436.573.640 086.040us",="Tx",="00 00 0A 17 16 05 57 ",="......W",="",="",=""
="12:30:04.890.305.300 030.453s",="Tx",="11 00 2A 34 00 34 10 00 ",="..* 4.4..",="",="",=""
="12:30:04.890.391.200 085.900us",="Tx",="10 16 28 90 42 FF 00 00 ",="..(.B...",="",="",=""
="12:30:04.890.477.080 085.880us",="Tx",="EA 60 FF BC AF 4D 00 00 ",=".`...M..",="",="",=""
="12:30:04.890.562.920 085.840us",="Tx",="11 8A 27 8A 89 27 AF EA ",="..''..''..",="",="",=""
="12:30:04.890.648.780 085.860us",="Tx",="00 00 00 00 FF ED EF FF ",="........",="",="",=""
="12:30:04.890.734.740 085.960us",="Tx",="00 00 0A 17 16 B3 7F ",=".......",="",="",=""
="12:30:35.341.604.060 030.450s",="Tx",="11 00 2A 53 00 53 10 00 ",="..* S.S..",="",="",=""
="12:30:35.341.690.000 085.940us",="Tx",="10 16 28 91 42 FF 00 00 ",="..(.B...",="",="",=""
="12:30:35.341.775.920 085.920us",="Tx",="EA 60 FF BC AF 4D 00 00 ",=".`...M..",="",="",=""
="12:30:35.341.861.800 085.880us",="Tx",="11 8A 27 8A 89 27 AF EA ",="..''..''..",="",="",=""
="12:30:35.341.947.700 085.900us",="Tx",="00 00 00 00 FF ED EF FF ",="........",="",="",=""
="12:30:35.342.033.660 085.960us",="Tx",="00 00 0A 17 16 14 D0 ",=".......",="",="",=""
="12:31:05.798.952.120 030.456s",="Tx",="11 00 2A 72 00 72 10 00 ",="..* r.r..",="",="",=""
="12:31:05.799.038.060 085.940us",="Tx",="10 16 28 92 42 FF 00 00 ",="..(.B...",="",="",=""
="12:31:05.799.123.980 085.920us",="Tx",="EA 60 FF BC AF 4E 00 00 ",=".`...N..",="",="",=""
="12:31:05.799.209.860 085.880us",="Tx",="11 C3 27 8A 67 27 AF EE ",="..''.g''..",="",="",=""
="12:31:05.799.295.760 085.900us",="Tx",="00 00 00 00 FF ED EF FF ",="........",="",="",=""
="12:31:05.799.381.780 086.020us",="Tx",="00 00 0A 17 16 16 39 ",="......9",="",="",=""
="12:31:36.248.166.480 030.448s",="Tx",="11 00 2A 91 00 91 10 00 ",="..* .....",="",="",=""
="12:31:36.248.252.480 086.000us",="Tx",="10 16 28 93 42 FF 00 00 ",="..(.B...",="",="",=""
="12:31:36.248.338.420 085.940us",="Tx",="EA 60 FF BC AF 4E 00 00 ",=".`...N..",="",="",=""
="12:31:36.248.424.280 085.860us",="Tx",="11 C3 27 8A 67 27 AF EE ",="..''.g''..",="",="",=""
="12:31:36.248.510.260 085.980us",="Tx",="00 00 00 00 FF ED EF FF ",="........",="",="",=""
="12:31:36.248.596.300 086.040us (Feb-19-2024)",="Tx",="00 00 0A 17 16 79 7F ",=".....y.",="",="",=""
="12:32:06.692.152.480 030.443s",="Tx",="11 00 2A B0 00 B0 10 00 ",="..* .....",="",="",=""
="12:32:06.692.238.380 085.900us",="Tx",="10 16 28 94 42 FF 00 00 ",="..(.B...",="",="",=""
="12:32:06.692.324.280 085.900us",="Tx",="EA 60 FF BC AF 4F 00 00 ",=".`...O..",="",="",=""
="12:32:06.692.410.140 085.860us",="Tx",="11 FC 27 8A 93 27 AF BC ",="..''..''..",="",="",=""
="12:32:06.692.496.020 085.880us",="Tx",="00 00 00 00 FF ED EF FF ",="........",="",="",=""
="12:32:06.692.581.980 085.960us",="Tx",="00 00 0A 17 16 A6 8E ",=".......",="",="",=""
="12:32:37.140.186.260 030.447s",="Tx",="11 00 2A CF 00 CF 10 00 ",="..* .....",="",="",=""
="12:32:37.140.272.160 085.900us",="Tx",="10 16 28 95 42 FF 00 00 ",="..(.B...",="",="",=""
="12:32:37.140.358.040 085.880us",="Tx",="EA 60 FF BC AF 4F 00 00 ",=".`...O..",="",="",=""
="12:32:37.140.443.900 085.860us",="Tx",="11 FC 27 8A 93 27 AF BC ",="..''..''..",="",="",=""
="12:32:37.140.529.780 085.880us",="Tx",="00 00 00 00 FF ED EF FF ",="........",="",="",=""
="12:32:37.140.615.740 085.960us",="Tx",="00 00 0A 17 16 F5 8A ",=".......",="",="",=""
="12:33:07.580.798.080 030.440s",="Tx",="11 00 2A EE 00 EE 10 00 ",="..* .....",="",="",=""
="12:33:07.580.884.000 085.920us",="Tx",="10 16 28 96 42 FF 00 00 ",="..(.B...",="",="",=""
="12:33:07.580.969.920 085.920us",="Tx",="EA 60 FF BC AF 50 00 00 ",=".`...P..",="",="",=""
="12:33:07.581.055.780 085.860us",="Tx",="12 35 27 8A 68 27 AF B8 ",=".5''.h''..",="",="",=""
="12:33:07.581.141.680 085.900us (Feb-19-2024)",="Tx",="00 00 00 00 FF ED EF FF ",="........",="",="",=""
="12:33:07.581.227.660 085.980us",="Tx",="00 00 0A 17 16 8A AE ",=".......",="",="",=""
="12:33:38.018.977.540 030.437s",="Tx",="11 00 2A 0D 00 0D 10 00 ",="..* .....",="",="",=""
="12:33:38.019.063.480 085.940us",="Tx",="10 16 28 97 42 FF 00 00 ",="..(.B...",="",="",=""
="12:33:38.019.149.400 085.920us",="Tx",="EA 60 FF BC AF 50 00 00 ",=".`...P..",="",="",=""
="12:33:38.019.235.260 085.860us",="Tx",="12 35 27 8A 68 27 AF B8 ",=".5''.h''..",="",="",=""
="12:33:38.019.321.160 085.900us",="Tx",="00 00 00 00 FF ED EF FF ",="........",="",="",=""
="12:33:38.019.407.140 085.980us",="Tx",="00 00 0A 17 16 E5 E8 ",=".......",="",="",=""
="12:34:08.457.494.900 030.438s",="Tx",="11 00 2A 2C 00 2C 10 00 ","..* ,.,..",="",="",=""
="12:34:08.457.580.820 085.920us",="Tx",="10 16 28 98 42 FF 00 00 ",="..(.B...",="",="",=""
="12:34:08.457.666.760 085.940us",="Tx",="EA 60 FF BC AF 51 00 00 ",=".`...Q..",="",="",=""
="12:34:08.457.752.640 085.880us",="Tx",="12 6F 27 8A 83 27 AF A8 ",=".o''..''..",="",="",=""
="12:34:08.457.838.540 085.900us",="Tx",="00 00 00 00 FF ED EF FF ",="........",="",="",=""
="12:34:08.457.924.540 086.000us",="Tx",="00 00 0A 17 16 25 C3 ",=".....%.",="",="",=""
="12:34:38.901.487.520 030.443s",="Tx",="11 00 2A 4B 00 4B 10 00 ",="..* K.K..",="",="",=""
="12:34:38.901.573.460 085.940us",="Tx",="10 16 28 99 42 FF 00 00 ",="..(.B...",="",="",=""
="12:34:38.901.659.360 085.900us",="Tx",="EA 60 FF BC AF 51 00 00 ",=".`...Q..",="",="",=""
="12:34:38.901.745.240 085.880us (Feb-19-2024)",="Tx",="12 6F 27 8A 83 27 AF A8 ",=".o''..''..",="",="",=""
="12:34:38.901.831.140 085.900us",="Tx",="00 00 00 00 FF ED EF FF ",="........",="",="",=""
="12:34:38.901.917.160 086.020us",="Tx",="00 00 0A 17 16 82 6C ",="......l",="",="",=""
="12:35:09.349.453.640 030.447s",="Tx",="11 00 2A 6A 00 6A 10 00 ",="..* j.j..",="",="",=""
="12:35:09.349.539.540 085.900us",="Tx",="10 16 28 9A 42 FF 00 00 ",="..(.B...",="",="",=""
="12:35:09.349.625.440 085.900us",="Tx",="EA 60 FF BC AF 52 00 00 ",=".`...R..",="",="",=""
="12:35:09.349.711.300 085.860us",="Tx",="12 A8 27 8A 5B 27 AF B9 ",="..''.[''..",="",="",=""
="12:35:09.349.797.180 085.880us",="Tx",="00 00 00 00 FF ED EF FF ",="........",="",="",=""
="12:35:09.349.883.160 085.980us",="Tx",="00 00 0A 17 16 EA 11 ",=".......",="",="",=""
="12:35:39.785.430.060 030.435s",="Tx",="11 00 2A 89 00 89 10 00 ",="..* .....",="",="",=""
="12:35:39.785.515.980 085.920us",="Tx",="10 16 28 9B 42 FF 00 00 ",="..(.B...",="",="",=""
="12:35:39.785.601.860 085.880us",="Tx",="EA 60 FF BC AF 52 00 00 ",=".`...R..",="",="",=""
="12:35:39.785.687.720 085.860us",="Tx",="12 A8 27 8A 5B 27 AF B9 ",="..''.[''..",="",="",=""
="12:35:39.785.773.600 085.880us",="Tx",="00 00 00 00 FF ED EF FF ",="........",="",="",=""
="12:35:39.785.859.560 085.960us",="Tx",="00 00 0A 17 16 85 57 ",="......W",="",="",=""
="12:36:10.225.860.520 030.440s",="Tx",="11 00 2A A8 00 A8 10 00 ",="..* .....",="",="",=""
="12:36:10.225.946.420 085.900us",="Tx",="10 16 28 9C 42 FF 00 00 ",="..(.B...",="",="",=""
="12:36:10.226.032.260 085.840us (Feb-19-2024)",="Tx",="EA 60 FF BC AF 53 00 00 ",=".`...S..",="",="",=""
="12:36:10.226.118.080 085.820us",="Tx",="12 E1 27 8A 43 27 AF BA ",="..''.C''..",="",="",=""
="12:36:10.226.203.900 085.820us",="Tx",="00 00 00 00 FF ED EF FF ",="........",="",="",=""
="12:36:10.226.289.860 085.960us",="Tx",="00 00 0A 17 16 01 2B ",="......+",="",="",=""
="12:36:40.672.787.580 030.446s",="Tx",="11 00 2A C7 00 C7 10 00 ",="..* .....",="",="",=""
="12:36:40.672.873.500 085.920us",="Tx",="10 16 28 9D 42 FF 00 00 ",="..(.B...",="",="",=""
="12:36:40.672.959.440 085.940us",="Tx",="EA 60 FF BC AF 53 00 00 ",=".`...S..",="",="",=""
="12:36:40.673.045.300 085.860us",="Tx",="12 E1 27 8A 43 27 AF BA ",="..''.C''..",="",="",=""
="12:36:40.673.131.200 085.900us",="Tx",="00 00 00 00 FF ED EF FF ",="........",="",="",=""
="12:36:40.673.217.180 085.980us",="Tx",="00 00 0A 17 16 F5 1D ",=".......",="",="",=""
="12:37:11.114.656.100 030.441s",="Tx",="11 00 2A E6 00 E6 10 00 ",="..* .....",="",="",=""
="12:37:11.114.742.020 085.920us",="Tx",="10 16 28 9E 42 FF 00 00 ",="..(.B...",="",="",=""
="12:37:11.114.827.880 085.860us",="Tx",="EA 60 FF BC AF 54 00 00 ",=".`...T..",="",="",=""
="12:37:11.114.913.720 085.840us",="Tx",="13 1A 27 8A 88 27 AF 98 ",="..''..''..",="",="",=""
="12:37:11.114.999.580 085.860us",="Tx",="00 00 00 00 FF ED EF FF ",="........",="",="",=""
="12:37:11.115.085.540 085.960us",="Tx",="00 00 0A 17 16 BB A6 ",=".......",="",="",=""
="12:37:41.556.363.420 030.441s",="Tx",="11 00 2A 05 00 05 10 00 ",="..* .....",="",="",=""
="12:37:41.556.449.360 085.940us (Feb-19-2024)",="Tx",="10 16 28 9F 42 FF 00 00 ",="..(.B...",="",="",=""
="12:37:41.556.535.300 085.940us",="Tx",="EA 60 FF BC AF 55 00 00 ",=".`...U..",="",="",=""
="12:37:41.556.621.200 085.900us",="Tx",="13 54 27 8A 68 27 AF BB ",=".T''.h''..",="",="",=""
="12:37:41.556.707.120 085.920us",="Tx",="00 00 00 00 FF ED EF FF ",="........",="",="",=""
="12:37:41.556.793.120 086.000us",="Tx",="00 00 0A 17 16 FA FF ",=".......",="",="",=""
="12:38:11.993.819.580 030.437s",="Tx",="11 00 2A 24 00 24 10 00 ",="..* $.$..",="",="",=""
="12:38:11.993.905.480 085.900us",="Tx",="10 16 28 A0 42 FF 00 00 ",="..(.B...",="",="",=""
="12:38:11.993.991.340 085.860us",="Tx",="EA 60 FF BC AF 55 00 00 ",=".`...U..",="",="",=""
="12:38:11.994.077.180 085.840us",="Tx",="13 54 27 8A 68 27 AF BB ",=".T''.h''..",="",="",=""
="12:38:11.994.163.060 085.880us",="Tx",="00 00 00 00 FF ED EF FF ",="........",="",="",=""
="12:38:11.994.249.020 085.960us",="Tx",="00 00 0A 17 16 3C 72 ",=".....<r",="",="",=""
="12:38:42.435.031.460 030.440s",="Tx",="11 00 2A 43 00 43 10 00 ",="..* C.C..",="",="",=""
="12:38:42.435.117.380 085.920us",="Tx",="10 16 28 A1 42 FF 00 00 ",="..(.B...",="",="",=""
="12:38:42.435.203.280 085.900us",="Tx",="EA 60 FF BC AF 56 00 00 ",=".`...V..",="",="",=""
="12:38:42.435.289.140 085.860us",="Tx",="13 8D 27 8A 41 27 AF BC ",="..''.A''..",="",="",=""
="12:38:42.435.375.060 085.920us",="Tx",="00 00 00 00 FF ED EF FF ",="........",="",="",=""
="12:38:42.435.461.060 086.000us",="Tx",="00 00 0A 17 16 2D E1 ",=".....-.",="",="",=""
="12:39:12.870.543.740 030.435s (Feb-19-2024)",="Tx",="11 00 2A 62 00 62 10 00 ",="..* b.b..",="",="",=""
="12:39:12.870.629.680 085.940us",="Tx",="10 16 28 A2 42 FF 00 00 ",="..(.B...",="",="",=""
="12:39:12.870.715.580 085.900us",="Tx",="EA 60 FF BC AF 56 00 00 ",=".`...V..",="",="",=""
="12:39:12.870.801.480 085.900us",="Tx",="13 8D 27 8A 41 27 AF BC ",="..''.A''..",="",="",=""
="12:39:12.870.887.460 085.980us",="Tx",="00 00 00 00 FF ED EF FF ",="........",="",="",=""
="12:39:12.870.973.460 086.000us",="Tx",="00 00 0A 17 16 EF 9D ",=".......",="",="",=""
="12:39:43.305.061.620 030.434s",="Tx",="11 00 2A 81 00 81 10 00 ",="..* .....",="",="",=""
="12:39:43.305.147.560 085.940us",="Tx",="10 16 28 A3 42 FF 00 00 ",="..(.B...",="",="",=""
="12:39:43.305.233.500 085.940us",="Tx",="EA 60 FF BC AF 57 00 00 ",=".`...W..",="",="",=""
="12:39:43.305.319.360 085.860us",="Tx",="13 C6 27 8A 5C 27 AF AA ",="..''.\''..",="",="",=""
="12:39:43.305.405.260 085.900us",="Tx",="00 00 00 00 FF ED EF FF ",="........",="",="",=""
="12:39:43.305.491.260 086.000us",="Tx",="00 00 0A 17 16 EE 32 ",="......2",="",="",=""
="12:40:13.744.093.900 030.438s",="Tx",="11 00 2A A0 00 A0 10 00 ",="..* .....",="",="",=""
="12:40:13.744.179.840 085.940us",="Tx",="10 16 28 A4 42 FF 00 00 ",="..(.B...",="",="",=""
="12:40:13.744.265.760 085.920us",="Tx",="EA 60 FF BC AF 57 00 00 ",=".`...W..",="",="",=""
="12:40:13.744.351.620 085.860us",="Tx",="13 C6 27 8A 5C 27 AF AA ",="..''.\''..",="",="",=""
="12:40:13.744.437.540 085.920us",="Tx",="00 00 00 00 FF ED EF FF ",="........",="",="",=""
="12:40:13.744.523.540 086.000us",="Tx",="00 00 0A 17 16 7C 98 ",=".....|.",="",="",=""
="12:40:44.183.534.280 030.439s",="Tx",="11 00 2A BF 00 BF 10 00 ",="..* .....",="",="",=""
="12:40:44.183.620.180 085.900us",="Tx",="10 16 28 A5 42 FF 00 00 ",="..(.B...",="",="",=""
="12:40:44.183.706.060 085.880us",="Tx",="EA 60 FF BC AF 58 00 00 ",=".`...X..",="",="",=""
="12:40:44.183.791.880 085.820us",="Tx",="14 00 27 8A 7E 27 AF D5 ",="..''.~''..",="",="",=""
="12:40:44.183.877.740 085.860us",="Tx",="00 00 00 00 FF ED EF FF ",="........",="",="",=""
="12:40:44.183.963.720 085.980us",="Tx",="00 00 0A 17 16 75 F3 ",=".....u.",="",="",=""
="12:41:14.621.790.440 030.437s",="Tx",="11 00 2A DE 00 DE 10 00 ",="..* .....",="",="",=""
="12:41:14.621.876.400 085.960us",="Tx",="10 16 28 A6 42 FF 00 00 ",="..(.B...",="",="",=""
="12:41:14.621.962.360 085.960us",="Tx",="EA 60 FF BC AF 58 00 00 ",=".`...X..",="",="",=""
="12:41:14.622.048.240 085.880us",="Tx",="14 00 27 8A 7E 27 AF D5 ",="..''.~''..",="",="",=""
="12:41:14.622.134.140 085.900us",="Tx",="00 00 00 00 FF ED EF FF ",="........",="",="",=""
="12:41:14.622.220.120 085.980us",="Tx",="00 00 0A 17 16 0B 05 ",=".......",="",="",=""
="12:41:45.060.690.640 030.438s",="Tx",="11 00 2A FD 00 FD 10 00 ",="..* .....",="",="",=""
="12:41:45.060.776.540 085.900us",="Tx",="10 16 28 A7 42 FF 00 00 ",="..(.B...",="",="",=""
="12:41:45.060.862.440 085.900us",="Tx",="EA 60 FF BC AF 59 00 00 ",=".`...Y..",="",="",=""
="12:41:45.060.948.260 085.820us",="Tx",="14 39 27 8A 94 27 AF E7 ",=".9''..''..",="",="",=""
="12:41:45.061.034.120 085.860us",="Tx",="00 00 00 00 FF ED EF FF ",="........",="",="",=""
="12:41:45.061.120.060 085.940us (Feb-19-2024)",="Tx",="00 00 0A 17 16 0C 20 ",="...... ",="",="",=""
="12:42:15.501.164.740 030.440s",="Tx",="11 00 2A 1C 00 1C 10 00 ",="..* .....",="",="",=""
="12:42:15.501.250.660 085.920us",="Tx",="10 16 28 A8 42 FF 00 00 ",="..(.B...",="",="",=""
="12:42:15.501.336.560 085.900us",="Tx",="EA 60 FF BC AF 59 00 00 ",=".`...Y..",="",="",=""
="12:42:15.501.422.420 085.860us",="Tx",="14 39 27 8A 94 27 AF E7 ",=".9''..''..",="",="",=""
="12:42:15.501.508.300 085.880us",="Tx",="00 00 00 00 FF ED EF FF ",="........",="",="",=""
="12:42:15.501.594.280 085.980us",="Tx",="00 00 0A 17 16 EA 99 ",=".......",="",="",=""
="12:42:45.945.163.920 030.443s",="Tx",="11 00 2A 3B 00 3B 10 00 ",="..* ;.;..",="",="",=""
="12:42:45.945.249.860 085.940us",="Tx",="10 16 28 A9 42 FF 00 00 ",="..(.B...",="",="",=""
="12:42:45.945.335.800 085.940us",="Tx",="EA 60 FF BC AF 5A 00 00 ",=".`...Z..",="",="",=""
="12:42:45.945.421.660 085.860us",="Tx",="14 72 27 8A 7A 27 AF D5 ",=".r''.z''..",="",="",=""
="12:42:45.945.507.560 085.900us",="Tx",="00 00 00 00 FF ED EF FF ",="........",="",="",=""
="12:42:45.945.593.540 085.980us",="Tx",="00 00 0A 17 16 0A 10 ",=".......",="",="",=""
="12:43:16.385.495.120 030.439s",="Tx",="11 00 2A 5A 00 5A 10 00 ",="..* Z.Z..",="",="",=""
="12:43:16.385.581.040 085.920us",="Tx",="10 16 28 AA 42 FF 00 00 ",="..(.B...",="",="",=""
="12:43:16.385.666.940 085.900us",="Tx",="EA 60 FF BC AF 5A 00 00 ",=".`...Z..",="",="",=""
="12:43:16.385.752.800 085.860us",="Tx",="14 72 27 8A 7A 27 AF D5 ",=".r''.z''..",="",="",=""
="12:43:16.385.838.700 085.900us (Feb-19-2024)",="Tx",="00 00 00 00 FF ED EF FF ",="........",="",="",=""
="12:43:16.385.924.660 085.960us",="Tx",="00 00 0A 17 16 74 E6 ",=".....t.",="",="",=""
="12:43:46.828.291.580 030.442s",="Tx",="11 00 2A 79 00 79 10 00 ",="..* y.y..",="",="",=""
="12:43:46.828.377.520 085.940us",="Tx",="10 16 28 AB 42 FF 00 00 ",="..(.B...",="",="",=""
="12:43:46.828.463.460 085.940us",="Tx",="EA 60 FF BC AF 5B 00 00 ",=".`...[..",="",="",=""
="12:43:46.828.549.360 085.900us",="Tx",="14 AB 27 8A 72 27 AF D8 ",="..''.r''..",="",="",=""
="12:43:46.828.635.280 085.920us",="Tx",="00 00 00 00 FF ED EF FF ",="........",="",="",=""
="12:43:46.828.721.260 085.980us",="Tx",="00 00 0A 17 16 27 6C ",=".....''l",="",="",=""
="12:44:17.272.025.940 030.443s",="Tx",="11 00 2A 98 00 98 10 00 ",="..* .....",="",="",=""
="12:44:17.272.111.880 085.940us",="Tx",="10 16 28 AC 42 FF 00 00 ",="..(.B...",="",="",=""
="12:44:17.272.197.800 085.920us",="Tx",="EA 60 FF BC AF 5B 00 00 ",=".`...[..",="",="",=""
="12:44:17.272.283.680 085.880us",="Tx",="14 AB 27 8A 72 27 AF D8 ",="..''.r''..",="",="",=""
="12:44:17.272.369.580 085.900us",="Tx",="00 00 00 00 FF ED EF FF ",="........",="",="",=""
="12:44:17.272.455.560 085.980us",="Tx",="00 00 0A 17 16 60 79 ",=".....`y",="",="",=""
="12:44:47.713.354.340 030.440s",="Tx",="11 00 2A B7 00 B7 10 00 ",="..* .....",="",="",=""
="12:44:47.713.440.280 085.940us",="Tx",="10 16 28 AD 42 FF 00 00 ",="..(.B...",="",="",=""
="12:44:47.713.526.220 085.940us",="Tx",="EA 60 FF BC AF 5C 00 00 ",=".`...\..",="",="",=""
="12:44:47.713.612.100 085.880us (Feb-19-2024)",="Tx",="14 E5 27 8A 95 27 AF D3 ",="..''..''..",="",="",=""
="12:44:47.713.698.020 085.920us",="Tx",="00 00 00 00 FF ED EF FF ",="........",="",="",=""
="12:44:47.713.784.020 086.000us",="Tx",="00 00 0A 17 16 B0 DA ",=".......",="",="",=""
="12:45:18.149.071.880 030.435s",="Tx",="11 00 2A D6 00 D6 10 00 ",="..* .....",="",="",=""
="12:45:18.149.157.820 085.940us",="Tx",="10 16 28 AE 42 FF 00 00 ",="..(.B...",="",="",=""
="12:45:18.149.243.760 085.940us",="Tx",="EA 60 FF BC AF 5C 00 00 ",=".`...\..",="",="",=""
="12:45:18.149.329.620 085.860us",="Tx",="14 E5 27 8A 95 27 AF D3 ",="..''..''..",="",="",=""
="12:45:18.149.415.540 085.920us",="Tx",="00 00 00 00 FF ED EF FF ",="........",="",="",=""
="12:45:18.149.501.540 086.000us",="Tx",="00 00 0A 17 16 CE 2C ","......,",="",="",=""
="12:45:48.591.042.380 030.441s",="Tx",="11 00 2A F5 00 F5 10 00 ",="..* .....",="",="",=""
="12:45:48.591.128.320 085.940us",="Tx",="10 16 28 AF 42 FF 00 00 ",="..(.B...",="",="",=""
="12:45:48.591.214.220 085.900us",="Tx",="EA 60 FF BC AF 5D 00 00 ",=".`...]..",="",="",=""
="12:45:48.591.300.100 085.880us",="Tx",="15 1E 27 8A 7C 27 B0 00 ",="..''.|''..",="",="",=""
="12:45:48.591.386.000 085.900us",="Tx",="00 00 00 00 FF ED EF FF ",="........",="",="",=""
="12:45:48.591.471.980 085.980us",="Tx",="00 00 0A 17 16 1A 1E ",=".......",="",="",=""
="12:46:19.031.539.020 030.440s",="Tx",="11 00 2A 14 00 14 10 00 ",="..* .....",="",="",=""
="12:46:19.031.624.980 085.960us",="Tx",="10 16 28 B0 42 FF 00 00 ",="..(.B...",="",="",=""
="12:46:19.031.710.920 085.940us (Feb-19-2024)",="Tx",="EA 60 FF BC AF 5D 00 00 ",=".`...]..",="",="",=""
="12:46:19.031.796.820 085.900us",="Tx",="15 1E 27 8A 7C 27 B0 00 ",="..''.|''..",="",="",=""
="12:46:19.031.882.760 085.940us",="Tx",="00 00 00 00 FF ED EF FF ",="........",="",="",=""
="12:46:19.031.968.780 086.020us",="Tx",="00 00 0A 17 16 AF DE ",=".......",="",="",=""
="12:46:49.471.768.060 030.439s",="Tx",="11 00 2A 33 00 33 10 00 ",="..* 3.3..",="",="",=""
="12:46:49.471.854.040 085.980us",="Tx",="10 16 28 B1 42 FF 00 00 ",="..(.B...",="",="",=""
="12:46:49.471.940.020 085.980us",="Tx",="EA 60 FF BC AF 5E 00 00 ",=".`...^..",="",="",=""
="12:46:49.472.025.940 085.920us",="Tx",="15 57 27 8A 8C 27 AF CD ",=".W''..''..",="",="",=""
="12:46:49.472.111.900 085.960us",="Tx",="00 00 00 00 FF ED EF FF ",="........",="",="",=""
="12:46:49.472.197.940 086.040us",="Tx",="00 00 0A 17 16 72 A0 ",=".....r.",="",="",=""
="12:47:19.915.353.340 030.443s",="Tx",="11 00 2A 52 00 52 10 00 ",="..* R.R..",="",="",=""
="12:47:19.915.439.320 085.980us",="Tx",="10 16 28 B2 42 FF 00 00 ",="..(.B...",="",="",=""
="12:47:19.915.525.280 085.960us",="Tx",="EA 60 FF BC AF 5E 00 00 ",=".`...^..",="",="",=""
="12:47:19.915.611.140 085.860us",="Tx",="15 57 27 8A 8C 27 AF CD ",=".W''..''..",="",="",=""
="12:47:19.915.697.060 085.920us",="Tx",="00 00 00 00 FF ED EF FF ",="........",="",="",=""
="12:47:19.915.783.080 086.020us",="Tx",="00 00 0A 17 16 0C 56 ",="......V",="",="",=""
="12:47:50.351.098.460 030.435s",="Tx",="11 00 2A 71 00 71 10 00 ",="..* q.q..",="",="",=""
="12:47:50.351.184.420 085.960us (Feb-19-2024)",="Tx",="10 16 28 B3 42 FF 00 00 ",="..(.B...",="",="",=""
="12:47:50.351.270.420 086.000us",="Tx",="EA 60 FF BC AF 5F 00 00 ",=".`..._..",="",="",=""
="12:47:50.351.356.320 085.900us",="Tx",="15 91 27 8A C9 27 B0 11 ",="..''..''..",="",="",=""
="12:47:50.351.442.260 085.940us",="Tx",="00 00 00 00 FF ED EF FF ",="........",="",="",=""
="12:47:50.351.528.280 086.020us",="Tx",="00 00 0A 17 16 7D 5E ",=".....}^",="",="",=""
="12:48:20.795.777.700 030.444s",="Tx",="11 00 2A 90 00 90 10 00 ",="..* .....",="",="",=""
="12:48:20.795.863.680 085.980us",="Tx",="10 16 28 B4 42 FF 00 00 ",="..(.B...",="",="",=""
="12:48:20.795.949.620 085.940us",="Tx",="EA 60 FF BC AF 60 00 00 ",=".`...`..",="",="",=""
="12:48:20.796.035.540 085.920us",="Tx",="15 CA 27 8A 98 27 B0 18 ",="..''..''..",="",="",=""
