Timestamp (h:m:s.ms.us.ns dur),Status,Data(h),ASCII,Parity Error,Stop Bit Error,Information,
="",="",="",="",="",="",="*** Capture Started"
="11:29:54.463.432.820 085.980us",="Tx",="00 00 B5 17 16 0B C1 ",=".......",="",="",=""
="11:30:24.911.653.140 005.890ms",="Tx",="11 00 2A A6 00 A6 10 F7 ",="..* .....",="",="",=""
="11:30:24.911.739.040 085.900us",="Tx",="10 10 11 68 84 FF 00 00 ",="...h....",="",="",=""
="11:30:24.911.824.940 085.900us",="Tx",="EA 60 00 00 00 02 00 00 ",=".`......",="",="",=""
="11:30:24.911.910.800 085.860us",="Tx",="00 52 27 8D 01 27 B2 72 ",=".R''..''.r",="",="",=""
="11:30:24.911.996.680 085.880us",="Tx",="00 00 00 00 EA 60 10 00 ",=".....`..",="",="",=""
="11:30:24.912.082.640 085.960us",="Tx",="00 00 B5 17 16 38 C7 ",=".....8.",="",="",=""
="11:30:55.359.874.000 004.030ms",="Tx",="11 00 2A C5 00 C5 10 F7 ",="..* .....",="",="",=""
="11:30:55.359.959.960 085.960us",="Tx",="10 10 11 69 84 FF 00 00 ",="...i....",="",="",=""
="11:30:55.360.045.900 085.940us",="Tx",="EA 60 00 00 00 03 00 00 ",=".`......",="",="",=""
="11:30:55.360.131.780 085.880us (Feb-07-2024)",="Tx",="00 8C 27 8D 04 27 B2 18 ",="..''..''..",="",="",=""
="11:30:55.360.217.680 085.900us",="Tx",="00 00 00 00 EA 60 10 00 ",=".....`..",="",="",=""
="11:30:55.360.303.680 086.000us",="Tx",="00 00 B5 17 16 4D D2 ",=".....M.",="",="",=""
="11:31:25.815.078.180 004.081ms",="Tx",="11 00 2A E4 00 E4 10 F7 ",="..* .....",="",="",=""
="11:31:25.815.164.120 085.940us",="Tx",="10 10 11 6A 84 FF 00 00 ",="...j....",="",="",=""
="11:31:25.815.250.040 085.920us",="Tx",="EA 60 00 00 00 03 00 00 ",=".`......",="",="",=""
="11:31:25.815.335.920 085.880us",="Tx",="00 8C 27 8D 04 27 B2 18 ",="..''..''..",="",="",=""
="11:31:25.815.421.840 085.920us",="Tx",="00 00 00 00 EA 60 10 00 ",=".....`..",="",="",=""
="11:31:25.815.507.820 085.980us",="Tx",="00 00 B5 17 16 8F AE ",=".......",="",="",=""
="11:31:56.271.219.040 004.027ms",="Tx",="11 00 2A 03 00 03 10 F7 ",="..* .....",="",="",=""
="11:31:56.271.304.960 085.920us",="Tx",="10 10 11 6B 84 FF 00 00 ",="...k....",="",="",=""
="11:31:56.271.390.840 085.880us",="Tx",="EA 60 00 00 00 04 00 00 ",=".`......",="",="",=""
="11:31:56.271.476.700 085.860us",="Tx",="00 C5 27 8C F3 27 B2 10 ",="..''..''..",="",="",=""
="11:31:56.271.562.580 085.880us",="Tx",="00 00 00 00 EA 60 10 00 ",=".....`..",="",="",=""
="11:31:56.271.648.540 085.960us",="Tx",="00 00 B5 17 16 32 A1 ",=".....2.",="",="",=""
="11:32:26.727.555.380 004.027ms",="Tx",="11 00 2A 22 00 22 10 F7 ",="..* "".""..",="",="",=""
="11:32:26.727.641.280 085.900us",="Tx",="10 10 11 6C 84 FF 00 00 ",="...l....",="",="",=""
="11:32:26.727.727.180 085.900us",="Tx",="EA 60 00 00 00 04 00 00 ",=".`......",="",="",=""
="11:32:26.727.813.020 085.840us (Feb-07-2024)",="Tx",="00 C5 27 8C F3 27 B2 10 ",="..''..''..",="",="",=""
="11:32:26.727.898.900 085.880us",="Tx",="00 00 00 00 EA 60 10 00 ",=".....`..",="",="",=""
="11:32:26.727.984.840 085.940us",="Tx",="00 00 B5 17 16 A0 0B ",=".......",="",="",=""
="11:32:57.177.207.560 004.899ms",="Tx",="11 00 2A 41 00 41 10 F7 ",="..* A.A..",="",="",=""
="11:32:57.177.293.500 085.940us",="Tx",="10 10 11 6D 84 FF 00 00 ",="...m....",="",="",=""
="11:32:57.177.379.380 085.880us",="Tx",="EA 60 00 00 00 05 00 00 ",=".`......",="",="",=""
="11:32:57.177.465.240 085.860us",="Tx",="00 FE 27 8C FE 27 B1 E4 ",="..''..''..",="",="",=""
="11:32:57.177.551.120 085.880us",="Tx",="00 00 00 00 EA 60 10 00 ",=".....`..",="",="",=""
="11:32:57.177.637.100 085.980us",="Tx",="00 00 B5 17 16 22 E1 ",="....."".",="",="",=""
="11:33:27.631.079.380 006.532ms",="Tx",="11 00 2A 60 00 60 10 F7 ",="..* `.`..",="",="",=""
="11:33:27.631.165.280 085.900us",="Tx",="10 10 11 6E 84 FF 00 00 ",="...n....",="",="",=""
="11:33:27.631.251.180 085.900us",="Tx",="EA 60 00 00 00 05 00 00 ",=".`......",="",="",=""
="11:33:27.631.337.000 085.820us",="Tx",="00 FE 27 8C FE 27 B1 E4 ",="..''..''..",="",="",=""
="11:33:27.631.422.880 085.880us",="Tx",="00 00 00 00 EA 60 10 00 ",=".....`..",="",="",=""
="11:33:27.631.508.880 086.000us",="Tx",="00 00 B5 17 16 E0 9D ",=".......",="",="",=""
="11:33:58.083.022.620 005.726ms",="Tx",="11 00 2A 19 00 19 10 F7 ",="..* .....",="",="",=""
="11:33:58.083.108.540 085.920us",="Tx",="10 10 11 6F 85 FF 00 00 ",="...o....",="",="",=""
="11:33:58.083.194.440 085.900us",="Tx",="EA 60 00 00 00 06 00 00 ",=".`......",="",="",=""
="11:33:58.083.280.300 085.860us (Feb-07-2024)",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="11:33:58.083.366.180 085.880us",="Tx",="00 00 00 00 EA 60 10 00 ",=".....`..",="",="",=""
="11:33:58.083.452.180 086.000us",="Tx",="00 00 B5 17 16 14 73 ",="......s",="",="",=""
="11:34:28.536.789.280 004.898ms",="Tx",="11 00 2A 38 00 38 10 F7 ",="..* 8.8..",="",="",=""
="11:34:28.536.875.220 085.940us",="Tx",="10 10 11 70 85 FF 00 00 ",="...p....",="",="",=""
="11:34:28.536.961.160 085.940us",="Tx",="EA 60 00 00 00 06 00 00 ",=".`......",="",="",=""
="11:34:28.537.047.040 085.880us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="11:34:28.537.132.940 085.900us",="Tx",="00 00 00 00 EA 60 10 00 ",=".....`..",="",="",=""
="11:34:28.537.218.940 086.000us",="Tx",="00 00 B5 17 16 74 0C ",=".....t.",="",="",=""
="11:34:58.991.991.480 004.482ms",="Tx",="11 00 2A 57 00 57 10 F7 ",="..* W.W..",="",="",=""
="11:34:58.992.077.420 085.940us",="Tx",="10 10 11 71 85 FF 00 00 ",="...q....",="",="",=""
="11:34:58.992.163.360 085.940us",="Tx",="EA 60 00 00 00 07 00 00 ",=".`......",="",="",=""
="11:34:58.992.249.220 085.860us",="Tx",="01 6C FF FF FF 27 B2 06 ",=".l...''..",="",="",=""
="11:34:58.992.335.160 085.940us",="Tx",="00 00 00 00 EA 60 10 00 ",=".....`..",="",="",=""
="11:34:58.992.421.160 086.000us",="Tx",="00 01 B5 17 16 17 AC ",=".......",="",="",=""
="11:35:29.434.562.960 005.015ms",="Tx",="11 00 2A 76 00 76 10 F7 ",="..* v.v..",="",="",=""
="11:35:29.434.648.960 086.000us",="Tx",="10 10 11 72 85 FF 00 00 ",="...r....",="",="",=""
="11:35:29.434.734.940 085.980us",="Tx",="EA 60 00 00 00 07 00 00 ",=".`......",="",="",=""
="11:35:29.434.820.800 085.860us",="Tx",="01 6C FF FF FF 27 B2 06 ",=".l...''..",="",="",=""
="11:35:29.434.906.720 085.920us (Feb-07-2024)",="Tx",="00 00 00 00 EA 60 10 00 ",=".....`..",="",="",=""
="11:35:29.434.992.720 086.000us",="Tx",="00 01 B5 17 16 D5 D0 ",=".......",="",="",=""
="11:35:59.880.623.540 005.718ms",="Tx",="11 00 2A 95 00 95 10 F7 ",="..* .....",="",="",=""
="11:35:59.880.709.500 085.960us",="Tx",="10 10 11 73 85 FF 00 00 ",="...s....",="",="",=""
="11:35:59.880.795.440 085.940us",="Tx",="EA 60 00 00 00 08 00 00 ",=".`......",="",="",=""
="11:35:59.880.881.360 085.920us",="Tx",="01 A5 27 8C B3 27 B2 1D ",="..''..''..",="",="",=""
="11:35:59.880.967.280 085.920us",="Tx",="00 00 00 00 EA 60 10 00 ",=".....`..",="",="",=""
="11:35:59.881.053.260 085.980us",="Tx",="00 00 B5 17 16 AD 3E ",="......>",="",="",=""
="11:36:30.327.224.440 005.775ms",="Tx",="11 00 2A B4 00 B4 10 F7 ",="..* .....",="",="",=""
="11:36:30.327.310.340 085.900us",="Tx",="10 10 11 74 85 FF 00 00 ",="...t....",="",="",=""
="11:36:30.327.396.220 085.880us",="Tx",="EA 60 00 00 00 09 00 00 ",=".`......",="",="",=""
="11:36:30.327.482.060 085.840us",="Tx",="01 DE 27 8C FF 27 B2 26 ",="..''..''.&",="",="",=""
="11:36:30.327.567.900 085.840us",="Tx",="00 00 00 00 EA 60 10 00 ",=".....`..",="",="",=""
="11:36:30.327.653.840 085.940us",="Tx",="00 00 B5 17 16 6A 0F ",=".....j.",="",="",=""
="11:37:00.771.198.980 004.944ms",="Tx",="11 00 2A D3 00 D3 10 F7 ",="..* .....",="",="",=""
="11:37:00.771.284.900 085.920us",="Tx",="10 10 11 75 85 FF 00 00 ",="...u....",="",="",=""
="11:37:00.771.370.820 085.920us",="Tx",="EA 60 00 00 00 09 00 00 ",=".`......",="",="",=""
="11:37:00.771.456.700 085.880us",="Tx",="01 DE 27 8C FF 27 B2 26 ",="..''..''.&",="",="",=""
="11:37:00.771.542.640 085.940us (Feb-07-2024)",="Tx",="00 00 00 00 EA 60 10 00 ",=".....`..",="",="",=""
="11:37:00.771.628.600 085.960us",="Tx",="00 00 B5 17 16 CD A0 ",=".......",="",="",=""
="11:37:31.213.364.400 004.187ms",="Tx",="11 00 2A F2 00 F2 10 F7 ",="..* .....",="",="",=""
="11:37:31.213.450.400 086.000us",="Tx",="10 10 11 76 85 FF 00 00 ",="...v....",="",="",=""
="11:37:31.213.536.340 085.940us",="Tx",="EA 60 00 00 00 0A 00 00 ",=".`......",="",="",=""
="11:37:31.213.622.240 085.900us",="Tx",="02 17 27 8C E1 27 B2 31 ",="..''..''.1",="",="",=""
="11:37:31.213.708.180 085.940us",="Tx",="00 00 00 00 EA 60 10 00 ",=".....`..",="",="",=""
="11:37:31.213.794.200 086.020us",="Tx",="00 00 B5 17 16 2A D2 ",=".....* .",="",="",=""
="11:38:01.652.386.460 004.334ms",="Tx",="11 00 2A 11 00 11 10 F7 ",="..* .....",="",="",=""
="11:38:01.652.472.400 085.940us",="Tx",="10 10 11 77 85 FF 00 00 ",="...w....",="",="",=""
="11:38:01.652.558.340 085.940us",="Tx",="EA 60 00 00 00 0A 00 00 ",=".`......",="",="",=""
="11:38:01.652.644.220 085.880us",="Tx",="02 17 27 8C E1 27 B2 31 ",="..''..''.1",="",="",=""
="11:38:01.652.730.140 085.920us",="Tx",="00 00 00 00 EA 60 10 00 ",=".....`..",="",="",=""
="11:38:01.652.816.140 086.000us",="Tx",="00 00 B5 17 16 45 94 ",=".....E.",="",="",=""
="11:38:32.094.934.300 006.161ms",="Tx",="11 00 2A 11 00 11 10 F7 ",="..* .....",="",="",=""
="11:38:32.095.020.240 085.940us",="Tx",="10 10 11 78 86 FF 00 00 ",="...x....",="",="",=""
="11:38:32.095.106.140 085.900us",="Tx",="EA 60 00 00 00 0B 00 00 ",=".`......",="",="",=""
="11:38:32.095.192.060 085.920us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="11:38:32.095.278.020 085.960us",="Tx",="00 00 00 00 EA 60 10 00 ",=".....`..",="",="",=""
="11:38:32.095.364.080 086.060us",="Tx",="00 00 B5 17 16 35 78 ",=".....5x",="",="",=""
="11:39:02.534.642.500 006.085ms",="Tx",="11 00 2A 30 00 30 10 F7 ",="..* 0.0..",="",="",=""
="11:39:02.534.728.520 086.020us",="Tx",="10 10 11 79 86 FF 00 00 ",="...y....",="",="",=""
="11:39:02.534.814.500 085.980us",="Tx",="EA 60 00 00 00 0B 00 00 ",=".`......",="",="",=""
="11:39:02.534.900.380 085.880us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="11:39:02.534.986.280 085.900us",="Tx",="00 00 00 00 EA 60 10 00 ",=".....`..",="",="",=""
="11:39:02.535.072.260 085.980us",="Tx",="00 00 B5 17 16 DF 6F ",="......o",="",="",=""
="11:39:32.974.740.420 006.268ms",="Tx",="11 00 2A 4F 00 4F 10 F7 ",="..* O.O..",="",="",=""
="11:39:32.974.826.360 085.940us",="Tx",="10 10 11 7A 86 FF 00 00 ",="...z....",="",="",=""
="11:39:32.974.912.300 085.940us",="Tx",="EA 60 00 00 00 0C 00 00 ",=".`......",="",="",=""
="11:39:32.974.998.200 085.900us",="Tx",="02 82 FF FF FF 27 B2 03 ",=".....''..",="",="",=""
="11:39:32.975.084.160 085.960us",="Tx",="00 00 00 00 EA 60 10 00 ",=".....`..",="",="",=""
="11:39:32.975.170.160 086.000us",="Tx",="00 01 B5 17 16 68 40 ",=".....h@",="",="",=""
="11:40:03.411.738.260 004.028ms",="Tx",="11 00 2A 6E 00 6E 10 F7 ",="..* n.n..",="",="",=""
="11:40:03.411.824.160 085.900us",="Tx",="10 10 11 7B 86 FF 00 00 ",="...{....",="",="",=""
="11:40:03.411.910.080 085.920us",="Tx",="EA 60 00 00 00 0C 00 00 ",=".`......",="",="",=""
="11:40:03.411.995.920 085.840us",="Tx",="02 82 FF FF FF 27 B2 03 ",=".....''..",="",="",=""
="11:40:03.412.081.800 085.880us",="Tx",="00 00 00 00 EA 60 10 00 ",=".....`..",="",="",=""
="11:40:03.412.167.760 085.960us (Feb-07-2024)",="Tx",="00 01 B5 17 16 82 57 ",="......W",="",="",=""
="11:40:33.853.395.640 006.522ms",="Tx",="11 00 2A 8D 00 8D 10 F7 ",="..* .....",="",="",=""
="11:40:33.853.481.580 085.940us",="Tx",="10 10 11 7C 86 FF 00 00 ",="...|....",="",="",=""
="11:40:33.853.567.540 085.960us",="Tx",="EA 60 00 00 00 0D 00 00 ",=".`......",="",="",=""
="11:40:33.853.653.440 085.900us",="Tx",="02 BB 27 8D 14 27 B2 5E ",="..''..''.^",="",="",=""
="11:40:33.853.739.360 085.920us",="Tx",="00 00 00 00 EA 60 10 00 ",=".....`..",="",="",=""
="11:40:33.853.825.380 086.020us",="Tx",="00 00 B5 17 16 9C 19 ",=".......",="",="",=""
="11:41:04.289.482.960 004.026ms",="Tx",="11 00 2A AC 00 AC 10 F7 ",="..* .....",="",="",=""
="11:41:04.289.568.840 085.880us",="Tx",="10 10 11 7D 86 FF 00 00 ",="...}....",="",="",=""
="11:41:04.289.654.720 085.880us",="Tx",="EA 60 00 00 00 0D 00 00 ",=".`......",="",="",=""
="11:41:04.289.740.540 085.820us",="Tx",="02 BB 27 8D 14 27 B2 5E ",="..''..''.^",="",="",=""
="11:41:04.289.826.400 085.860us",="Tx",="00 00 00 00 EA 60 10 00 ",=".....`..",="",="",=""
="11:41:04.289.912.340 085.940us",="Tx",="00 00 B5 17 16 76 0E ",=".....v.",="",="",=""
="11:41:34.732.351.380 006.363ms",="Tx",="11 00 2A CB 00 CB 10 F7 ",="..* .....",="",="",=""
="11:41:34.732.437.260 085.880us",="Tx",="10 10 11 7E 86 FF 00 00 ",="...~....",="",="",=""
="11:41:34.732.523.180 085.920us",="Tx",="EA 60 00 00 00 0E 00 00 ",=".`......",="",="",=""
="11:41:34.732.609.020 085.840us",="Tx",="02 F4 27 8D 13 27 B2 09 ",="..''..''..",="",="",=""
="11:41:34.732.694.900 085.880us",="Tx",="00 00 00 00 EA 60 10 00 ",=".....`..",="",="",=""
="11:41:34.732.780.860 085.960us",="Tx",="00 00 B5 17 16 C7 E2 ",=".......",="",="",=""
="11:42:05.174.363.080 005.692ms",="Tx",="11 00 2A EA 00 EA 10 F7 ",="..* .....",="",="",=""
="11:42:05.174.449.000 085.920us",="Tx",="10 10 11 7F 86 FF 00 00 ",="........",="",="",=""
="11:42:05.174.534.880 085.880us",="Tx",="EA 60 00 00 00 0E 00 00 ",=".`......",="",="",=""
="11:42:05.174.620.720 085.840us",="Tx",="02 F4 27 8D 13 27 B2 09 ",="..''..''..",="",="",=""
="11:42:05.174.706.620 085.900us",="Tx",="00 00 00 00 EA 60 10 00 ",=".....`..",="",="",=""
="11:42:05.174.792.560 085.940us",="Tx",="00 00 B5 17 16 2D F5 ",=".....-.",="",="",=""
="11:42:35.615.320.640 004.029ms",="Tx",="11 00 2A 09 00 09 10 F7 ",="..* .....",="",="",=""
="11:42:35.615.406.640 086.000us",="Tx",="10 10 11 80 86 FF 00 00 ",="........",="",="",=""
="11:42:35.615.492.560 085.920us",="Tx",="EA 60 00 00 00 0F 00 00 ",=".`......",="",="",=""
="11:42:35.615.578.440 085.880us",="Tx",="03 2D 27 8C F1 27 B2 4C ",=".-''..''.L",="",="",=""
="11:42:35.615.664.340 085.900us",="Tx",="00 00 00 00 EA 60 10 00 ",=".....`..",="",="",=""
="11:42:35.615.750.300 085.960us",="Tx",="00 00 B5 17 16 96 DC ",=".......",="",="",=""
="11:43:06.055.728.640 004.552ms",="Tx",="11 00 2A 28 00 28 10 F7 ",="..* (.(..",="",="",=""
="11:43:06.055.814.600 085.960us",="Tx",="10 10 11 81 86 FF 00 00 ",="........",="",="",=""
="11:43:06.055.900.540 085.940us",="Tx",="EA 60 00 00 00 0F 00 00 ",=".`......",="",="",=""
="11:43:06.055.986.460 085.920us",="Tx",="03 2D 27 8C F1 27 B2 4C ",=".-''..''.L",="",="",=""
="11:43:06.056.072.360 085.900us",="Tx",="00 00 00 00 EA 60 10 00 ",=".....`..",="",="",=""
="11:43:06.056.158.340 085.980us",="Tx",="00 00 B5 17 16 7C CB ",=".....|.",="",="",=""
="11:43:36.495.708.280 005.247ms",="Tx",="11 00 2A 47 00 47 10 F7 ",="..* G.G..",="",="",=""
="11:43:36.495.794.220 085.940us",="Tx",="10 10 11 82 86 FF 00 00 ",="........",="",="",=""
="11:43:36.495.880.160 085.940us",="Tx",="EA 60 00 00 00 10 00 00 ",=".`......",="",="",=""
="11:43:36.495.966.040 085.880us",="Tx",="03 67 27 8C DD 27 B2 55 ",=".g''..''.U",="",="",=""
="11:43:36.496.051.960 085.920us",="Tx",="00 00 00 00 EA 60 10 00 ",=".....`..",="",="",=""
="11:43:36.496.137.940 085.980us",="Tx",="00 00 B5 17 16 08 20 ",="...... ",="",="",=""
="11:44:06.937.412.240 004.566ms",="Tx",="11 00 2A 66 00 66 10 F7 ",="..* f.f..",="",="",=""
="11:44:06.937.498.180 085.940us",="Tx",="10 10 11 83 86 FF 00 00 ",="........",="",="",=""
="11:44:06.937.584.080 085.900us",="Tx",="EA 60 00 00 00 11 00 00 ",=".`......",="",="",=""
="11:44:06.937.669.980 085.900us",="Tx",="03 A0 27 8D 19 27 B2 54 ",="..''..''.T",="",="",=""
="11:44:06.937.755.880 085.900us",="Tx",="00 00 00 00 EA 60 10 00 ",=".....`..",="",="",=""
="11:44:06.937.841.900 086.020us",="Tx",="00 00 B5 17 16 CA 6F ",="......o",="",="",=""
="11:44:37.386.895.460 006.467ms",="Tx",="11 00 2A 85 00 85 10 F7 ",="..* .....",="",="",=""
="11:44:37.386.981.380 085.920us",="Tx",="10 10 11 84 86 FF 00 00 ",="........",="",="",=""
="11:44:37.387.067.320 085.940us",="Tx",="EA 60 00 00 00 11 00 00 ",=".`......",="",="",=""
="11:44:37.387.153.200 085.880us (Feb-07-2024)",="Tx",="03 A0 27 8D 19 27 B2 54 ",="..''..''.T",="",="",=""
="11:44:37.387.239.100 085.900us",="Tx",="00 00 00 00 EA 60 10 00 ",=".....`..",="",="",=""
="11:44:37.387.325.100 086.000us",="Tx",="00 00 B5 17 16 DD 94 ",=".......",="",="",=""
="11:45:07.827.445.540 004.027ms",="Tx",="11 00 2A A4 00 A4 10 F7 ",="..* .....",="",="",=""
="11:45:07.827.531.460 085.920us",="Tx",="10 10 11 85 86 FF 00 00 ",="........",="",="",=""
="11:45:07.827.617.380 085.920us",="Tx",="EA 60 00 00 00 12 00 00 ",=".`......",="",="",=""
="11:45:07.827.703.240 085.860us",="Tx",="03 D9 27 8C FD 27 B2 0E ",="..''..''..",="",="",=""
="11:45:07.827.789.120 085.880us",="Tx",="00 00 00 00 EA 60 10 00 ",=".....`..",="",="",=""
="11:45:07.827.875.080 085.960us",="Tx",="00 00 B5 17 16 11 42 ",="......B",="",="",=""
="11:45:38.271.489.080 005.787ms",="Tx",="11 00 2A C3 00 C3 10 F7 ",="..* .....",="",="",=""
="11:45:38.271.574.980 085.900us",="Tx",="10 10 11 86 86 FF 00 00 ",="........",="",="",=""
="11:45:38.271.660.940 085.960us",="Tx",="EA 60 00 00 00 12 00 00 ",=".`......",="",="",=""
="11:45:38.271.746.820 085.880us",="Tx",="03 D9 27 8C FD 27 B2 0E ",="..''..''..",="",="",=""
="11:45:38.271.832.720 085.900us",="Tx",="00 00 00 00 EA 60 10 00 ",=".....`..",="",="",=""
="11:45:38.271.918.660 085.940us",="Tx",="00 00 B5 17 16 9E 86 ",=".......",="",="",=""
="11:46:08.706.961.900 004.800ms",="Tx",="11 00 2A E2 00 E2 10 F7 ",="..* .....",="",="",=""
="11:46:08.707.047.840 085.940us",="Tx",="10 10 11 87 86 FF 00 00 ",="........",="",="",=""
="11:46:08.707.133.780 085.940us",="Tx",="EA 60 00 00 00 13 00 00 ",=".`......",="",="",=""
="11:46:08.707.219.680 085.900us (Feb-07-2024)",="Tx",="04 13 27 8D 04 27 B2 58 ",="..''..''.X",="",="",=""
="11:46:08.707.305.600 085.920us",="Tx",="00 00 00 00 EA 60 10 00 ",=".....`..",="",="",=""
="11:46:08.707.391.620 086.020us",="Tx",="00 00 B5 17 16 60 B8 ",=".....`.",="",="",=""
="11:46:39.151.635.880 005.168ms",="Tx",="11 00 2A 01 00 01 10 F7 ",="..* .....",="",="",=""
="11:46:39.151.721.820 085.940us",="Tx",="10 10 11 88 86 FF 00 00 ",="........",="",="",=""
="11:46:39.151.807.780 085.960us",="Tx",="EA 60 00 00 00 13 00 00 ",=".`......",="",="",=""
="11:46:39.151.893.660 085.880us",="Tx",="04 13 27 8D 04 27 B2 58 ",="..''..''.X",="",="",=""
="11:46:39.151.979.620 085.960us",="Tx",="00 00 00 00 EA 60 10 00 ",=".....`..",="",="",=""
="11:46:39.152.065.680 086.060us",="Tx",="00 00 B5 17 16 D6 EF ",=".......",="",="",=""
="11:47:09.595.402.760 004.416ms",="Tx",="11 00 2A 20 00 20 10 F7 ",="..*  . ..",="",="",=""
="11:47:09.595.488.680 085.920us",="Tx",="10 10 11 89 86 FF 00 00 ",="........",="",="",=""
="11:47:09.595.574.620 085.940us",="Tx",="EA 60 00 00 00 14 00 00 ",=".`......",="",="",=""
="11:47:09.595.660.520 085.900us",="Tx",="04 4C 27 8D 1D 27 B1 F4 ",=".L''..''..",="",="",=""
="11:47:09.595.746.440 085.920us",="Tx",="00 00 00 00 EA 60 10 00 ",=".....`..",="",="",=""
="11:47:09.595.832.420 085.980us",="Tx",="00 00 B5 17 16 EC C6 ",=".......",="",="",=""
="11:47:40.041.633.260 005.594ms",="Tx",="11 00 2A 3F 00 3F 10 F7 ",="..* ?.?..",="",="",=""
="11:47:40.041.719.220 085.960us",="Tx",="10 10 11 8A 86 FF 00 00 ",="........",="",="",=""
="11:47:40.041.805.180 085.960us",="Tx",="EA 60 00 00 00 14 00 00 ",=".`......",="",="",=""
="11:47:40.041.891.040 085.860us",="Tx",="04 4C 27 8D 1D 27 B1 F4 ",=".L''..''..",="",="",=""
="11:47:40.041.976.920 085.880us (Feb-07-2024)",="Tx",="00 00 00 00 EA 60 10 00 ",=".....`..",="",="",=""
="11:47:40.042.062.880 085.960us",="Tx",="00 00 B5 17 16 75 66 ",=".....uf",="",="",=""
="11:48:10.481.760.680 004.029ms",="Tx",="11 00 2A 5E 00 5E 10 F7 ",="..* ^.^..",="",="",=""
="11:48:10.481.846.620 085.940us",="Tx",="10 10 11 8B 86 FF 00 00 ",="........",="",="",=""
="11:48:10.481.932.580 085.960us",="Tx",="EA 60 00 00 00 15 00 00 ",=".`......",="",="",=""
="11:48:10.482.018.540 085.960us",="Tx",="04 85 27 8C EF 27 B2 37 ",="..''..''.7",="",="",=""
="11:48:10.482.104.500 085.960us",="Tx",="00 00 00 00 EA 60 10 00 ",=".....`..",="",="",=""
="11:48:10.482.190.500 086.000us",="Tx",="00 00 B5 17 16 22 D9 ",="....."".",="",="",=""
="11:48:40.927.777.400 004.783ms",="Tx",="11 00 2A 7D 00 7D 10 F7 ",="..* }.}..",="",="",=""
="11:48:40.927.863.360 085.960us",="Tx",="10 10 11 8C 86 FF 00 00 ",="........",="",="",=""
="11:48:40.927.949.300 085.940us",="Tx",="EA 60 00 00 00 15 00 00 ",=".`......",="",="",=""
="11:48:40.928.035.200 085.900us",="Tx",="04 85 27 8C EF 27 B2 37 ",="..''..''.7",="",="",=""
