="19:25:55.263.990.900 0 (Jan-23-2024)",="Tx",="11 00 2A 02 00 02 10 FF ",="..* .....",="",="",=""
="19:25:55.264.076.940 086.040us",="Tx",="00 00 00 01 01 FF 00 00 ",="........",="",="",=""
="19:25:55.264.162.940 086.000us",="Tx",="EA 60 00 00 00 00 00 00 ",=".`......",="",="",=""
="19:25:55.264.248.920 085.980us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="19:25:55.264.334.940 086.020us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="19:25:55.264.421.000 086.060us",="Tx",="00 00 00 17 16 FF 0F ",=".......",="",="",=""
="19:26:05.430.510.520 010.166s",="Tx",="11 00 2A 0D 00 0D 10 FF ",="..* .....",="",="",=""
="19:26:05.430.596.520 086.000us",="Tx",="00 00 00 02 01 FF 00 00 ",="........",="",="",=""
="19:26:05.430.682.500 085.980us",="Tx",="EA 60 00 00 00 00 00 00 ",=".`......",="",="",=""
="19:26:05.430.768.460 085.960us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="19:26:05.430.854.440 085.980us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="19:26:05.430.940.480 086.040us",="Tx",="00 00 00 17 16 C1 9D ",=".......",="",="",=""
="19:26:15.597.571.520 010.166s",="Tx",="11 00 2A 18 00 18 10 FF ",="..* .....",="",="",=""
="19:26:15.597.657.520 086.000us",="Tx",="00 00 00 03 01 FF 00 00 ",="........",="",="",=""
="19:26:15.597.743.520 086.000us (Jan-23-2024)",="Tx",="EA 60 00 00 00 00 00 00 ",=".`......",="",="",=""
="19:26:15.597.829.520 086.000us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="19:26:15.597.915.540 086.020us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="19:26:15.598.001.620 086.080us",="Tx",="00 00 00 17 16 73 21 ",=".....s!",="",="",=""
="19:26:25.766.752.920 010.168s",="Tx",="11 00 2A 23 00 23 10 FF ",="..* #.#..",="",="",=""
="19:26:25.766.838.900 085.980us",="Tx",="00 00 00 04 01 FF 00 00 ",="........",="",="",=""
="19:26:25.766.924.860 085.960us",="Tx",="EA 60 00 00 00 00 00 00 ",=".`......",="",="",=""
="19:26:25.767.010.780 085.920us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="19:26:25.767.096.700 085.920us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="19:26:25.767.182.720 086.020us",="Tx",="00 00 00 17 16 45 CE ",=".....E.",="",="",=""
="19:26:35.932.792.420 010.165s",="Tx",="11 00 2A 2E 00 2E 10 FF ",="..* .....",="",="",=""
="19:26:35.932.878.440 086.020us",="Tx",="00 00 00 05 01 FF 00 00 ",="........",="",="",=""
="19:26:35.932.964.420 085.980us",="Tx",="EA 60 00 00 00 00 00 00 ",=".`......",="",="",=""
="19:26:35.933.050.360 085.940us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="19:26:35.933.136.320 085.960us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="19:26:35.933.222.380 086.060us",="Tx",="00 00 00 17 16 03 D9 ",=".......",="",="",=""
="19:26:46.099.595.600 010.166s",="Tx",="11 00 2A 39 00 39 10 FF ",="..* 9.9..",="",="",=""
="19:26:46.099.681.600 086.000us (Jan-23-2024)",="Tx",="00 00 00 06 01 FF 00 00 ",="........",="",="",=""
="19:26:46.099.767.600 086.000us",="Tx",="EA 60 00 00 00 00 00 00 ",=".`......",="",="",=""
="19:26:46.099.853.560 085.960us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="19:26:46.099.939.540 085.980us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="19:26:46.100.025.600 086.060us",="Tx",="00 00 00 17 16 C9 E0 ",=".......",="",="",=""
="19:26:56.267.421.000 010.167s",="Tx",="11 00 2A 44 00 44 10 FF ",="..* D.D..",="",="",=""
="19:26:56.267.507.060 086.060us",="Tx",="00 00 00 07 01 FF 00 00 ",="........",="",="",=""
="19:26:56.267.593.100 086.040us",="Tx",="EA 60 00 00 00 01 00 00 ",=".`......",="",="",=""
="19:26:56.267.679.100 086.000us",="Tx",="00 32 FF FF FF 27 AF BA ",=".2...''..",="",="",=""
="19:26:56.267.765.120 086.020us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="19:26:56.267.851.180 086.060us",="Tx",="00 01 00 17 16 18 4E ",="......N",="",="",=""
="19:27:06.438.397.980 010.170s",="Tx",="11 00 2A 4F 00 4F 10 FF ",="..* O.O..",="",="",=""
="19:27:06.438.483.980 086.000us",="Tx",="00 00 00 08 01 FF 00 00 ",="........",="",="",=""
="19:27:06.438.569.980 086.000us",="Tx",="EA 60 00 00 00 01 00 00 ",=".`......",="",="",=""
="19:27:06.438.655.940 085.960us",="Tx",="00 32 FF FF FF 27 AF BA ",=".2...''..",="",="",=""
="19:27:06.438.741.900 085.960us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="19:27:06.438.827.960 086.060us",="Tx",="00 01 00 17 16 76 7A ",=".....vz",="",="",=""
="19:27:16.605.241.780 010.166s (Jan-23-2024)",="Tx",="11 00 2A 5A 00 5A 10 FF ",="..* Z.Z..",="",="",=""
="19:27:16.605.327.760 085.980us",="Tx",="00 00 00 09 01 FF 00 00 ",="........",="",="",=""
