Times,Time,CMD accept cnt.,last accept CMD,last error CMD,_hk_number_,reboot_cnt,mode_status,_sample_rate_,_sci_write_num_,_sci_time_,R1,R2,_seu_count_,_sci_read_num_,CMD err cnt.,RADFET err cnt.,WDT err cnt,SOM Tmp.,RADFET Tmp.
44,"=""22:08:23.917.795.520 086.020us""",8,10,FF,45,3,FF,60000,23,00 2B,10.000000596046519,1.5508641661243636,0,00 00 00 00,0,1,0,23,22
45,"=""22:08:53.639.681.320 086.020us""",10,10,FF,46,3,FF,60000,24,00 2D,1.5452583486149727,1.550884431706003,0,00 00 00 00,0,0,0,23,22
46,"=""22:09:23.360.414.780 085.980us""",12,10,FF,47,3,FF,60000,24,00 2D,1.5452583486149727,1.550884431706003,0,00 00 00 00,0,0,0,23,22
47,"=""22:09:53.080.150.300 086.000us""",14,10,FF,48,3,FF,60000,25,00 2F,1.5452839786152814,1.5508838356594843,0,00 00 00 00,0,0,0,23,22
48,"=""22:10:22.799.181.700 086.040us""",16,10,FF,49,3,FF,60000,25,00 2F,1.5452839786152814,1.5508838356594843,0,00 00 00 00,0,0,0,23,22
49,"=""22:10:52.521.165.980 086.000us""",18,10,FF,50,3,FF,60000,26,00 31,1.5452684814057924,1.5508766831012586,0,00 00 00 00,0,0,0,23,22
50,"=""22:11:22.236.857.800 086.040us""",20,10,FF,51,3,FF,60000,26,00 31,1.5452684814057924,1.5508766831012586,0,00 00 00 00,0,0,0,23,22
51,"=""22:11:51.952.252.960 086.000us""",22,10,FF,52,3,FF,60000,27,00 33,1.5452690774523112,1.550888007985116,0,00 00 00 00,0,0,0,23,22
52,"=""22:12:21.672.866.080 085.980us""",24,10,FF,53,3,FF,60000,27,00 33,1.5452690774523112,1.550888007985116,0,00 00 00 00,0,0,0,23,22
53,"=""22:12:51.391.035.160 086.020us""",26,10,FF,54,3,FF,60000,28,00 35,1.545248215824153,1.5508826435664467,0,00 00 00 00,0,0,0,23,22
54,"=""22:13:21.109.234.920 086.000us""",28,10,FF,55,3,FF,60000,28,00 35,1.545248215824153,1.5508826435664467,0,00 00 00 00,0,0,0,23,22
55,"=""22:13:50.831.476.580 086.000us""",30,10,FF,56,3,FF,60000,29,00 37,1.5452744418709805,1.5508915842642288,0,00 00 00 00,0,0,0,23,22
56,"=""22:14:20.555.426.900 086.000us""",32,10,FF,57,3,FF,60000,29,00 37,1.5452744418709805,1.5508915842642288,0,00 00 00 00,0,0,0,23,22
57,"=""22:14:50.283.216.400 086.140us""",34,10,FF,58,3,FF,60000,30,00 39,1.5452613288475667,1.5508826435664467,0,00 00 00 00,0,0,0,23,22
58,"=""22:15:20.007.430.500 086.040us""",2,10,FF,10124,4,FF,60000,2597443,00 00,0.0,0.0,0,00 10 16 00,0,234,96,23,22
59,"=""22:15:49.733.221.020 086.020us (Mar-07-2024)""",4,10,FF,10125,4,FF,60000,2597443,00 00,0.0,0.0,0,00 10 16 00,0,234,96,23,22
60,"=""22:16:19.454.571.300 086.020us""",2,10,FF,10126,5,FF,60000,2597445,00 00,0.0,0.0,0,00 10 16 00,0,235,97,23,22
61,"=""22:16:49.179.518.900 086.080us""",4,10,FF,10127,5,FF,60000,2597445,00 00,0.0,0.0,0,00 10 16 00,0,235,97,23,22
62,"=""22:17:18.904.352.280 086.020us""",2,10,FF,10128,6,FF,60000,2597447,00 00,0.0,0.0,0,00 10 16 00,0,236,98,23,22
63,"=""22:17:48.628.397.560 086.040us""",4,10,FF,10129,6,FF,60000,2597447,00 00,0.0,0.0,0,00 10 16 00,0,236,98,23,22
64,"=""22:18:18.343.594.980 086.020us""",2,10,FF,10130,7,FF,60000,2597449,00 00,0.0,0.0,0,00 10 16 00,0,237,99,23,22
65,"=""22:18:48.057.323.080 086.020us""",4,10,FF,10131,7,FF,60000,2597449,00 00,0.0,0.0,0,00 10 16 00,0,237,99,23,22
66,"=""22:19:17.774.824.140 086.020us""",2,10,FF,10132,8,FF,60000,2597451,00 00,0.0,0.0,0,00 10 16 00,0,238,100,23,22
67,"=""22:19:47.491.370.820 086.060us""",4,10,FF,10133,8,FF,60000,2597451,00 00,0.0,0.0,0,00 10 16 00,0,238,100,23,22
68,"=""22:20:17.217.579.820 085.980us""",2,10,FF,10134,9,FF,60000,2597453,00 00,0.0,0.0,0,00 10 16 00,0,239,101,23,22
69,"=""22:20:46.943.545.480 086.020us""",2,10,FF,10135,10,FF,60000,2597455,00 00,0.0,0.0,0,00 10 16 00,0,240,102,23,22
70,"=""22:21:16.668.327.120 086.100us""",4,10,FF,10136,10,FF,60000,2597455,00 00,0.0,0.0,0,00 10 16 00,0,240,102,23,22
71,"=""22:21:46.394.429.100 086.040us""",2,10,FF,10137,11,FF,60000,2597457,00 00,0.0,0.0,0,00 10 16 00,0,241,103,23,22
72,"=""22:22:16.117.397.600 086.040us""",2,10,FF,10138,12,FF,60000,2597458,00 00,0.0,0.0,0,00 10 16 00,0,241,103,23,22
73,"=""22:22:45.837.508.700 086.040us""",4,10,FF,10139,12,FF,60000,2597458,00 00,0.0,0.0,0,00 10 16 00,0,241,103,23,22
74,"=""22:23:15.558.342.800 086.020us""",2,10,FF,10140,13,FF,60000,2597460,00 00,0.0,0.0,0,00 10 16 00,0,242,104,23,22
75,"=""22:23:45.282.032.280 086.040us""",4,10,FF,10141,13,FF,60000,2597460,00 00,0.0,0.0,0,00 10 16 00,0,242,104,23,22
76,"=""22:24:15.001.336.460 086.060us""",2,10,FF,10142,14,FF,60000,2597462,00 00,0.0,0.0,0,00 10 16 00,0,243,105,23,22
77,"=""22:24:44.716.606.960 085.980us""",4,10,FF,10143,14,FF,60000,2597462,00 00,0.0,0.0,0,00 10 16 00,0,243,105,23,22
78,"=""22:25:14.429.074.660 086.100us""",2,10,FF,10144,15,FF,60000,2597464,00 00,0.0,0.0,0,00 10 16 00,0,244,106,23,22
79,"=""22:25:44.138.567.020 086.020us (Mar-07-2024)""",4,10,FF,10145,15,FF,60000,2597464,00 00,0.0,0.0,0,00 10 16 00,0,244,106,23,22
80,"=""22:26:13.853.151.240 085.980us""",2,10,FF,10146,16,FF,60000,2597466,00 00,0.0,0.0,0,00 10 16 00,0,245,107,23,22
81,"=""22:26:43.565.501.100 086.020us""",4,10,FF,10147,16,FF,60000,2597466,00 00,0.0,0.0,0,00 10 16 00,0,245,107,23,22
82,"=""22:27:13.279.907.380 086.020us""",2,10,FF,10148,17,FF,60000,2597468,00 00,0.0,0.0,0,00 10 16 00,0,246,108,23,22
83,"=""22:27:42.994.797.720 086.000us""",4,10,FF,10149,17,FF,60000,2597468,00 00,0.0,0.0,0,00 10 16 00,0,246,108,23,22
84,"=""22:28:12.705.025.340 086.000us""",2,10,FF,10150,18,FF,60000,2597470,00 00,0.0,0.0,0,00 10 16 00,0,247,109,23,22
85,"=""22:28:42.416.168.120 086.020us""",4,10,FF,10151,18,FF,60000,2597471,00 56,10.000000596046519,1.5508611858917696,0,00 10 16 00,0,0,110,23,22
86,"=""22:29:12.126.868.600 086.040us""",2,10,FF,10152,19,FF,60000,2597472,00 00,0.0,0.0,0,00 10 16 00,0,248,110,23,22
87,"=""22:29:41.836.868.240 086.080us""",2,10,FF,10153,20,FF,60000,2597474,00 00,0.0,0.0,0,00 10 16 00,0,249,111,23,22
88,"=""22:30:11.551.174.760 086.060us""",4,10,FF,10154,20,FF,60000,2597474,00 00,0.0,0.0,0,00 10 16 00,0,249,111,23,22
89,"=""22:30:41.267.689.440 086.040us""",2,10,FF,10155,21,FF,60000,2597476,00 00,0.0,0.0,0,00 10 16 00,0,250,112,23,22
90,"=""22:31:10.986.738.800 086.040us""",4,10,FF,10156,21,FF,60000,2597476,00 00,0.0,0.0,0,00 10 16 00,0,250,112,23,22
91,"=""22:31:40.707.562.160 086.040us""",2,10,FF,10157,22,FF,60000,2597478,00 00,0.0,0.0,0,00 10 16 00,0,251,113,23,22
92,"=""22:32:10.423.213.600 086.060us""",4,10,FF,10158,22,FF,60000,2597478,00 00,0.0,0.0,0,00 10 16 00,0,251,113,23,22
93,"=""22:32:40.143.252.160 086.120us""",2,10,FF,10159,23,FF,60000,2597480,00 00,0.0,0.0,0,00 10 16 00,0,252,114,23,22
94,"=""22:33:09.858.779.100 086.020us""",4,10,FF,10160,23,FF,60000,2597480,00 00,0.0,0.0,0,00 10 16 00,0,252,114,23,22
95,"=""22:33:39.578.163.820 086.020us""",2,10,FF,10161,24,FF,60000,2597482,00 00,0.0,0.0,0,00 10 16 00,0,253,115,23,22
96,"=""22:34:09.298.829.580 086.020us""",4,10,FF,10162,24,FF,60000,2597482,00 00,0.0,0.0,0,00 10 16 00,0,253,115,23,22
97,"=""22:34:39.014.503.520 086.080us""",2,10,FF,10163,25,FF,60000,2597484,00 00,0.0,0.0,0,00 10 16 00,0,254,116,23,22
98,"=""22:35:08.732.046.220 086.020us""",4,10,FF,10164,25,FF,60000,2597484,00 00,0.0,0.0,0,00 10 16 00,0,254,116,23,22
99,"=""22:35:38.449.247.320 086.060us (Mar-07-2024)""",2,10,FF,10165,26,FF,60000,2597486,00 00,0.0,0.0,0,00 10 16 00,0,255,117,23,22
100,"=""22:36:08.168.609.220 085.980us""",4,10,FF,10166,26,FF,60000,2597486,00 00,0.0,0.0,0,00 10 16 00,0,255,117,23,22
101,"=""22:36:37.893.376.220 086.020us""",6,10,FF,10167,26,FF,60000,2597487,00 65,10.000000596046519,1.5508772791477774,0,00 10 16 00,0,0,117,23,22
102,"=""22:37:07.618.726.920 085.980us""",8,10,FF,10168,26,FF,60000,2597487,00 65,10.000000596046519,1.5508772791477774,0,00 10 16 00,0,0,117,23,22
103,"=""22:37:37.342.775.860 086.040us""",10,10,FF,10169,26,FF,60000,2597488,00 67,1.5452601367545291,1.5508719147291081,0,00 10 16 00,0,0,117,23,22
104,"=""22:38:07.071.087.780 085.980us""",12,10,FF,10170,26,FF,60000,2597488,00 67,1.5452601367545291,1.5508719147291081,0,00 10 16 00,0,0,117,23,22
105,"=""22:38:36.798.908.340 085.980us""",14,10,FF,10171,26,FF,60000,2597489,00 69,1.545273249777943,1.5508713186825893,0,00 10 16 00,0,0,117,23,22
106,"=""22:39:06.516.311.420 086.020us""",2,10,FF,10172,27,FF,60000,2597490,00 00,0.0,0.0,0,00 10 16 00,0,0,117,23,22
107,"=""22:39:36.237.889.220 086.000us""",4,10,FF,10173,27,FF,60000,2597490,00 00,0.0,0.0,0,00 10 16 00,0,0,117,23,22
108,"=""22:40:05.962.395.860 086.020us""",6,10,FF,10174,27,FF,60000,2597491,00 6C,10.000000596046519,1.5508593977522132,0,00 10 16 00,0,1,117,23,22
109,"=""22:40:35.690.785.940 086.000us""",8,10,FF,10175,27,FF,60000,2597491,00 6C,10.000000596046519,1.5508593977522132,0,00 10 16 00,0,1,117,23,22
110,"=""22:41:05.415.348.860 085.980us""",10,10,FF,10176,27,FF,60000,2597492,00 6E,1.545241659312446,1.550868934496514,0,00 10 16 00,0,0,117,23,22
111,"=""22:41:35.141.412.860 086.000us""",12,10,FF,10177,27,FF,60000,2597492,00 6E,1.545241659312446,1.550868934496514,0,00 10 16 00,0,0,117,23,22
112,"=""22:42:04.870.183.680 085.980us""",14,10,FF,10178,27,FF,60000,2597493,00 70,1.545245235591559,1.550885027752522,0,00 10 16 00,0,0,117,23,22
113,"=""22:42:34.594.243.140 085.960us""",16,10,FF,10179,27,FF,60000,2597493,00 70,1.545245235591559,1.550885027752522,0,00 10 16 00,0,0,117,23,22
114,"=""22:43:04.325.142.580 086.000us""",18,10,FF,10180,27,FF,60000,2597494,00 72,1.5452547723358598,1.5508593977522132,0,00 10 16 00,0,0,117,23,22
115,"=""22:43:34.049.099.660 086.000us""",20,10,FF,10181,27,FF,60000,2597494,00 72,1.5452547723358598,1.5508593977522132,0,00 10 16 00,0,0,117,23,22
116,"=""22:44:03.779.720.880 086.000us""",22,10,FF,10182,27,FF,60000,2597495,00 74,1.545251196056747,1.5508748949617022,0,00 10 16 00,0,0,117,23,22
117,"=""22:44:33.503.528.880 086.000us""",24,10,FF,10183,27,FF,60000,2597495,00 74,1.545251196056747,1.5508748949617022,0,00 10 16 00,0,0,117,23,22
118,"=""22:45:03.234.400.600 085.980us""",26,10,FF,10184,27,FF,60000,2597496,00 76,1.5452374869868144,1.5508623779848072,0,00 10 16 00,0,0,117,23,22
119,"=""22:45:32.965.050.060 085.980us (Mar-07-2024)""",28,10,FF,10185,27,FF,60000,2597496,00 76,1.5452374869868144,1.5508623779848072,0,00 10 16 00,0,0,117,23,22
120,"=""22:46:02.692.812.340 086.040us""",30,10,FF,10186,27,FF,60000,2597497,00 78,1.5452464276845965,1.5508760870547398,0,00 10 16 00,0,0,117,23,22
121,"=""22:46:32.422.656.580 085.980us""",32,10,FF,10187,27,FF,60000,2597497,00 78,1.5452464276845965,1.5508760870547398,0,00 10 16 00,0,0,117,23,22
122,"=""22:47:02.151.335.040 086.000us""",34,10,FF,10188,27,FF,60000,2597498,00 7A,1.545273249777943,1.5508886040316348,0,00 10 16 00,0,0,117,23,22
123,"=""22:47:31.880.094.720 086.000us""",36,10,FF,10189,27,FF,60000,2597498,00 7A,1.545273249777943,1.5508886040316348,0,00 10 16 00,0,0,117,23,22
124,"=""22:48:01.606.593.360 086.020us""",38,10,FF,10190,27,FF,60000,2597499,00 7C,1.5452720576849053,1.5508748949617022,0,00 10 16 00,0,0,117,23,22
125,"=""22:48:31.339.651.660 085.980us""",40,10,FF,10191,27,FF,60000,2597499,00 7C,1.5452720576849053,1.5508748949617022,0,00 10 16 00,0,0,117,23,22
126,"=""22:49:01.071.512.200 086.040us""",42,10,FF,10192,27,FF,60000,2597500,00 7E,1.5452935153595824,1.5508802593803714,0,00 10 16 00,0,0,117,23,22
127,"=""22:49:30.795.650.860 086.140us""",44,10,FF,10193,27,FF,60000,2597500,00 7E,1.5452935153595824,1.5508802593803714,0,00 10 16 00,0,0,117,23,22
128,"=""22:50:00.518.928.460 085.980us""",46,10,FF,10194,27,FF,60000,2597501,00 80,1.5452506000102282,1.5508921803107476,0,00 10 16 00,0,0,117,23,22
129,"=""22:50:30.248.755.520 085.960us""",48,10,FF,10195,27,FF,60000,2597502,00 81,1.5452601367545291,1.5508748949617022,0,00 10 16 00,0,0,117,23,22
130,"=""22:50:59.974.881.700 086.100us""",50,10,FF,10196,27,FF,60000,2597502,00 81,1.5452601367545291,1.5508748949617022,0,00 10 16 00,0,0,117,23,22
131,"=""22:51:29.700.337.000 086.020us""",52,10,FF,10197,27,FF,60000,2597503,00 83,1.5452583486149727,1.5508945644968228,0,00 10 16 00,0,0,117,23,22
132,"=""22:51:59.426.489.020 085.960us""",54,10,FF,10198,27,FF,60000,2597503,00 83,1.5452583486149727,1.5508945644968228,0,00 10 16 00,0,0,117,23,22
133,"=""22:52:29.156.492.340 085.980us""",56,10,FF,10199,27,FF,60000,2597504,00 85,1.5452672893127548,1.5508623779848072,0,00 10 16 00,0,0,117,23,22
134,"=""22:52:58.881.291.560 086.000us""",58,10,FF,10200,27,FF,60000,2597504,00 85,1.5452672893127548,1.5508623779848072,0,00 10 16 00,0,0,117,23,22
135,"=""22:53:28.606.776.120 086.000us""",60,10,FF,10201,27,FF,60000,2597505,00 87,1.5452768260570557,1.5508868158920783,0,00 10 16 00,0,0,117,23,22
136,"=""22:53:58.333.410.420 086.000us""",62,10,FF,10202,27,FF,60000,2597505,00 87,1.5452768260570557,1.5508868158920783,0,00 10 16 00,0,0,117,23,22
137,"=""22:54:28.056.160.820 086.000us""",64,10,FF,10203,27,FF,60000,2597506,00 89,1.5452506000102282,1.5508528412405063,0,00 10 16 00,0,0,117,23,22
138,"=""22:54:57.776.523.420 086.020us""",66,10,FF,10204,27,FF,60000,2597506,00 89,1.5452506000102282,1.5508528412405063,0,00 10 16 00,0,0,117,23,22
139,"=""22:55:27.498.959.840 085.940us (Mar-07-2024)""",68,10,FF,10205,27,FF,60000,2597507,00 8B,1.5452601367545291,1.5508647621708824,0,00 10 16 00,0,0,117,23,22
140,"=""22:55:57.221.023.880 086.160us""",70,10,FF,10206,27,FF,60000,2597507,00 8B,1.5452601367545291,1.5508647621708824,0,00 10 16 00,0,0,117,23,22
141,"=""22:56:26.947.400.100 086.020us""",72,10,FF,10207,27,FF,60000,2597508,00 8D,1.5452464276845965,1.5508862198455595,0,00 10 16 00,0,0,117,23,22
142,"=""22:56:56.673.395.400 086.020us""",74,10,FF,10208,27,FF,60000,2597508,00 8D,1.5452464276845965,1.5508862198455595,0,00 10 16 00,0,0,117,23,22
143,"=""22:57:26.399.664.820 085.980us""",76,10,FF,10209,27,FF,60000,2597509,00 8F,1.545229142335551,1.5508528412405063,0,00 10 16 00,0,0,117,23,22
144,"=""22:57:56.128.460.060 086.020us""",78,10,FF,10210,27,FF,60000,2597509,00 8F,1.545229142335551,1.5508528412405063,0,00 10 16 00,0,0,117,23,22
145,"=""22:58:25.855.717.460 086.140us""",80,10,FF,10211,27,FF,60000,2597510,00 91,1.5452708655918677,1.5508510531009498,0,00 10 16 00,0,0,117,23,22
146,"=""22:58:55.585.087.620 085.980us""",82,10,FF,10212,27,FF,60000,2597510,00 91,1.5452708655918677,1.5508510531009498,0,00 10 16 00,0,0,117,23,22
147,"=""22:59:25.305.907.360 086.000us""",84,10,FF,10213,27,FF,60000,2597511,00 93,1.5452559644288975,1.550869530543033,0,00 10 16 00,0,0,117,23,22
148,"=""22:59:55.026.449.020 086.020us""",86,10,FF,10214,27,FF,60000,2597511,00 93,1.5452559644288975,1.550869530543033,0,00 10 16 00,0,0,117,23,22
149,"=""23:00:24.750.160.900 086.020us""",88,10,FF,10215,27,FF,60000,2597512,00 95,1.5452649051266796,1.5508713186825893,0,00 10 16 00,0,0,117,23,22
150,"=""23:00:54.475.307.480 086.000us""",90,10,FF,10216,27,FF,60000,2597512,00 95,1.5452649051266796,1.5508713186825893,0,00 10 16 00,0,0,117,23,22
151,"=""23:01:24.205.513.500 085.980us""",92,10,FF,10217,27,FF,60000,2597513,00 97,1.545291727220026,1.5508671463569577,0,00 10 16 00,0,0,117,23,22
152,"=""23:01:53.926.937.340 085.980us""",94,10,FF,10218,27,FF,60000,2597513,00 97,1.545291727220026,1.5508671463569577,0,00 10 16 00,0,0,117,23,22
153,"=""23:02:23.652.684.000 085.960us""",96,10,FF,10219,27,FF,60000,2597514,00 99,1.545254176289341,1.5508516491474686,0,00 10 16 00,0,0,117,23,22
154,"=""23:02:53.380.291.040 086.000us""",98,10,FF,10220,27,FF,60000,2597514,00 99,1.545254176289341,1.5508516491474686,0,00 10 16 00,0,0,117,23,22
155,"=""23:03:23.102.594.720 086.140us""",100,10,FF,10221,27,FF,60000,2597515,00 9B,1.5452523881497846,1.5508671463569577,0,00 10 16 00,0,0,117,23,22
156,"=""23:03:52.826.306.400 086.020us""",102,10,FF,10222,27,FF,60000,2597515,00 9B,1.5452523881497846,1.5508671463569577,0,00 10 16 00,0,0,117,23,22
157,"=""23:04:22.548.361.180 086.000us""",104,10,FF,10223,27,FF,60000,2597516,00 9D,1.5452362948937768,1.5508593977522132,0,00 10 16 00,0,0,117,23,22
158,"=""23:04:52.267.409.760 086.000us""",106,10,FF,10224,27,FF,60000,2597516,00 9D,1.5452362948937768,1.5508593977522132,0,00 10 16 00,0,0,117,23,22
159,"=""23:05:21.989.417.980 086.000us (Mar-07-2024)""",108,10,FF,10225,27,FF,60000,2597517,00 9F,1.5452672893127548,1.5508886040316348,0,00 10 16 00,0,0,117,23,22
160,"=""23:05:51.710.898.400 086.160us""",110,10,FF,10226,27,FF,60000,2597517,00 9F,1.5452672893127548,1.5508886040316348,0,00 10 16 00,0,0,117,23,22
161,"=""23:06:21.433.082.700 085.980us""",112,10,FF,10227,27,FF,60000,2597518,00 A1,1.5452649051266796,1.5508719147291081,0,00 10 16 00,0,0,117,23,22
162,"=""23:06:51.152.113.340 086.000us""",114,10,FF,10228,27,FF,60000,2597518,00 A1,1.5452649051266796,1.5508719147291081,0,00 10 16 00,0,0,117,23,22
163,"=""23:07:20.876.484.660 086.000us""",116,10,FF,10229,27,FF,60000,2597519,00 A3,1.5452279502425135,1.550868934496514,0,00 10 16 00,0,0,117,23,22
164,"=""23:07:50.596.893.240 086.000us""",118,10,FF,10230,27,FF,60000,2597519,00 A3,1.5452279502425135,1.550868934496514,0,00 10 16 00,0,0,117,23,22
