Times,Time,CMD accept cnt.,last accept CMD,last error CMD,_hk_number_,reboot_cnt,mode_status,_sample_rate_,_sci_write_num_,_sci_time_,R1,R2,_seu_count_,_sci_read_num_,CMD err cnt.,RADFET err cnt.,WDT err cnt,SOM Tmp.,RADFET Tmp.
1,"=""22:29:20.238.527.120 086.060us""",170,10,BF,405815017,167,FF,60000,2301080948,00 01,1.5454788858269317,1.5511002005458117,0,EA 60 A1 94,0,0,201,22,21
2,"=""22:29:48.326.802.520 086.020us""",174,10,BF,405815018,167,FF,60000,2301080948,00 01,1.5454788858269317,1.5511002005458117,0,EA 60 A1 94,0,0,201,22,21
3,"=""22:30:16.420.509.320 086.040us""",178,10,BF,405815019,167,FF,60000,2301080949,00 07,1.545459216291811,1.5510507286847506,0,EA 60 A1 94,0,0,201,22,21
4,"=""22:30:44.510.185.680 086.080us""",182,10,BF,405815020,167,FF,60000,2301080949,00 07,1.545459216291811,1.5510507286847506,0,EA 60 A1 94,0,0,201,22,21
5,"=""22:31:12.604.342.900 086.020us""",186,10,BF,405815021,167,FF,60000,2301080950,00 0E,1.545450275594029,1.551068014033796,0,EA 60 A1 94,0,0,201,22,21
6,"=""22:31:40.698.874.660 086.060us""",190,10,BF,405815022,167,FF,60000,2301080950,00 0E,1.545450275594029,1.551068014033796,0,EA 60 A1 94,0,0,201,22,21
7,"=""22:32:08.794.689.460 086.060us (Apr-01-2024)""",194,10,BF,405815023,167,FF,60000,2301080951,00 14,1.545450275594029,1.551073974498984,0,EA 60 A1 94,0,0,201,22,21
8,"=""22:32:36.890.921.180 086.100us""",198,10,BF,405815024,167,FF,60000,2301080951,00 14,1.545450275594029,1.551073974498984,0,EA 60 A1 94,0,0,201,22,21
9,"=""22:33:04.977.907.800 086.020us""",202,10,BF,405815025,167,FF,60000,2301080952,00 1A,1.5454419309427656,1.5510537089173446,0,EA 60 A1 94,0,0,201,22,21
10,"=""22:33:33.074.710.000 086.100us""",206,10,BF,405815026,167,FF,60000,2301080952,00 1A,1.5454419309427656,1.5510537089173446,0,EA 60 A1 94,0,0,201,22,21
