Times,Time,CMD accept cnt.,last accept CMD,last error CMD,_hk_number_,reboot_cnt,mode_status,_sample_rate_,_sci_write_num_,_sci_time_,R1,R2,_seu_count_,_sci_read_num_,CMD err cnt.,RADFET err cnt.,WDT err cnt,SOM Tmp.,RADFET Tmp.
26,"=""11:54:25.460.715.560 086.020us""",85,10,FF,27,4,FF,60000,14,02 F4,10.000000596046519,1.5505315721668687,0,00 00 00 00,0,2,0,24,23
27,"=""11:54:55.917.739.620 086.000us (Feb-06-2024)""",116,10,FF,28,4,FF,60000,14,02 F4,10.000000596046519,1.5505315721668687,0,00 00 00 00,0,2,0,24,23
28,"=""11:55:26.371.430.260 086.020us""",147,10,FF,29,4,FF,60000,15,03 2D,1.5448542290752207,1.5505423010042072,0,00 00 00 00,0,0,0,24,23
29,"=""11:55:56.825.784.980 086.000us""",178,10,FF,30,4,FF,60000,15,03 2D,1.5448542290752207,1.5505423010042072,0,00 00 00 00,0,0,0,24,23
30,"=""11:56:27.282.119.020 086.080us""",209,10,FF,31,4,FF,60000,16,03 66,1.5448834353546423,1.5505154789108608,0,00 00 00 00,0,0,0,24,23
31,"=""11:56:57.737.749.700 086.000us""",240,10,FF,32,4,FF,60000,17,03 9F,1.544850056749589,1.550552433795027,0,00 00 00 00,0,0,0,24,23
32,"=""11:57:28.193.659.360 085.940us""",15,10,FF,33,4,FF,60000,17,03 9F,1.544850056749589,1.550552433795027,0,00 00 00 00,0,0,0,24,23
33,"=""11:57:58.649.219.360 086.000us""",46,10,FF,34,4,FF,60000,18,03 D9,1.5448828393081235,1.55054587728332,0,00 00 00 00,0,0,0,24,23
34,"=""11:58:29.101.257.240 086.020us""",77,10,FF,35,4,FF,60000,18,03 D9,1.5448828393081235,1.55054587728332,0,00 00 00 00,0,0,0,24,23
35,"=""11:58:59.556.959.880 085.980us""",108,10,FF,36,4,FF,60000,19,04 12,1.5448697262847098,1.5505685270510348,0,00 00 00 00,0,0,0,24,23
36,"=""11:59:30.013.924.380 086.000us""",139,10,FF,37,4,FF,60000,19,04 12,1.5448697262847098,1.5505685270510348,0,00 00 00 00,0,0,0,24,23
37,"=""12:00:00.470.997.860 085.960us""",170,10,FF,38,4,FF,60000,20,04 4B,1.544881647215086,1.5505285919342746,0,00 00 00 00,0,0,0,24,23
38,"=""12:00:30.929.614.960 085.960us""",201,10,FF,39,4,FF,60000,20,04 4B,1.544881647215086,1.5505285919342746,0,00 00 00 00,0,0,0,24,23
39,"=""12:01:01.387.508.000 085.980us""",232,10,FF,40,4,FF,60000,21,04 84,1.5448524409356643,1.5505351484459815,0,00 00 00 00,0,0,0,24,23
40,"=""12:01:31.840.552.700 086.000us""",7,10,FF,41,4,FF,60000,21,04 84,1.5448524409356643,1.5505351484459815,0,00 00 00 00,0,0,0,24,23
41,"=""12:02:02.294.820.620 086.000us""",38,10,FF,42,4,FF,60000,22,04 BE,1.5448697262847098,1.5505262077481994,0,00 00 00 00,0,0,0,24,23
42,"=""12:02:32.749.626.100 086.020us""",69,10,FF,43,4,FF,60000,22,04 BE,1.5448697262847098,1.5505262077481994,0,00 00 00 00,0,0,0,24,23
43,"=""12:03:03.204.637.640 086.020us""",100,10,FF,44,4,FF,60000,23,04 F7,1.5448709183777474,1.5505601823997714,0,00 00 00 00,0,0,0,24,23
44,"=""12:03:33.661.426.760 086.020us""",131,10,FF,45,4,FF,60000,23,04 F7,1.5448709183777474,1.5505601823997714,0,00 00 00 00,0,0,0,24,23
45,"=""12:04:04.115.325.380 086.040us""",162,10,FF,46,4,FF,60000,24,05 30,1.5448744946568602,1.5505405128646508,0,00 00 00 00,0,0,0,24,23
46,"=""12:04:34.563.999.340 086.000us""",193,10,FF,47,4,FF,60000,24,05 30,1.5448744946568602,1.5505405128646508,0,00 00 00 00,0,0,0,24,23
47,"=""12:05:05.014.743.320 086.000us""",224,10,FF,48,4,FF,60000,25,05 69,1.5448631697730029,1.5505512417019893,0,00 00 00 00,0,0,0,24,23
48,"=""12:05:35.468.304.680 086.000us""",255,10,FF,49,4,FF,60000,25,05 69,1.5448631697730029,1.5505512417019893,0,00 00 00 00,0,0,0,24,23
49,"=""12:06:05.916.984.500 086.000us""",30,10,FF,50,4,FF,60000,26,05 A3,1.5448673420986345,1.550558394260215,0,00 00 00 00,0,0,0,24,23
50,"=""12:06:36.371.435.460 085.980us""",61,10,FF,51,4,FF,60000,26,05 A3,1.5448673420986345,1.550558394260215,0,00 00 00 00,0,0,0,24,23
51,"=""12:07:06.828.180.760 086.020us""",92,10,FF,52,4,FF,60000,27,05 DC,1.544872110470785,1.5505327642599063,0,00 00 00 00,0,0,0,24,23
52,"=""12:07:37.279.509.060 086.040us""",123,10,FF,53,4,FF,60000,28,06 15,1.5448637658195217,1.5505440891437636,0,00 00 00 00,0,0,0,24,23
53,"=""12:08:07.738.992.820 085.980us""",154,10,FF,54,4,FF,60000,28,06 15,1.5448637658195217,1.5505440891437636,0,00 00 00 00,0,0,0,24,23
54,"=""12:08:38.191.607.020 086.020us""",185,10,FF,55,4,FF,60000,29,06 4E,1.5448482686100327,1.5505297840273122,0,00 00 00 00,0,0,0,24,23
55,"=""12:09:08.645.517.520 085.980us""",216,10,FF,56,4,FF,60000,29,06 4E,1.5448482686100327,1.5505297840273122,0,00 00 00 00,0,0,0,24,23
56,"=""12:09:39.095.532.260 086.000us""",247,10,FF,57,4,FF,60000,30,06 88,1.5448715144242662,1.5505315721668687,0,00 00 00 00,0,0,0,24,23
57,"=""12:10:09.548.970.040 085.980us""",22,10,FF,58,4,FF,60000,30,06 88,1.5448715144242662,1.5505315721668687,0,00 00 00 00,0,0,0,24,23
58,"=""12:10:40.004.230.380 086.060us""",53,10,FF,59,4,FF,60000,31,06 C1,1.544862573726484,1.5505512417019893,0,00 00 00 00,0,0,0,24,23
59,"=""12:11:10.461.356.460 085.980us""",84,10,FF,60,4,FF,60000,31,06 C1,1.544862573726484,1.5505512417019893,0,00 00 00 00,0,0,0,24,23
60,"=""12:11:40.915.750.860 086.000us""",115,10,FF,61,4,FF,60000,32,06 FA,1.544881051168567,1.550558394260215,0,00 00 00 00,0,0,0,24,23
61,"=""12:12:11.369.433.520 085.980us""",146,10,FF,62,4,FF,60000,32,06 FA,1.544881051168567,1.550558394260215,0,00 00 00 00,0,0,0,24,23
62,"=""12:12:41.823.928.660 085.980us""",177,10,FF,63,4,FF,60000,33,07 33,1.5448649579125593,1.550521439376049,0,00 00 00 00,0,0,0,24,23
63,"=""12:13:12.282.833.360 086.000us""",208,10,FF,64,4,FF,60000,33,07 33,1.5448649579125593,1.550521439376049,0,00 00 00 00,0,0,0,24,23
64,"=""12:13:42.737.079.680 086.000us""",239,10,FF,65,4,FF,60000,34,07 6D,1.544844096284401,1.5505482614693953,0,00 00 00 00,0,0,0,24,23
65,"=""12:14:13.190.030.520 086.000us""",14,10,FF,66,4,FF,60000,34,07 6D,1.544844096284401,1.5505482614693953,0,00 00 00 00,0,0,0,24,23
66,"=""12:14:43.644.652.640 085.980us""",45,10,FF,67,4,FF,60000,35,07 A6,1.54488462744768,1.5505142868178232,0,00 00 00 00,0,0,0,24,23
67,"=""12:15:14.099.485.900 086.000us""",76,10,FF,68,4,FF,60000,35,07 A6,1.54488462744768,1.5505142868178232,0,00 00 00 00,0,0,0,24,23
68,"=""12:15:44.553.846.600 085.980us""",107,10,FF,69,4,FF,60000,36,07 DF,1.5448345595401,1.550524419608643,0,00 00 00 00,0,0,0,24,23
69,"=""12:16:15.009.043.640 086.020us""",20,10,FF,70,5,FF,60000,37,00 00,0.0,0.0,0,00 00 00 00,0,0,0,24,23
70,"=""12:16:45.461.776.700 086.000us (Feb-06-2024)""",51,10,FF,71,5,FF,60000,37,00 00,0.0,0.0,0,00 00 00 00,0,0,0,24,23
71,"=""12:17:15.917.434.800 086.020us""",6,10,FF,72,6,FF,60000,39,00 00,0.0,0.0,0,00 00 00 00,0,1,0,24,23
72,"=""12:17:46.377.605.100 086.000us""",37,10,FF,73,6,FF,60000,39,00 00,0.0,0.0,0,00 00 00 00,0,1,0,24,23
73,"=""12:18:16.837.569.420 086.100us (Feb-06-2024)""",68,10,FF,74,6,FF,60000,40,08 86,10.000000596046519,1.5505005777478906,0,00 00 00 00,0,2,0,24,23
74,"=""12:18:47.298.860.020 086.020us""",99,10,FF,75,6,FF,60000,40,08 86,10.000000596046519,1.5505005777478906,0,00 00 00 00,0,2,0,24,23
75,"=""12:19:17.759.968.280 086.000us""",130,10,FF,76,6,FF,60000,41,08 BF,1.5448488646565515,1.5505321682133875,0,00 00 00 00,0,0,0,24,23
76,"=""12:19:48.218.757.380 086.000us""",161,10,FF,77,6,FF,60000,41,08 BF,1.5448488646565515,1.5505321682133875,0,00 00 00 00,0,0,0,24,23
77,"=""12:20:18.679.812.560 086.000us""",192,10,FF,78,6,FF,60000,42,08 F9,1.5448589974473712,1.5505047500735223,0,00 00 00 00,0,0,0,24,23
78,"=""12:20:49.136.210.300 086.000us""",223,10,FF,79,6,FF,60000,42,08 F9,1.5448589974473712,1.5505047500735223,0,00 00 00 00,0,0,0,24,23
79,"=""12:21:19.596.333.260 086.000us""",254,10,FF,80,6,FF,60000,43,09 32,1.5448548251217395,1.5505291879807934,0,00 00 00 00,0,0,0,24,23
80,"=""12:21:50.054.918.160 086.040us""",29,10,FF,81,6,FF,60000,43,09 32,1.5448548251217395,1.5505291879807934,0,00 00 00 00,0,0,0,24,23
81,"=""12:22:20.516.869.180 085.960us""",60,10,FF,82,6,FF,60000,44,09 6B,1.5448774748894543,1.5505601823997714,0,00 00 00 00,0,0,0,24,23
82,"=""12:22:50.972.789.380 086.000us""",91,10,FF,83,6,FF,60000,44,09 6B,1.5448774748894543,1.5505601823997714,0,00 00 00 00,0,0,0,24,23
83,"=""12:23:21.430.212.600 085.980us""",122,10,FF,84,6,FF,60000,45,09 A4,1.5448798590755295,1.5505315721668687,0,00 00 00 00,0,0,0,24,23
84,"=""12:23:51.888.469.580 086.020us""",153,10,FF,85,6,FF,60000,45,09 A4,1.5448798590755295,1.5505315721668687,0,00 00 00 00,0,0,0,24,23
85,"=""12:24:22.343.554.500 086.060us""",184,10,FF,86,6,FF,60000,46,09 DE,1.5448578053543336,1.5505440891437636,0,00 00 00 00,0,0,0,24,23
86,"=""12:24:52.801.879.400 085.980us""",215,10,FF,87,6,FF,60000,46,09 DE,1.5448578053543336,1.5505440891437636,0,00 00 00 00,0,0,0,24,23
87,"=""12:25:23.263.317.700 085.940us""",246,10,FF,88,6,FF,60000,47,0A 17,1.5448530369821831,1.5505172670504173,0,00 00 00 00,0,0,0,24,23
88,"=""12:25:53.719.163.640 086.000us""",21,10,FF,89,6,FF,60000,47,0A 17,1.5448530369821831,1.5505172670504173,0,00 00 00 00,0,0,0,24,23
89,"=""12:26:24.173.703.760 085.960us""",52,10,FF,90,6,FF,60000,48,0A 50,1.5448387318657317,1.5505279958877558,0,00 00 00 00,0,0,0,24,23
90,"=""12:26:54.631.335.400 085.940us""",83,10,FF,91,6,FF,60000,49,0A 89,1.544862573726484,1.5505321682133875,0,00 00 00 00,0,0,0,24,23
91,"=""12:27:25.088.106.800 085.980us""",114,10,FF,92,6,FF,60000,49,0A 89,1.544862573726484,1.5505321682133875,0,00 00 00 00,0,0,0,24,23
92,"=""12:27:55.545.089.860 086.000us""",145,10,FF,93,6,FF,60000,50,0A C3,1.5448393279122505,1.550489848910552,0,00 00 00 00,0,0,0,24,23
93,"=""12:28:25.996.572.980 086.000us""",176,10,FF,94,6,FF,60000,50,0A C3,1.5448393279122505,1.550489848910552,0,00 00 00 00,0,0,0,24,23
94,"=""12:28:56.448.958.560 086.000us""",207,10,FF,95,6,FF,60000,51,0A FC,1.5448417120983258,1.550530380073831,0,00 00 00 00,0,0,0,24,23
95,"=""12:29:26.906.068.140 085.980us""",238,10,FF,96,6,FF,60000,51,0A FC,1.5448417120983258,1.550530380073831,0,00 00 00 00,0,0,0,24,23
96,"=""12:29:57.362.140.440 085.960us""",13,10,FF,97,6,FF,60000,52,0B 35,1.5448578053543336,1.550533360306425,0,00 00 00 00,0,0,0,24,23
97,"=""12:30:27.822.539.200 085.960us""",44,10,FF,98,6,FF,60000,52,0B 35,1.5448578053543336,1.550533360306425,0,00 00 00 00,0,0,0,24,23
98,"=""12:30:58.287.624.260 086.000us""",75,10,FF,99,6,FF,60000,53,0B 6E,1.5448339634935813,1.55050594216656,0,00 00 00 00,0,0,0,24,23
99,"=""12:31:28.745.238.400 086.000us""",106,10,FF,100,6,FF,60000,53,0B 6E,1.5448339634935813,1.55050594216656,0,00 00 00 00,0,0,0,24,23
100,"=""12:31:59.208.294.440 086.040us""",137,10,FF,101,6,FF,60000,54,0B A7,1.5448357516331377,1.550524419608643,0,00 00 00 00,0,0,0,24,23
101,"=""12:32:29.672.190.420 086.000us""",168,10,FF,102,6,FF,60000,54,0B A7,1.5448357516331377,1.550524419608643,0,00 00 00 00,0,0,0,24,23
102,"=""12:33:00.136.555.380 086.020us""",199,10,FF,103,6,FF,60000,55,0B E1,1.544865553959078,1.5504952133292214,0,00 00 00 00,0,0,0,24,23
103,"=""12:33:30.595.706.100 086.000us""",230,10,FF,104,6,FF,60000,55,0B E1,1.544865553959078,1.5504952133292214,0,00 00 00 00,0,0,0,24,23
104,"=""12:34:01.053.129.220 086.000us""",5,10,FF,105,6,FF,60000,56,0C 1A,1.5448154860514982,1.5505142868178232,0,00 00 00 00,0,0,0,24,23
105,"=""12:34:31.514.623.440 086.000us""",36,10,FF,106,6,FF,60000,56,0C 1A,1.5448154860514982,1.5505142868178232,0,00 00 00 00,0,0,0,24,23
106,"=""12:35:01.974.609.460 085.980us""",67,10,FF,107,6,FF,60000,57,0C 53,1.5448631697730029,1.5504886568175145,0,00 00 00 00,0,0,0,24,23
107,"=""12:35:32.444.069.800 085.980us""",98,10,FF,108,6,FF,60000,57,0C 53,1.5448631697730029,1.5504886568175145,0,00 00 00 00,0,0,0,24,23
108,"=""12:36:02.915.804.040 086.000us""",129,10,FF,109,6,FF,60000,58,0C 8C,1.5448291951214308,1.5505029619339659,0,00 00 00 00,0,0,0,24,23
109,"=""12:36:33.382.867.080 085.980us""",160,10,FF,110,6,FF,60000,58,0C 8C,1.5448291951214308,1.5505029619339659,0,00 00 00 00,0,0,0,24,23
110,"=""12:37:03.845.757.000 086.000us""",191,10,FF,111,6,FF,60000,59,0C C6,1.5448303872144684,1.5505220354225677,0,00 00 00 00,0,0,0,24,23
111,"=""12:37:34.296.666.240 086.000us""",222,10,FF,112,6,FF,60000,60,0C FF,1.5448494607030703,1.550505346120041,0,00 00 00 00,0,0,0,24,23
112,"=""12:38:04.749.980.280 085.980us""",253,10,FF,113,6,FF,60000,60,0C FF,1.5448494607030703,1.550505346120041,0,00 00 00 00,0,0,0,24,23
113,"=""12:38:35.204.281.820 085.960us""",28,10,FF,114,6,FF,60000,61,0D 38,1.544869130238191,1.5505315721668687,0,00 00 00 00,0,0,0,24,23
114,"=""12:39:05.657.294.480 086.000us""",59,10,FF,115,6,FF,60000,61,0D 38,1.544869130238191,1.5505315721668687,0,00 00 00 00,0,0,0,24,23
115,"=""12:39:36.113.375.480 085.980us""",90,10,FF,116,6,FF,60000,62,0D 71,1.5448393279122505,1.55052084332953,0,00 00 00 00,0,0,0,24,23
116,"=""12:40:06.563.437.580 085.960us""",121,10,FF,117,6,FF,60000,62,0D 71,1.5448393279122505,1.55052084332953,0,00 00 00 00,0,0,0,24,23
117,"=""12:40:37.014.745.940 086.080us""",152,10,FF,118,6,FF,60000,63,0D AB,1.544822042563205,1.550558394260215,0,00 00 00 00,0,0,0,24,23
118,"=""12:41:07.467.860.860 085.960us""",183,10,FF,119,6,FF,60000,63,0D AB,1.544822042563205,1.550558394260215,0,00 00 00 00,0,0,0,24,23
119,"=""12:41:37.916.415.020 086.060us""",214,10,FF,120,6,FF,60000,64,0D E4,1.5448542290752207,1.5504999817013718,0,00 00 00 00,0,0,0,24,23
120,"=""12:42:08.372.524.520 085.940us""",245,10,FF,121,6,FF,60000,64,0D E4,1.5448542290752207,1.5504999817013718,0,00 00 00 00,0,0,0,24,23
121,"=""12:42:38.833.465.240 085.960us""",20,10,FF,122,6,FF,60000,65,0E 1D,1.5448423081448446,1.5505434930972448,0,00 00 00 00,0,0,0,24,23
122,"=""12:43:09.295.641.140 086.020us""",51,10,FF,123,6,FF,60000,65,0E 1D,1.5448423081448446,1.5505434930972448,0,00 00 00 00,0,0,0,24,23
123,"=""12:43:39.753.006.120 085.960us""",82,10,FF,124,6,FF,60000,66,0E 56,1.544881051168567,1.55052084332953,0,00 00 00 00,0,0,0,24,23
124,"=""12:44:10.214.749.300 085.980us""",113,10,FF,125,6,FF,60000,66,0E 56,1.544881051168567,1.55052084332953,0,00 00 00 00,0,0,0,24,23
125,"=""12:44:40.674.176.080 086.000us""",144,10,FF,126,6,FF,60000,67,0E 90,1.5448458844239574,1.5505107105387104,0,00 00 00 00,0,0,0,24,23
126,"=""12:45:11.133.013.560 086.000us""",175,10,FF,127,6,FF,60000,67,0E 90,1.5448458844239574,1.5505107105387104,0,00 00 00 00,0,0,0,24,23
127,"=""12:45:41.589.196.020 086.000us""",206,10,FF,128,6,FF,60000,68,0E C9,1.5448244267492803,1.5505321682133875,0,00 00 00 00,0,0,0,24,23
128,"=""12:46:12.043.692.900 085.940us""",237,10,FF,129,6,FF,60000,68,0E C9,1.5448244267492803,1.5505321682133875,0,00 00 00 00,0,0,0,24,23
129,"=""12:46:42.500.674.200 085.940us""",12,10,FF,130,6,FF,60000,69,0F 02,1.544844096284401,1.5505184591434549,0,00 00 00 00,0,0,0,24,23
130,"=""12:47:12.955.808.260 086.000us""",43,10,FF,131,6,FF,60000,70,0F 3B,1.5448202544236487,1.550542897050726,0,00 00 00 00,0,0,0,24,23
131,"=""12:47:43.414.269.600 086.020us""",74,10,FF,132,6,FF,60000,70,0F 3B,1.5448202544236487,1.550542897050726,0,00 00 00 00,0,0,0,24,23
132,"=""12:48:13.873.447.520 085.980us""",105,10,FF,133,6,FF,60000,71,0F 75,1.5448530369821831,1.5505095184456728,0,00 00 00 00,0,0,0,24,23
133,"=""12:48:44.326.992.340 085.960us""",136,10,FF,134,6,FF,60000,71,0F 75,1.5448530369821831,1.5505095184456728,0,00 00 00 00,0,0,0,24,23
134,"=""12:49:14.780.795.100 085.980us""",167,10,FF,135,6,FF,60000,72,0F AE,1.544819062330611,1.5505220354225677,0,00 00 00 00,0,0,0,24,23
135,"=""12:49:45.235.544.920 085.980us""",198,10,FF,136,6,FF,60000,72,0F AE,1.544819062330611,1.5505220354225677,0,00 00 00 00,0,0,0,24,23
136,"=""12:50:15.691.441.880 085.940us""",229,10,FF,137,6,FF,60000,73,0F E7,1.5448202544236487,1.5504928291431461,0,00 00 00 00,0,0,0,24,23
137,"=""12:50:46.149.106.240 085.920us""",4,10,FF,138,6,FF,60000,73,0F E7,1.5448202544236487,1.5504928291431461,0,00 00 00 00,0,0,0,24,23
138,"=""12:51:16.604.748.980 085.940us""",35,10,FF,139,6,FF,60000,74,10 20,1.5448709183777474,1.5505220354225677,0,00 00 00 00,0,0,0,24,23
139,"=""12:51:47.062.913.680 085.940us""",66,10,FF,140,6,FF,60000,74,10 20,1.5448709183777474,1.5505220354225677,0,00 00 00 00,0,0,0,24,23
140,"=""12:52:17.517.331.640 085.960us""",97,10,FF,141,6,FF,60000,75,10 5A,1.5448339634935813,1.5505136907713044,0,00 00 00 00,0,0,0,24,23
141,"=""12:52:47.978.195.400 086.020us""",128,10,FF,142,6,FF,60000,75,10 5A,1.5448339634935813,1.5505136907713044,0,00 00 00 00,0,0,0,24,23
142,"=""12:53:18.435.564.120 085.960us""",159,10,FF,143,6,FF,60000,76,10 93,1.5448369437261753,1.5505482614693953,0,00 00 00 00,0,0,0,24,23
143,"=""12:53:48.895.127.400 085.980us""",190,10,FF,144,6,FF,60000,76,10 93,1.5448369437261753,1.5505482614693953,0,00 00 00 00,0,0,0,24,23
144,"=""12:54:19.354.081.920 086.020us""",221,10,FF,145,6,FF,60000,77,10 CC,1.5448530369821831,1.5505285919342746,0,00 00 00 00,0,0,0,24,23
145,"=""12:54:49.811.495.100 085.980us""",252,10,FF,146,6,FF,60000,77,10 CC,1.5448530369821831,1.5505285919342746,0,00 00 00 00,0,0,0,24,23
146,"=""12:55:20.271.668.380 085.940us (Feb-06-2024)""",27,10,FF,147,6,FF,60000,78,11 05,1.544807141400235,1.5505393207716132,0,00 00 00 00,0,0,0,24,23
147,"=""12:55:50.730.548.600 085.980us""",58,10,FF,148,6,FF,60000,78,11 05,1.544807141400235,1.5505393207716132,0,00 00 00 00,0,0,0,24,23
148,"=""12:56:21.187.841.520 085.960us""",89,10,FF,149,6,FF,60000,79,11 3F,1.544850056749589,1.5505256117016806,0,00 00 00 00,0,0,0,24,23
149,"=""12:56:51.649.853.280 086.000us""",120,10,FF,150,6,FF,60000,79,11 3F,1.544850056749589,1.5505256117016806,0,00 00 00 00,0,0,0,24,23
150,"=""12:57:22.113.141.020 085.960us""",151,10,FF,151,6,FF,60000,80,11 78,1.5448607855869276,1.550527399841237,0,00 00 00 00,0,0,0,24,23
151,"=""12:57:52.571.387.240 086.000us""",182,10,FF,152,6,FF,60000,81,11 B1,1.544872110470785,1.5505351484459815,0,00 00 00 00,0,0,0,24,23
152,"=""12:58:23.032.508.460 085.960us""",213,10,FF,153,6,FF,60000,81,11 B1,1.544872110470785,1.5505351484459815,0,00 00 00 00,0,0,0,24,23
153,"=""12:58:53.493.682.760 085.960us""",244,10,FF,154,6,FF,60000,82,11 EA,1.5448584014008524,1.5504940212361837,0,00 00 00 00,0,0,0,24,23
154,"=""12:59:23.951.249.960 085.980us""",19,10,FF,155,6,FF,60000,82,11 EA,1.5448584014008524,1.5504940212361837,0,00 00 00 00,0,0,0,24,23
155,"=""12:59:54.404.715.520 086.020us""",50,10,FF,156,6,FF,60000,83,12 24,1.5448512488426267,1.55050594216656,0,00 00 00 00,0,0,0,24,23
156,"=""13:00:24.855.445.520 086.060us""",81,10,FF,157,6,FF,60000,83,12 24,1.5448512488426267,1.55050594216656,0,00 00 00 00,0,0,0,24,23
157,"=""13:00:55.314.530.000 086.020us""",112,10,FF,158,6,FF,60000,84,12 5D,1.5448339634935813,1.5505440891437636,0,00 00 00 00,0,0,0,24,23
158,"=""13:01:25.773.034.300 086.000us""",22,10,FF,159,7,FF,60000,85,00 00,0.0,0.0,0,00 00 00 00,0,0,0,24,23
159,"=""13:01:56.228.603.660 086.000us""",53,10,FF,160,7,FF,60000,85,00 00,0.0,0.0,0,00 00 00 00,0,0,0,24,23
160,"=""13:02:26.685.291.160 086.020us""",84,10,FF,161,7,FF,60000,86,12 A8,10.000000596046519,1.5505124986782668,0,00 00 00 00,0,1,0,24,23
161,"=""13:02:57.144.634.580 085.980us""",115,10,FF,162,7,FF,60000,86,12 A8,10.000000596046519,1.5505124986782668,0,00 00 00 00,0,1,0,24,23
162,"=""13:03:27.599.380.400 085.980us""",146,10,FF,163,7,FF,60000,87,12 E2,1.5448268109353556,1.5505202472830113,0,00 00 00 00,0,0,0,24,23
163,"=""13:03:58.048.798.020 085.960us""",177,10,FF,164,7,FF,60000,87,12 E2,1.5448268109353556,1.5505202472830113,0,00 00 00 00,0,0,0,24,23
