Times,Time,CMD accept cnt.,last accept CMD,last error CMD,_hk_number_,reboot_cnt,mode_status,_sample_rate_,_sci_write_num_,_sci_time_,R1,R2,_seu_count_,_sci_read_num_,CMD err cnt.,RADFET err cnt.,WDT err cnt,SOM Tmp.,RADFET Tmp.
1,"=""13:59:02.410.414.700 086.040us""",63,10,FF,2,1,FF,60000,1,00 35,10.000000596046519,1.5507175386807368,0,00 00 00 00,0,1,0,21,20
2,"=""14:00:03.298.967.940 086.180us""",124,10,FF,3,1,FF,60000,2,00 6E,1.5450425797751641,1.5506770075174579,0,00 00 00 00,0,0,0,21,20
3,"=""14:01:04.185.172.080 086.000us""",185,10,FF,4,1,FF,60000,3,00 A8,1.5450562888450967,1.5506722391453074,0,00 00 00 00,0,0,0,21,20
4,"=""14:02:05.071.498.080 086.140us""",246,10,FF,5,1,FF,60000,4,00 E1,1.5450288707052315,1.5507217110063685,0,00 00 00 00,0,0,0,21,20
5,"=""14:03:05.954.676.780 086.140us""",51,10,FF,6,1,FF,60000,5,01 1A,1.54503959954257,1.5506787956570143,0,00 00 00 00,0,0,0,21,20
6,"=""14:04:06.830.555.920 086.160us""",112,10,FF,7,1,FF,60000,6,01 53,1.545033639077382,1.550676411470939,0,00 00 00 00,0,0,0,21,20
7,"=""14:05:07.712.546.380 086.120us""",173,10,FF,8,1,FF,60000,7,01 8D,1.5450068169840356,1.5506650865870817,0,00 00 00 00,0,0,0,21,20
8,"=""14:06:08.591.474.140 086.100us""",234,10,FF,9,1,FF,60000,8,01 C6,1.5450097972166297,1.5506662786801193,0,00 00 00 00,0,0,0,21,20
9,"=""14:07:09.464.068.440 086.120us""",39,10,FF,10,1,FF,60000,9,01 FF,1.545018141867893,1.5506591261218936,0,00 00 00 00,0,0,0,21,20
10,"=""14:08:10.340.818.460 086.140us""",100,10,FF,11,1,FF,60000,10,02 39,1.5450378114030137,1.5506400526332917,0,00 00 00 00,0,0,0,21,20
11,"=""14:09:11.226.793.120 085.980us""",161,10,FF,12,1,FF,60000,11,02 72,1.545033639077382,1.5506662786801193,0,00 00 00 00,0,0,0,21,20
12,"=""14:10:12.111.646.320 086.140us (Jan-27-2024)""",222,10,FF,13,1,FF,60000,12,02 AB,1.5450282746587127,1.5506716430987886,0,00 00 00 00,0,0,0,21,20
13,"=""14:11:12.998.154.720 086.140us""",27,10,FF,14,1,FF,60000,13,02 E4,1.545021122100487,1.5506942928665033,0,00 00 00 00,0,0,0,21,20
14,"=""14:12:13.888.480.900 086.120us""",88,10,FF,15,1,FF,60000,14,03 1E,1.5450348311704196,1.5506656826336005,0,00 00 00 00,0,0,0,21,20
15,"=""14:13:14.771.015.520 086.100us""",149,10,FF,16,1,FF,60000,15,03 57,1.5450103932631485,1.5506662786801193,0,00 00 00 00,0,0,0,21,20
