Times,Time,CMD accept cnt.,last accept CMD,last error CMD,_hk_number_,reboot_cnt,mode_status,_sample_rate_,_sci_write_num_,_sci_time_,R1,R2,_seu_count_,_sci_read_num_,CMD err cnt.,RADFET err cnt.,WDT err cnt,SOM Tmp.,RADFET Tmp.
62,"=""23:53:28.231.410.140 085.980us""",29,11,FF,63,2,FF,60000,33,00 00,1.5449943000071407,1.550698465192135,0,00 00 00 00,0,0,0,23,22
63,"=""23:53:58.663.838.660 086.060us""",30,11,FF,64,2,FF,60000,33,00 00,1.5449943000071407,1.550698465192135,0,00 00 00 00,0,0,0,23,22
64,"=""23:54:29.090.256.120 086.020us""",31,11,FF,65,2,FF,60000,34,00 00,1.545033639077382,1.5506925047269469,0,00 00 00 00,0,0,0,23,22
65,"=""23:54:59.517.725.240 086.080us""",32,11,FF,66,2,FF,60000,34,00 00,1.545033639077382,1.5506925047269469,0,00 00 00 00,0,0,0,23,22
66,"=""23:55:29.951.521.220 086.040us""",33,11,FF,67,2,FF,60000,35,00 00,1.5450103932631485,1.5506781996104955,0,00 00 00 00,0,0,0,23,22
67,"=""23:56:00.382.190.760 086.000us""",34,11,FF,68,2,FF,60000,35,00 00,1.5450103932631485,1.5506781996104955,0,00 00 00 00,0,0,0,23,22
68,"=""23:56:30.813.066.000 086.040us""",35,11,FF,69,2,FF,60000,36,00 00,1.5449889355884714,1.5506835640291647,0,00 00 00 00,0,0,0,23,22
69,"=""23:57:01.245.528.480 086.000us""",36,11,FF,70,2,FF,60000,36,00 00,1.5449889355884714,1.5506835640291647,0,00 00 00 00,0,0,0,23,22
70,"=""23:57:31.674.635.480 085.980us""",37,11,FF,71,2,FF,60000,37,00 00,1.5450360232634572,1.550694888913022,0,00 00 00 00,0,0,0,23,22
71,"=""23:58:02.108.268.940 085.980us""",38,11,FF,72,2,FF,60000,37,00 00,1.5450360232634572,1.550694888913022,0,00 00 00 00,0,0,0,23,22
72,"=""23:58:32.538.805.740 085.960us""",39,11,FF,73,2,FF,60000,38,00 00,1.545021122100487,1.5507091940294735,0,00 00 00 00,0,0,0,23,22
73,"=""23:59:02.968.789.840 085.980us""",40,11,FF,74,2,FF,60000,38,00 00,1.545021122100487,1.5507091940294735,0,00 00 00 00,0,0,0,23,22
74,"=""23:59:33.397.597.540 086.000us""",41,11,FF,75,2,FF,60000,39,00 00,1.5450527125659839,1.5507157505411804,0,00 00 00 00,0,0,0,23,22
75,"=""00:00:03.832.144.460 085.980us""",42,11,FF,76,2,FF,60000,40,00 00,1.5450002604723287,1.5506931007734657,0,00 00 00 00,0,0,0,23,22
76,"=""00:00:34.262.584.940 086.000us (Feb-04-2024)""",43,11,FF,77,2,FF,60000,40,00 00,1.5450002604723287,1.5506931007734657,0,00 00 00 00,0,0,0,23,22
77,"=""00:01:04.686.811.520 085.980us""",44,11,FF,78,2,FF,60000,41,00 00,1.5450360232634572,1.5506990612386538,0,00 00 00 00,0,0,0,23,22
78,"=""00:01:35.120.743.820 085.960us""",45,11,FF,79,2,FF,60000,41,00 00,1.5450360232634572,1.5506990612386538,0,00 00 00 00,0,0,0,23,22
79,"=""00:02:05.558.336.040 085.980us""",46,11,FF,80,2,FF,60000,42,00 00,1.5450062209375168,1.5506931007734657,0,00 00 00 00,0,0,0,23,22
80,"=""00:02:35.990.321.240 086.020us""",47,11,FF,81,2,FF,60000,42,00 00,1.5450062209375168,1.5506931007734657,0,00 00 00 00,0,0,0,23,22
81,"=""00:03:06.423.148.420 086.000us""",48,11,FF,82,2,FF,60000,43,00 00,1.5450360232634572,1.5507020414712478,0,00 00 00 00,0,0,0,23,22
82,"=""00:03:36.854.286.620 085.980us""",49,11,FF,83,2,FF,60000,43,00 00,1.5450360232634572,1.5507020414712478,0,00 00 00 00,0,0,0,23,22
83,"=""00:04:07.283.060.840 086.040us""",50,11,FF,84,2,FF,60000,44,00 00,1.5450002604723287,1.5506883324013152,0,00 00 00 00,0,0,0,23,22
84,"=""00:04:37.711.618.700 086.000us""",51,11,FF,85,2,FF,60000,44,00 00,1.5450002604723287,1.5506883324013152,0,00 00 00 00,0,0,0,23,22
85,"=""00:05:08.142.652.700 086.080us""",52,11,FF,86,2,FF,60000,45,00 00,1.544987147448915,1.5506865442617588,0,00 00 00 00,0,0,0,23,22
86,"=""00:05:38.573.777.860 085.980us""",53,11,FF,87,2,FF,60000,45,00 00,1.544987147448915,1.5506865442617588,0,00 00 00 00,0,0,0,23,22
87,"=""00:06:09.003.018.840 086.020us""",54,11,FF,88,2,FF,60000,46,00 00,1.5450246983795999,1.5506990612386538,0,00 00 00 00,0,0,0,23,22
88,"=""00:06:39.432.700.360 085.980us""",55,11,FF,89,2,FF,60000,46,00 00,1.5450246983795999,1.5506990612386538,0,00 00 00 00,0,0,0,23,22
89,"=""00:07:09.864.761.220 085.940us""",56,11,FF,90,2,FF,60000,47,00 00,1.5450270825656751,1.550719922866812,0,00 00 00 00,0,0,0,23,22
90,"=""00:07:40.301.861.960 085.960us""",57,11,FF,91,2,FF,60000,47,00 00,1.5450270825656751,1.550719922866812,0,00 00 00 00,0,0,0,23,22
91,"=""00:08:10.740.418.880 085.940us""",58,11,FF,92,2,FF,60000,48,00 00,1.5450330430308632,1.5507062137968795,0,00 00 00 00,0,0,0,23,22
92,"=""00:08:41.179.632.480 085.980us""",59,11,FF,93,2,FF,60000,48,00 00,1.5450330430308632,1.5507062137968795,0,00 00 00 00,0,0,0,23,22
93,"=""00:09:11.613.426.720 086.040us (Feb-04-2024)""",60,11,FF,94,2,FF,60000,49,00 00,1.5450175458213742,1.550716942634218,0,00 00 00 00,0,0,0,23,22
94,"=""00:09:42.049.107.400 085.980us""",61,11,FF,95,2,FF,60000,50,00 00,1.5450360232634572,1.5507121742620675,0,00 00 00 00,0,0,0,23,22
95,"=""00:10:12.491.191.580 085.960us""",62,11,FF,96,2,FF,60000,50,00 00,1.5450360232634572,1.5507121742620675,0,00 00 00 00,0,0,0,23,22
96,"=""00:10:42.929.849.020 085.960us""",63,11,FF,97,2,FF,60000,51,00 00,1.5450455600077582,1.550726479378519,0,00 00 00 00,0,0,0,23,22
97,"=""00:11:13.369.583.800 085.960us""",64,11,FF,98,2,FF,60000,51,00 00,1.5450455600077582,1.550726479378519,0,00 00 00 00,0,0,0,23,22
98,"=""00:11:43.808.863.080 086.020us""",65,11,FF,99,2,FF,60000,52,00 00,1.5449984723327723,1.550704425657323,0,00 00 00 00,0,0,0,23,22
99,"=""00:12:14.248.505.380 086.040us""",66,11,FF,100,2,FF,60000,52,00 00,1.5449984723327723,1.550704425657323,0,00 00 00 00,0,0,0,23,22
100,"=""00:12:44.687.200.280 085.960us""",67,11,FF,101,2,FF,60000,53,00 00,1.544993107914103,1.5507032335642854,0,00 00 00 00,0,0,0,23,22
101,"=""00:13:15.115.562.640 085.980us""",68,11,FF,102,2,FF,60000,53,00 00,1.544993107914103,1.5507032335642854,0,00 00 00 00,0,0,0,23,22
102,"=""00:13:45.544.213.640 085.960us""",69,11,FF,103,2,FF,60000,54,00 00,1.5449937039606219,1.550679391703533,0,00 00 00 00,0,0,0,23,22
103,"=""00:14:15.973.962.300 086.000us""",70,11,FF,104,2,FF,60000,54,00 00,1.5449937039606219,1.550679391703533,0,00 00 00 00,0,0,0,23,22
104,"=""00:14:46.404.995.660 085.980us""",71,11,FF,105,2,FF,60000,55,00 00,1.5450032407049228,1.5506698549592322,0,00 00 00 00,0,0,0,23,22
105,"=""00:15:16.840.751.140 086.020us""",72,11,FF,106,2,FF,60000,55,00 00,1.5450032407049228,1.5506698549592322,0,00 00 00 00,0,0,0,23,22
106,"=""00:15:47.272.394.600 086.000us""",73,11,FF,107,2,FF,60000,56,00 00,1.5450264865191563,1.550682967982646,0,00 00 00 00,0,0,0,23,22
107,"=""00:16:17.704.639.140 086.000us""",74,11,FF,108,2,FF,60000,56,00 00,1.5450264865191563,1.550682967982646,0,00 00 00 00,0,0,0,23,22
108,"=""00:16:48.134.816.660 085.940us""",75,11,FF,109,2,FF,60000,57,00 00,1.5450157576818178,1.550698465192135,0,00 00 00 00,0,0,0,23,22
109,"=""00:17:18.564.296.940 085.980us""",76,11,FF,110,2,FF,60000,57,00 00,1.5450157576818178,1.550698465192135,0,00 00 00 00,0,0,0,23,22
110,"=""00:17:48.988.380.940 085.980us""",77,11,FF,111,2,FF,60000,58,00 00,1.5450527125659839,1.5507246912389625,0,00 00 00 00,0,0,0,23,22
111,"=""00:18:19.412.680.360 085.960us""",78,11,FF,112,2,FF,60000,58,00 00,1.5450527125659839,1.5507246912389625,0,00 00 00 00,0,0,0,23,22
112,"=""00:18:49.833.412.060 085.960us""",79,11,FF,113,2,FF,60000,59,00 00,1.545024102333081,1.550710386122511,0,00 00 00 00,0,0,0,23,22
113,"=""00:19:20.256.747.680 085.940us (Feb-04-2024)""",80,11,FF,114,2,FF,60000,59,00 00,1.545024102333081,1.550710386122511,0,00 00 00 00,0,0,0,23,22
114,"=""00:19:50.678.620.520 085.980us""",81,11,FF,115,2,FF,60000,60,00 00,1.5450205260539682,1.5507175386807368,0,00 00 00 00,0,0,0,23,22
115,"=""00:20:21.101.366.120 085.980us""",82,11,FF,116,2,FF,60000,61,00 00,1.545030658844788,1.5507097900759923,0,00 00 00 00,0,0,0,23,22
116,"=""00:20:51.523.624.080 085.960us""",83,11,FF,117,2,FF,60000,61,00 00,1.545030658844788,1.5507097900759923,0,00 00 00 00,0,0,0,23,22
117,"=""00:21:21.942.268.660 085.960us""",84,11,FF,118,2,FF,60000,62,00 00,1.5450133734957425,1.550679391703533,0,00 00 00 00,0,0,0,23,22
118,"=""00:21:52.364.009.680 085.980us""",85,11,FF,119,2,FF,60000,62,00 00,1.5450133734957425,1.550679391703533,0,00 00 00 00,0,0,0,23,22
119,"=""00:22:22.782.504.660 086.000us""",86,11,FF,120,2,FF,60000,63,00 00,1.5450354272169384,1.5507085979829547,0,00 00 00 00,0,0,0,23,22
120,"=""00:22:53.212.007.720 085.960us""",87,11,FF,121,2,FF,60000,63,00 00,1.5450354272169384,1.5507085979829547,0,00 00 00 00,0,0,0,23,22
121,"=""00:23:23.641.069.720 085.980us""",88,11,FF,122,2,FF,60000,64,00 00,1.5449770146580952,1.5506972730990973,0,00 00 00 00,0,0,0,23,22
122,"=""00:23:54.066.224.540 085.940us""",89,11,FF,123,2,FF,60000,64,00 00,1.5449770146580952,1.5506972730990973,0,00 00 00 00,0,0,0,23,22
123,"=""00:24:24.496.275.400 085.900us""",90,11,FF,124,2,FF,60000,65,00 00,1.5450103932631485,1.5506781996104955,0,00 00 00 00,0,0,0,23,22
124,"=""00:24:54.920.806.520 085.960us""",91,11,FF,125,2,FF,60000,65,00 00,1.5450103932631485,1.5506781996104955,0,00 00 00 00,0,0,0,23,22
125,"=""00:25:25.345.281.300 085.980us""",92,11,FF,126,2,FF,60000,66,00 00,1.5449925118675842,1.5506960810060597,0,00 00 00 00,0,0,0,23,22
126,"=""00:25:55.768.186.380 086.040us""",93,11,FF,127,2,FF,60000,66,00 00,1.5449925118675842,1.5506960810060597,0,00 00 00 00,0,0,0,23,22
127,"=""00:26:26.189.336.080 085.960us""",94,11,FF,128,2,FF,60000,67,00 00,1.5450348311704196,1.5506895244943528,0,00 00 00 00,0,0,0,23,22
128,"=""00:26:56.610.048.060 085.960us""",95,11,FF,129,2,FF,60000,67,00 00,1.5450348311704196,1.5506895244943528,0,00 00 00 00,0,0,0,23,22
129,"=""00:27:27.028.068.540 086.020us""",96,11,FF,130,2,FF,60000,68,00 00,1.545052116519465,1.550738996355414,0,00 00 00 00,0,0,0,23,22
130,"=""00:27:57.449.570.740 085.980us""",97,11,FF,131,2,FF,60000,68,00 00,1.545052116519465,1.550738996355414,0,00 00 00 00,0,0,0,23,22
131,"=""00:28:27.868.714.620 085.980us""",98,11,FF,132,2,FF,60000,69,00 00,1.54503959954257,1.5507002533316914,0,00 00 00 00,0,0,0,23,22
132,"=""00:28:58.285.796.580 085.940us""",99,11,FF,133,2,FF,60000,69,00 00,1.54503959954257,1.5507002533316914,0,00 00 00 00,0,0,0,23,22
133,"=""00:29:28.707.295.600 085.940us (Feb-04-2024)""",100,11,FF,134,2,FF,60000,70,00 00,1.545030658844788,1.5506931007734657,0,00 00 00 00,0,0,0,23,22
134,"=""00:29:59.130.000.760 085.960us""",101,11,FF,135,2,FF,60000,71,00 00,1.5450390034960513,1.5507145584481428,0,00 00 00 00,0,0,0,23,22
135,"=""00:30:29.552.689.040 085.980us""",102,11,FF,136,2,FF,60000,71,00 00,1.5450390034960513,1.5507145584481428,0,00 00 00 00,0,0,0,23,22
136,"=""00:30:59.971.141.580 085.980us""",1,11,FF,137,3,FF,60000,72,00 00,0.0,0.0,0,00 00 00 00,0,0,0,23,22
137,"=""00:31:30.384.537.500 086.000us""",2,11,FF,138,3,FF,60000,72,00 00,0.0,0.0,0,00 00 00 00,0,0,0,23,22
138,"=""00:32:00.794.946.800 085.980us""",3,11,FF,139,3,FF,60000,73,00 00,10.000000596046519,1.5506668747266381,0,00 00 00 00,0,1,0,23,22
139,"=""00:32:31.206.411.660 086.040us""",4,11,FF,140,3,FF,60000,73,00 00,10.000000596046519,1.5506668747266381,0,00 00 00 00,0,1,0,23,22
140,"=""00:33:01.619.471.980 086.000us""",5,11,FF,141,3,FF,60000,74,00 00,1.5450080090770733,1.550701445424729,0,00 00 00 00,0,0,0,23,22
141,"=""00:33:32.031.743.980 086.000us""",6,11,FF,142,3,FF,60000,74,00 00,1.5450080090770733,1.550701445424729,0,00 00 00 00,0,0,0,23,22
142,"=""00:34:02.443.794.600 085.960us""",1,11,FF,143,4,FF,60000,75,00 00,0.0,0.0,0,00 00 00 00,0,0,0,23,22
143,"=""00:34:32.854.700.180 085.980us""",2,11,FF,144,4,FF,60000,75,00 00,0.0,0.0,0,00 00 00 00,0,0,0,23,22
144,"=""00:35:03.265.113.140 086.000us""",3,11,FF,145,4,FF,60000,76,00 00,10.000000596046519,1.5506966770525785,0,00 00 00 00,0,1,0,23,22
145,"=""00:35:33.675.004.680 086.040us""",4,11,FF,146,4,FF,60000,76,00 00,10.000000596046519,1.5506966770525785,0,00 00 00 00,0,1,0,23,22
146,"=""00:36:04.084.488.980 085.980us""",5,11,FF,147,4,FF,60000,77,00 00,1.545012181402705,1.5506960810060597,0,00 00 00 00,0,0,0,23,22
147,"=""00:36:34.496.423.360 086.020us""",6,11,FF,148,4,FF,60000,77,00 00,1.545012181402705,1.5506960810060597,0,00 00 00 00,0,0,0,23,22
148,"=""00:37:04.908.544.400 085.980us""",7,11,FF,149,4,FF,60000,78,00 00,1.5450688058219917,1.550707405889917,0,00 00 00 00,0,0,0,23,22
149,"=""00:37:35.322.349.480 086.000us""",8,11,FF,150,4,FF,60000,78,00 00,1.5450688058219917,1.550707405889917,0,00 00 00 00,0,0,0,23,22
150,"=""00:38:05.730.432.300 085.980us (Feb-04-2024)""",9,11,FF,151,4,FF,60000,79,00 00,1.545061653263766,1.5507360161228199,0,00 00 00 00,0,0,0,23,22
151,"=""00:38:36.141.663.880 086.020us""",10,11,FF,152,4,FF,60000,79,00 00,1.545061653263766,1.5507360161228199,0,00 00 00 00,0,0,0,23,22
152,"=""00:39:06.557.657.560 085.980us""",11,11,FF,153,4,FF,60000,80,00 00,1.5450527125659839,1.5507425726345268,0,00 00 00 00,0,0,0,23,22
153,"=""00:39:36.966.222.840 085.960us""",12,11,FF,154,4,FF,60000,80,00 00,1.5450527125659839,1.5507425726345268,0,00 00 00 00,0,0,0,23,22
154,"=""00:40:07.379.486.160 085.980us""",13,11,FF,155,4,FF,60000,81,00 00,1.545043175821683,1.5507318437971882,0,00 00 00 00,0,0,0,23,22
155,"=""00:40:37.789.104.080 085.960us""",14,11,FF,156,4,FF,60000,82,00 00,1.5450658255893976,1.550704425657323,0,00 00 00 00,0,0,0,23,22
156,"=""00:41:08.200.860.140 086.000us""",15,11,FF,157,4,FF,60000,82,00 00,1.5450658255893976,1.550704425657323,0,00 00 00 00,0,0,0,23,22
157,"=""00:41:38.611.306.860 086.020us""",16,11,FF,158,4,FF,60000,83,00 00,1.5450378114030137,1.5506805837965707,0,00 00 00 00,0,0,0,23,22
158,"=""00:42:09.019.036.980 086.000us""",17,11,FF,159,4,FF,60000,83,00 00,1.5450378114030137,1.5506805837965707,0,00 00 00 00,0,0,0,23,22
159,"=""00:42:39.430.759.560 085.960us""",18,11,FF,160,4,FF,60000,84,00 00,1.5450050288444792,1.5507288635645942,0,00 00 00 00,0,0,0,23,22
160,"=""00:43:09.836.041.920 085.940us""",19,11,FF,161,4,FF,60000,84,00 00,1.5450050288444792,1.5507288635645942,0,00 00 00 00,0,0,0,23,22
161,"=""00:43:40.247.492.760 085.940us""",20,11,FF,162,4,FF,60000,85,00 00,1.5449913197745466,1.5507091940294735,0,00 00 00 00,0,0,0,23,22
162,"=""00:44:10.660.648.520 085.980us""",21,11,FF,163,4,FF,60000,85,00 00,1.5449913197745466,1.5507091940294735,0,00 00 00 00,0,0,0,23,22
163,"=""00:44:41.070.503.720 085.940us""",22,11,FF,164,4,FF,60000,86,00 00,1.5450062209375168,1.5506865442617588,0,00 00 00 00,0,0,0,23,22
164,"=""00:45:11.481.127.440 085.980us""",23,11,FF,165,4,FF,60000,86,00 00,1.5450062209375168,1.5506865442617588,0,00 00 00 00,0,0,0,23,22
