16:59:28.296.063.640 086.140us,Tx,00 03 23 E0 57 22 AB 8D ,"..#.W""..",,,
16:59:28.296.149.780 086.140us,Tx,00 00 00 00 00 00 00 00 ,........,,,
16:59:28.296.235.920 086.140us,Tx,00 00 00 03 01 95 61 ,......a,,,
16:59:29.326.535.700 004.882ms,Tx,11 00 2A 3C 01 3D 10 13 ,..* <.=..,,,
16:59:29.326.621.820 086.120us,Tx,00 00 31 86 01 FF 00 00 ,..1.....,,,
16:59:29.326.707.940 086.120us,Tx,3A 99 00 00 02 F7 00 00 ,:.......,,,
16:59:29.326.794.060 086.120us,Tx,00 03 23 E0 57 22 AB 8D ,"..#.W""..",,,
16:59:29.326.880.200 086.140us,Tx,00 00 00 00 00 00 00 00 ,........,,,
16:59:29.326.966.360 086.160us,Tx,00 00 00 03 01 D0 1D ,.......,,,
16:59:30.357.281.760 005.046ms,Tx,11 00 2A 3E 01 3F 10 13 ,..* >.?..,,,
16:59:30.357.367.900 086.140us,Tx,00 00 31 87 01 FF 00 00 ,..1.....,,,
16:59:30.357.454.020 086.120us,Tx,3A 99 00 00 02 F7 00 00 ,:.......,,,
16:59:30.357.540.120 086.100us,Tx,00 03 23 E0 57 22 AB 8D ,"..#.W""..",,,
16:59:30.357.626.240 086.120us,Tx,00 00 00 00 00 00 00 00 ,........,,,
16:59:30.357.712.380 086.140us,Tx,00 00 00 03 01 1C D6 ,.......,,,
16:59:31.387.980.040 005.305ms,Tx,11 00 2A 40 01 41 10 13 ,..* @.A..,,,
16:59:31.388.066.200 086.160us,Tx,00 00 31 88 01 FF 00 00 ,..1.....,,,
16:59:31.388.152.360 086.160us,Tx,3A 99 00 00 02 F7 00 00 ,:.......,,,
16:59:31.388.238.520 086.160us,Tx,00 03 23 E0 57 22 AB 8D ,"..#.W""..",,,
16:59:31.388.324.680 086.160us,Tx,00 00 00 00 00 00 00 00 ,........,,,
16:59:31.388.410.860 086.180us,Tx,00 00 00 03 01 BE B4 ,.......,,,
16:59:32.418.932.400 005.622ms,Tx,11 00 2A 42 01 43 10 13 ,..* B.C..,,,
16:59:32.419.018.560 086.160us,Tx,00 00 31 89 01 FF 00 00 ,..1.....,,,
16:59:32.419.104.700 086.140us,Tx,3A 99 00 00 02 F7 00 00 ,:.......,,,
16:59:32.419.190.840 086.140us,Tx,00 03 23 E0 57 22 AB 8D ,"..#.W""..",,,
16:59:32.419.277.000 086.160us,Tx,00 00 00 00 00 00 00 00 ,........,,,
16:59:32.419.363.160 086.160us,Tx,00 00 00 03 01 72 7F ,.....r.,,,
16:59:33.449.749.980 005.833ms,Tx,11 00 2A 44 01 45 10 13 ,..* D.E..,,,
16:59:33.449.836.080 086.100us,Tx,00 00 31 8A 01 FF 00 00 ,..1.....,,,
16:59:33.449.922.180 086.100us,Tx,3A 99 00 00 02 F7 00 00 ,:.......,,,
16:59:33.450.008.260 086.080us,Tx,00 03 23 E0 57 22 AB 8D ,"..#.W""..",,,
16:59:33.450.094.340 086.080us,Tx,00 00 00 00 00 00 00 00 ,........,,,
16:59:33.450.180.460 086.120us,Tx,00 00 00 03 01 37 03 ,.....7.,,,
16:59:34.480.475.360 006.244ms,Tx,11 00 2A 46 01 47 10 13 ,..* F.G..,,,
16:59:34.480.561.460 086.100us,Tx,00 00 31 8B 01 FF 00 00 ,..1.....,,,
16:59:34.480.647.560 086.100us,Tx,3A 99 00 00 02 F7 00 00 ,:.......,,,
16:59:34.480.733.660 086.100us,Tx,00 03 23 E0 57 22 AB 8D ,"..#.W""..",,,
16:59:34.480.819.760 086.100us,Tx,00 00 00 00 00 00 00 00 ,........,,,
16:59:34.480.905.900 086.140us,Tx,00 00 00 03 01 FB C8 ,.......,,,
16:59:35.508.448.780 003.875ms,Tx,11 00 2A 48 01 49 10 13 ,..* H.I..,,,
16:59:35.508.534.940 086.160us,Tx,00 00 31 8C 01 FF 00 00 ,..1.....,,,
16:59:35.508.621.080 086.140us,Tx,3A 99 00 00 02 F8 00 00 ,:.......,,,
16:59:35.508.707.220 086.140us,Tx,00 11 23 E0 A7 22 AB 7D ,"..#.."".}",,,
16:59:35.508.793.380 086.160us,Tx,00 00 00 00 00 00 00 00 ,........,,,
16:59:35.508.879.540 086.160us,Tx,00 00 00 03 01 1D 08 ,.......,,,
16:59:36.538.577.560 003.876ms,Tx,11 00 2A 4A 01 4B 10 13 ,..* J.K..,,,
16:59:36.538.663.640 086.080us,Tx,00 00 31 8D 01 FF 00 00 ,..1.....,,,
16:59:36.538.749.740 086.100us,Tx,3A 99 00 00 02 F8 00 00 ,:.......,,,
16:59:36.538.835.840 086.100us,Tx,00 11 23 E0 A7 22 AB 7D ,"..#.."".}",,,
16:59:36.538.921.940 086.100us,Tx,00 00 00 00 00 00 00 00 ,........,,,
16:59:36.539.008.020 086.080us,Tx,00 00 00 04 01 48 54 ,.....HT,,,
16:59:37.568.886.060 003.874ms,Tx,11 00 2A 4C 01 4D 10 13 ,..* L.M..,,,
16:59:37.568.972.180 086.120us,Tx,00 00 31 8E 01 FF 00 00 ,..1.....,,,
16:59:37.569.058.280 086.100us,Tx,3A 99 00 00 02 F8 00 00 ,:.......,,,
16:59:37.569.144.400 086.120us,Tx,00 11 23 E0 A7 22 AB 7D ,"..#.."".}",,,
16:59:37.569.230.520 086.120us,Tx,00 00 00 00 00 00 00 00 ,........,,,
16:59:37.569.316.640 086.120us,Tx,00 00 00 03 01 94 BF ,.......,,,
16:59:38.599.413.320 004.160ms,Tx,11 00 2A 4E 01 4F 10 13 ,..* N.O..,,,
16:59:38.599.499.440 086.120us,Tx,00 00 31 8F 01 FF 00 00 ,..1.....,,,
16:59:38.599.585.540 086.100us,Tx,3A 99 00 00 02 F8 00 00 ,:.......,,,
16:59:38.599.671.660 086.120us,Tx,00 11 23 E0 A7 22 AB 7D ,"..#.."".}",,,
16:59:38.599.757.760 086.100us,Tx,00 00 00 00 00 00 00 00 ,........,,,
16:59:38.599.843.880 086.120us,Tx,00 00 00 03 01 58 74 ,.....Xt,,,
16:59:39.630.027.320 004.692ms,Tx,11 00 2A 50 01 51 10 13 ,..* P.Q..,,,
16:59:39.630.113.480 086.160us,Tx,00 00 31 90 01 FF 00 00 ,..1.....,,,
16:59:39.630.199.640 086.160us,Tx,3A 99 00 00 02 F8 00 00 ,:.......,,,
16:59:39.630.285.800 086.160us,Tx,00 11 23 E0 A7 22 AB 7D ,"..#.."".}",,,
16:59:39.630.371.980 086.180us,Tx,00 00 00 00 00 00 00 00 ,........,,,
16:59:39.630.458.140 086.160us,Tx,00 00 00 03 01 4B A0 ,.....K.,,,
16:59:40.660.752.020 005.174ms,Tx,11 00 2A 52 01 53 10 13 ,..* R.S..,,,
16:59:40.660.838.140 086.120us,Tx,00 00 31 91 01 FF 00 00 ,..1.....,,,
16:59:40.660.924.240 086.100us,Tx,3A 99 00 00 02 F8 00 00 ,:.......,,,
16:59:40.661.010.360 086.120us,Tx,00 11 23 E0 A7 22 AB 7D ,"..#.."".}",,,
16:59:40.661.096.460 086.100us,Tx,00 00 00 00 00 00 00 00 ,........,,,
16:59:40.661.182.580 086.120us,Tx,00 00 00 03 01 87 6B ,......k,,,
16:59:41.691.633.180 005.835ms,Tx,11 00 2A 54 01 55 10 13 ,..* T.U..,,,
16:59:41.691.719.300 086.120us,Tx,00 00 31 92 01 FF 00 00 ,..1.....,,,
16:59:41.691.805.420 086.120us,Tx,3A 99 00 00 02 F8 00 00 ,:.......,,,
16:59:41.691.891.560 086.140us,Tx,00 11 23 E0 A7 22 AB 7D ,"..#.."".}",,,
16:59:41.691.977.700 086.140us,Tx,00 00 00 00 00 00 00 00 ,........,,,
16:59:41.692.063.840 086.140us,Tx,00 00 00 03 01 C2 17 ,.......,,,
16:59:42.722.187.280 006.197ms,Tx,11 00 2A 56 01 57 10 13 ,..* V.W..,,,
16:59:42.722.273.360 086.080us,Tx,00 00 31 93 01 FF 00 00 ,..1.....,,,
16:59:42.722.359.460 086.100us,Tx,3A 99 00 00 02 F8 00 00 ,:.......,,,
16:59:42.722.445.540 086.080us,Tx,00 11 23 E0 A7 22 AB 7D ,"..#.."".}",,,
16:59:42.722.531.660 086.120us,Tx,00 00 00 00 00 00 00 00 ,........,,,
16:59:42.722.617.780 086.120us,Tx,00 00 00 03 01 0E DC ,.......,,,
16:59:43.752.628.320 006.163ms,Tx,11 00 2A 58 01 59 10 13 ,..* X.Y..,,,
16:59:43.752.714.420 086.100us,Tx,00 00 31 94 01 FF 00 00 ,..1.....,,,
16:59:43.752.800.540 086.120us,Tx,3A 99 00 00 02 F8 00 00 ,:.......,,,
16:59:43.752.886.660 086.120us,Tx,00 11 23 E0 A7 22 AB 7D ,"..#.."".}",,,
16:59:43.752.972.800 086.140us,Tx,00 00 00 00 00 00 00 00 ,........,,,
16:59:43.753.058.960 086.160us,Tx,00 00 00 03 01 48 EF ,.....H.,,,
16:59:44.783.182.940 006.292ms,Tx,11 00 2A 5A 01 5B 10 13 ,..* Z.[..,,,
16:59:44.783.269.040 086.100us,Tx,00 00 31 95 01 FF 00 00 ,..1.....,,,
16:59:44.783.355.160 086.120us,Tx,3A 99 00 00 02 F8 00 00 ,:.......,,,
16:59:44.783.441.260 086.100us,Tx,00 11 23 E0 A7 22 AB 7D ,"..#.."".}",,,
16:59:44.783.527.380 086.120us,Tx,00 00 00 00 00 00 00 00 ,........,,,
16:59:44.783.613.500 086.120us,Tx,00 00 00 03 01 84 24 ,......$,,,
16:59:45.810.964.460 003.872ms,Tx,11 00 2A 5C 01 5D 10 13 ,..* \.]..,,,
16:59:45.811.050.520 086.060us,Tx,00 00 31 96 01 FF 00 00 ,..1.....,,,
16:59:45.811.136.600 086.080us,Tx,3A 99 00 00 02 F8 00 00 ,:.......,,,
16:59:45.811.222.680 086.080us,Tx,00 11 23 E0 A7 22 AB 7D ,"..#.."".}",,,
16:59:45.811.308.760 086.080us,Tx,00 00 00 00 00 00 00 00 ,........,,,
16:59:45.811.394.840 086.080us,Tx,00 00 00 03 01 C1 58 ,......X,,,
16:59:46.841.262.540 003.874ms,Tx,11 00 2A 5E 01 5F 10 13 ,..* ^._..,,,
16:59:46.841.348.640 086.100us,Tx,00 00 31 97 01 FF 00 00 ,..1.....,,,
16:59:46.841.434.740 086.100us,Tx,3A 99 00 00 02 F8 00 00 ,:.......,,,
16:59:46.841.520.840 086.100us,Tx,00 11 23 E0 A7 22 AB 7D ,"..#.."".}",,,
16:59:46.841.606.940 086.100us,Tx,00 00 00 00 00 00 00 00 ,........,,,
16:59:46.841.693.020 086.080us,Tx,00 00 00 03 01 0D 93 ,.......,,,
16:59:47.871.619.560 004.105ms,Tx,11 00 2A 60 01 61 10 13 ,..* `.a..,,,
16:59:47.871.705.680 086.120us,Tx,00 00 31 98 01 FF 00 00 ,..1.....,,,
16:59:47.871.791.820 086.140us,Tx,3A 99 00 00 02 F8 00 00 ,:.......,,,
16:59:47.871.877.940 086.120us,Tx,00 11 23 E0 A7 22 AB 7D ,"..#.."".}",,,
16:59:47.871.964.080 086.140us,Tx,00 00 00 00 00 00 00 00 ,........,,,
16:59:47.872.050.220 086.140us,Tx,00 00 00 03 01 13 7B ,......{,,,
16:59:48.902.125.660 004.539ms,Tx,11 00 2A 62 01 63 10 13 ,..* b.c..,,,
16:59:48.902.211.820 086.160us,Tx,00 00 31 99 01 FF 00 00 ,..1.....,,,
16:59:48.902.297.980 086.160us,Tx,3A 99 00 00 02 F8 00 00 ,:.......,,,
16:59:48.902.384.100 086.120us,Tx,00 11 23 E0 A7 22 AB 7D ,"..#.."".}",,,
16:59:48.902.470.260 086.160us,Tx,00 00 00 00 00 00 00 00 ,........,,,
16:59:48.902.556.420 086.160us,Tx,00 00 00 03 01 DF B0 ,.......,,,
16:59:49.932.865.920 005.249ms,Tx,11 00 2A 64 01 65 10 13 ,..* d.e..,,,
16:59:49.932.952.060 086.140us,Tx,00 00 31 9A 01 FF 00 00 ,..1.....,,,
16:59:49.933.038.200 086.140us,Tx,3A 99 00 00 02 F8 00 00 ,:.......,,,
16:59:49.933.124.340 086.140us,Tx,00 11 23 E0 A7 22 AB 7D ,"..#.."".}",,,
16:59:49.933.210.500 086.160us,Tx,00 00 00 00 00 00 00 00 ,........,,,
16:59:49.933.296.660 086.160us,Tx,00 00 00 03 01 9A CC ,.......,,,
16:59:50.964.083.720 006.358ms,Tx,11 00 2A 66 01 67 10 13 ,..* f.g..,,,
16:59:50.964.169.820 086.100us,Tx,00 00 31 9B 01 FF 00 00 ,..1.....,,,
16:59:50.964.255.940 086.120us,Tx,3A 99 00 00 02 F9 00 00 ,:.......,,,
16:59:50.964.342.060 086.120us,Tx,00 20 23 E0 89 22 AB 99 ,". #..""..",,,
16:59:50.964.428.180 086.120us,Tx,00 00 00 00 00 00 00 00 ,........,,,
16:59:50.964.514.300 086.120us,Tx,00 00 00 03 01 2C B7 ,".....,.",,,
16:59:51.991.736.800 003.874ms,Tx,11 00 2A 68 01 69 10 13 ,..* h.i..,,,
16:59:51.991.822.920 086.120us,Tx,00 00 31 9C 01 FF 00 00 ,..1.....,,,
16:59:51.991.909.020 086.100us,Tx,3A 99 00 00 02 F9 00 00 ,:.......,,,
16:59:51.991.995.120 086.100us,Tx,00 20 23 E0 89 22 AB 99 ,". #..""..",,,
16:59:51.992.081.240 086.120us,Tx,00 00 00 00 00 00 00 00 ,........,,,
16:59:51.992.167.400 086.160us,Tx,00 00 00 03 01 6A 84 ,.....j.,,,
16:59:53.021.876.780 003.952ms,Tx,11 00 2A 6A 01 6B 10 13 ,..* j.k..,,,
16:59:53.021.962.900 086.120us,Tx,00 00 31 9D 01 FF 00 00 ,..1.....,,,
16:59:53.022.049.040 086.140us,Tx,3A 99 00 00 02 F9 00 00 ,:.......,,,
16:59:53.022.135.160 086.120us,Tx,00 20 23 E0 89 22 AB 99 ,". #..""..",,,
16:59:53.022.221.300 086.140us,Tx,00 00 00 00 00 00 00 00 ,........,,,
16:59:53.022.307.420 086.120us,Tx,00 00 00 03 01 A6 4F ,......O,,,
16:59:54.052.654.960 004.496ms,Tx,11 00 2A 6C 01 6D 10 13 ,..* l.m..,,,
16:59:54.052.741.080 086.120us,Tx,00 00 31 9E 01 FF 00 00 ,..1.....,,,
16:59:54.052.827.180 086.100us,Tx,3A 99 00 00 02 F9 00 00 ,:.......,,,
16:59:54.052.913.300 086.120us,Tx,00 20 23 E0 89 22 AB 99 ,". #..""..",,,
16:59:54.052.999.420 086.120us,Tx,00 00 00 00 00 00 00 00 ,........,,,
16:59:54.053.085.540 086.120us,Tx,00 00 00 03 01 E3 33 ,......3,,,
16:59:55.083.419.760 005.006ms,Tx,11 00 2A 6E 01 6F 10 13 ,..* n.o..,,,
16:59:55.083.505.880 086.120us,Tx,00 00 31 9F 01 FF 00 00 ,..1.....,,,
16:59:55.083.592.000 086.120us,Tx,3A 99 00 00 02 F9 00 00 ,:.......,,,
16:59:55.083.678.120 086.120us,Tx,00 20 23 E0 89 22 AB 99 ,". #..""..",,,
16:59:55.083.764.240 086.120us,Tx,00 00 00 00 00 00 00 00 ,........,,,
16:59:55.083.850.360 086.120us,Tx,00 00 00 03 01 2F F8 ,...../.,,,
16:59:56.114.254.700 005.421ms,Tx,11 00 2A 70 01 71 10 13 ,..* p.q..,,,
16:59:56.114.340.860 086.160us,Tx,00 00 31 A0 01 FF 00 00 ,..1.....,,,
16:59:56.114.427.020 086.160us,Tx,3A 99 00 00 02 F9 00 00 ,:.......,,,
16:59:56.114.513.180 086.160us,Tx,00 20 23 E0 89 22 AB 99 ,". #..""..",,,
16:59:56.114.599.340 086.160us,Tx,00 00 00 00 00 00 00 00 ,........,,,
16:59:56.114.685.500 086.160us,Tx,00 00 00 03 01 9A DE ,.......,,,
16:59:57.145.025.700 005.598ms,Tx,11 00 2A 72 01 73 10 13 ,..* r.s..,,,
16:59:57.145.111.860 086.160us,Tx,00 00 31 A1 01 FF 00 00 ,..1.....,,,
16:59:57.145.198.020 086.160us,Tx,3A 99 00 00 02 F9 00 00 ,:.......,,,
16:59:57.145.284.180 086.160us,Tx,00 20 23 E0 89 22 AB 99 ,". #..""..",,,
16:59:57.145.370.320 086.140us,Tx,00 00 00 00 00 00 00 00 ,........,,,
16:59:57.145.456.500 086.180us,Tx,00 00 00 03 01 56 15 ,.....V.,,,
16:59:58.175.813.420 005.887ms,Tx,11 00 2A 74 01 75 10 13 ,..* t.u..,,,
16:59:58.175.899.520 086.100us,Tx,00 00 31 A2 01 FF 00 00 ,..1.....,,,
16:59:58.175.985.620 086.100us,Tx,3A 99 00 00 02 F9 00 00 ,:.......,,,
16:59:58.176.071.700 086.080us,Tx,00 20 23 E0 89 22 AB 99 ,". #..""..",,,
16:59:58.176.157.780 086.080us,Tx,00 00 00 00 00 00 00 00 ,........,,,
16:59:58.176.243.880 086.100us,Tx,00 00 00 03 01 13 69 ,......i,,,
16:59:59.206.411.240 005.885ms,Tx,11 00 2A 76 01 77 10 13 ,..* v.w..,,,
16:59:59.206.497.480 086.240us,Tx,00 00 31 A3 01 FF 00 00 ,..1.....,,,
16:59:59.206.583.700 086.220us,Tx,3A 99 00 00 02 F9 00 00 ,:.......,,,
16:59:59.206.669.920 086.220us,Tx,00 20 23 E0 89 22 AB 99 ,". #..""..",,,
16:59:59.206.756.160 086.240us,Tx,00 00 00 00 00 00 00 00 ,........,,,
16:59:59.206.842.400 086.240us,Tx,00 00 00 03 01 DF A2 ,.......,,,
17:00:00.237.322.040 006.239ms,Tx,11 00 2A 78 01 79 10 13 ,..* x.y..,,,
17:00:00.237.408.160 086.120us,Tx,00 00 31 A4 01 FF 00 00 ,..1.....,,,
17:00:00.237.494.260 086.100us,Tx,3A 99 00 00 02 F9 00 00 ,:.......,,,
17:00:00.237.580.380 086.120us,Tx,00 20 23 E0 89 22 AB 99 ,". #..""..",,,
17:00:00.237.666.480 086.100us,Tx,00 00 00 00 00 00 00 00 ,........,,,
17:00:00.237.752.620 086.140us,Tx,00 00 00 03 01 99 91 ,.......,,,
17:00:01.268.042.720 006.420ms,Tx,11 00 2A 7A 01 7B 10 13 ,..* z.{..,,,
17:00:01.268.128.860 086.140us,Tx,00 00 31 A5 01 FF 00 00 ,..1.....,,,
17:00:01.268.215.000 086.140us,Tx,3A 99 00 00 02 F9 00 00 ,:.......,,,
17:00:01.268.301.120 086.120us,Tx,00 20 23 E0 89 22 AB 99 ,". #..""..",,,
17:00:01.268.387.220 086.100us,Tx,00 00 00 00 00 00 00 00 ,........,,,
17:00:01.268.473.360 086.140us,Tx,00 00 00 03 01 55 5A ,.....UZ,,,
17:00:02.295.805.440 003.874ms,Tx,11 00 2A 7C 01 7D 10 13 ,..* |.}..,,,
17:00:02.295.891.540 086.100us,Tx,00 00 31 A6 01 FF 00 00 ,..1.....,,,
17:00:02.295.977.640 086.100us,Tx,3A 99 00 00 02 F9 00 00 ,:.......,,,
17:00:02.296.063.760 086.120us,Tx,00 20 23 E0 89 22 AB 99 ,". #..""..",,,
17:00:02.296.149.860 086.100us,Tx,00 00 00 00 00 00 00 00 ,........,,,
17:00:02.296.236.000 086.140us,Tx,00 00 00 03 01 10 26 ,......&,,,
17:00:03.326.028.100 003.874ms,Tx,11 00 2A 7E 01 7F 10 13 ,..* ~....,,,
17:00:03.326.114.260 086.160us,Tx,00 00 31 A7 01 FF 00 00 ,..1.....,,,
17:00:03.326.200.380 086.120us,Tx,3A 99 00 00 02 F9 00 00 ,:.......,,,
17:00:03.326.286.500 086.120us,Tx,00 20 23 E0 89 22 AB 99 ,". #..""..",,,
17:00:03.326.372.620 086.120us,Tx,00 00 00 00 00 00 00 00 ,........,,,
17:00:03.326.458.780 086.160us,Tx,00 00 00 03 01 DC ED ,.......,,,
17:00:04.356.620.680 004.149ms,Tx,11 00 2A 80 01 81 10 13 ,..* .....,,,
17:00:04.356.706.860 086.180us,Tx,00 00 31 A8 01 FF 00 00 ,..1.....,,,
17:00:04.356.793.060 086.200us,Tx,3A 99 00 00 02 F9 00 00 ,:.......,,,
17:00:04.356.879.240 086.180us,Tx,00 20 23 E0 89 22 AB 99 ,". #..""..",,,
17:00:04.356.965.440 086.200us,Tx,00 00 00 00 00 00 00 00 ,........,,,
17:00:04.357.051.620 086.180us,Tx,00 00 00 03 01 17 BA ,.......,,,
17:00:05.387.859.120 004.842ms,Tx,11 00 2A 82 01 83 10 13 ,..* .....,,,
17:00:05.387.945.220 086.100us,Tx,00 00 31 A9 01 FF 00 00 ,..1.....,,,
17:00:05.388.031.340 086.120us,Tx,3A 99 00 00 02 FA 00 00 ,:.......,,,
17:00:05.388.117.460 086.120us,Tx,00 2E 23 E0 9A 22 AB 97 ,"..#..""..",,,
17:00:05.388.203.620 086.160us,Tx,00 00 00 00 00 00 00 00 ,........,,,
17:00:05.388.289.780 086.160us,Tx,00 00 00 03 01 4D 4C ,.....ML,,,
17:00:06.418.190.100 005.038ms,Tx,11 00 2A 84 01 85 10 13 ,..* .....,,,
17:00:06.418.276.280 086.180us,Tx,00 00 31 AA 01 FF 00 00 ,..1.....,,,
17:00:06.418.362.440 086.160us,Tx,3A 99 00 00 02 FA 00 00 ,:.......,,,
