04:13:46.880.974.820 086.900us,Tx,3A 99 00 00 05 76 00 00 ,:....v..,,,
04:13:46.881.061.760 086.940us,Tx,4F 12 23 E2 E7 22 A4 16 ,"O.#..""..",,,
04:13:46.881.148.660 086.900us,Tx,00 00 00 00 00 00 00 00 ,........,,,
04:13:46.881.235.620 086.960us,Tx,00 00 00 3D 3B 1C 1B ,...=;..,,,
04:13:47.910.929.980 004.416ms,Tx,11 00 2A 46 00 46 10 00 ,..* F.F..,,,
04:13:47.911.016.880 086.900us,Tx,00 00 4F 23 01 FF 00 00 ,..O#....,,,
04:13:47.911.103.760 086.880us,Tx,3A 99 00 00 05 76 00 00 ,:....v..,,,
04:13:47.911.190.660 086.900us,Tx,4F 12 23 E2 E7 22 A4 16 ,"O.#..""..",,,
04:13:47.911.277.560 086.900us,Tx,00 00 00 00 00 00 00 00 ,........,,,
04:13:47.911.364.480 086.920us,Tx,00 00 00 3D 3B D0 D0 ,...=;..,,,
04:13:48.941.447.300 004.779ms,Tx,11 00 2A 48 00 48 10 00 ,..* H.H..,,,
04:13:48.941.534.240 086.940us,Tx,00 00 4F 24 01 FF 00 00 ,..O$....,,,
04:13:48.941.621.140 086.900us,Tx,3A 99 00 00 05 76 00 00 ,:....v..,,,
04:13:48.941.708.100 086.960us,Tx,4F 12 23 E2 E7 22 A4 16 ,"O.#..""..",,,
04:13:48.941.795.040 086.940us,Tx,00 00 00 00 00 00 00 00 ,........,,,
04:13:48.941.882.040 087.000us,Tx,00 00 00 3D 3B 96 E3 ,...=;..,,,
04:13:49.971.743.400 004.661ms,Tx,11 00 2A 4A 00 4A 10 00 ,..* J.J..,,,
04:13:49.971.830.300 086.900us,Tx,00 00 4F 25 01 FF 00 00 ,..O%....,,,
04:13:49.971.917.200 086.900us,Tx,3A 99 00 00 05 76 00 00 ,:....v..,,,
04:13:49.972.004.100 086.900us,Tx,4F 12 23 E2 E7 22 A4 16 ,"O.#..""..",,,
04:13:49.972.091.000 086.900us,Tx,00 00 00 00 00 00 00 00 ,........,,,
04:13:49.972.177.960 086.960us,Tx,00 00 00 3D 3B 5A 28 ,...=;Z(,,,
04:13:51.001.988.280 004.548ms,Tx,11 00 2A 4C 00 4C 10 00 ,..* L.L..,,,
04:13:51.002.075.180 086.900us,Tx,00 00 4F 26 01 FF 00 00 ,..O&....,,,
04:13:51.002.162.040 086.860us,Tx,3A 99 00 00 05 76 00 00 ,:....v..,,,
04:13:51.002.248.940 086.900us,Tx,4F 12 23 E2 E7 22 A4 16 ,"O.#..""..",,,
04:13:51.002.335.840 086.900us,Tx,00 00 00 00 00 00 00 00 ,........,,,
04:13:51.002.422.800 086.960us,Tx,00 00 00 3D 3B 1F 54 ,...=;.T,,,
04:13:52.032.446.220 004.674ms,Tx,11 00 2A 4E 00 4E 10 00 ,..* N.N..,,,
04:13:52.032.533.100 086.880us,Tx,00 00 4F 27 01 FF 00 00 ,..O''....,,,
04:13:52.032.619.960 086.860us,Tx,3A 99 00 00 05 76 00 00 ,:....v..,,,
04:13:52.032.706.860 086.900us,Tx,4F 12 23 E2 E7 22 A4 16 ,"O.#..""..",,,
04:13:52.032.793.740 086.880us,Tx,00 00 00 00 00 00 00 00 ,........,,,
04:13:52.032.880.680 086.940us,Tx,00 00 00 3D 3B D3 9F ,...=;..,,,
04:13:53.062.947.820 004.816ms,Tx,11 00 2A 50 00 50 10 00 ,..* P.P..,,,
04:13:53.063.034.720 086.900us,Tx,00 00 4F 28 01 FF 00 00 ,..O(....,,,
04:13:53.063.121.620 086.900us,Tx,3A 99 00 00 05 76 00 00 ,:....v..,,,
04:13:53.063.208.520 086.900us,Tx,4F 12 23 E2 E7 22 A4 16 ,"O.#..""..",,,
04:13:53.063.295.440 086.920us,Tx,00 00 00 00 00 00 00 00 ,........,,,
04:13:53.063.382.400 086.960us,Tx,00 00 00 3D 3B 93 32 ,...=;.2,,,
04:13:54.093.345.120 004.921ms,Tx,11 00 2A 52 00 52 10 00 ,..* R.R..,,,
04:13:54.093.432.000 086.880us,Tx,00 00 4F 29 01 FF 00 00 ,..O)....,,,
04:13:54.093.518.880 086.880us,Tx,3A 99 00 00 05 76 00 00 ,:....v..,,,
04:13:54.093.605.800 086.920us,Tx,4F 12 23 E2 E7 22 A4 16 ,"O.#..""..",,,
04:13:54.093.692.680 086.880us,Tx,00 00 00 00 00 00 00 00 ,........,,,
04:13:54.093.779.620 086.940us,Tx,00 00 00 3D 3B 5F F9 ,...=;_.,,,
04:13:55.123.832.200 005.134ms,Tx,11 00 2A 54 00 54 10 00 ,..* T.T..,,,
04:13:55.123.919.120 086.920us,Tx,00 00 4F 2A 01 FF 00 00 ,..O* ....,,,
04:13:55.124.006.020 086.900us,Tx,3A 99 00 00 05 76 00 00 ,:....v..,,,
04:13:55.124.092.940 086.920us,Tx,4F 12 23 E2 E7 22 A4 16 ,"O.#..""..",,,
04:13:55.124.179.840 086.900us,Tx,00 00 00 00 00 00 00 00 ,........,,,
04:13:55.124.266.820 086.980us,Tx,00 00 00 3D 3B 1A 85 ,...=;..,,,
04:13:56.154.421.400 005.484ms,Tx,11 00 2A 56 00 56 10 00 ,..* V.V..,,,
04:13:56.154.508.300 086.900us,Tx,00 00 4F 2B 01 FF 00 00 ,..O+....,,,
04:13:56.154.595.220 086.920us,Tx,3A 99 00 00 05 76 00 00 ,:....v..,,,
04:13:56.154.682.120 086.900us,Tx,4F 12 23 E2 E7 22 A4 16 ,"O.#..""..",,,
04:13:56.154.769.040 086.920us,Tx,00 00 00 00 00 00 00 00 ,........,,,
04:13:56.154.856.020 086.980us,Tx,00 00 00 3D 3B D6 4E ,...=;.N,,,
04:13:57.185.732.380 006.635ms,Tx,11 00 2A 58 00 58 10 00 ,..* X.X..,,,
04:13:57.185.819.300 086.920us,Tx,00 00 4F 2C 01 FF 00 00 ,"..O,....",,,
04:13:57.185.906.240 086.940us,Tx,3A 99 00 00 05 77 00 00 ,:....w..,,,
04:13:57.185.993.180 086.940us,Tx,00 0E 23 E3 31 22 A4 39 ,"..#.1"".9",,,
04:13:57.186.080.100 086.920us,Tx,00 00 00 00 00 00 00 00 ,........,,,
04:13:57.186.167.060 086.960us,Tx,00 00 00 3D 3B 78 0A ,...=;x.,,,
04:13:58.216.272.500 006.913ms,Tx,11 00 2A 5A 00 5A 10 00 ,..* Z.Z..,,,
04:13:58.216.359.400 086.900us,Tx,00 00 4F 2D 01 FF 00 00 ,..O-....,,,
04:13:58.216.446.300 086.900us,Tx,3A 99 00 00 05 77 00 00 ,:....w..,,,
04:13:58.216.533.200 086.900us,Tx,00 0E 23 E3 31 22 A4 39 ,"..#.1"".9",,,
04:13:58.216.620.120 086.920us,Tx,00 00 00 00 00 00 00 00 ,........,,,
04:13:58.216.707.060 086.940us,Tx,00 00 00 3D 3B B4 C1 ,...=;..,,,
04:13:59.244.016.980 004.417ms,Tx,11 00 2A 5C 00 5C 10 00 ,..* \.\..,,,
04:13:59.244.103.920 086.940us,Tx,00 00 4F 2E 01 FF 00 00 ,..O.....,,,
04:13:59.244.190.820 086.900us,Tx,3A 99 00 00 05 77 00 00 ,:....w..,,,
04:13:59.244.277.780 086.960us,Tx,00 0E 23 E3 31 22 A4 39 ,"..#.1"".9",,,
04:13:59.244.364.720 086.940us,Tx,00 00 00 00 00 00 00 00 ,........,,,
04:13:59.244.451.680 086.960us,Tx,00 00 00 3D 3B F1 BD ,...=;..,,,
04:14:00.274.337.400 004.415ms,Tx,11 00 2A 5E 00 5E 10 00 ,..* ^.^..,,,
04:14:00.274.424.260 086.860us,Tx,00 00 4F 2F 01 FF 00 00 ,..O/....,,,
04:14:00.274.511.120 086.860us,Tx,3A 99 00 00 05 77 00 00 ,:....w..,,,
04:14:00.274.597.980 086.860us,Tx,00 0E 23 E3 31 22 A4 39 ,"..#.1"".9",,,
04:14:00.274.684.840 086.860us,Tx,00 00 00 00 00 00 00 00 ,........,,,
04:14:00.274.771.740 086.900us,Tx,00 00 00 3D 3B 3D 76 ,...=;=v,,,
04:14:01.304.602.640 004.416ms,Tx,11 00 2A 60 00 60 10 00 ,..* `.`..,,,
04:14:01.304.689.520 086.880us,Tx,00 00 4F 30 01 FF 00 00 ,..O0....,,,
04:14:01.304.776.400 086.880us,Tx,3A 99 00 00 05 77 00 00 ,:....w..,,,
04:14:01.304.863.320 086.920us,Tx,00 0E 23 E3 31 22 A4 39 ,"..#.1"".9",,,
04:14:01.304.950.220 086.900us,Tx,00 00 00 00 00 00 00 00 ,........,,,
04:14:01.305.037.140 086.920us,Tx,00 00 00 3D 3B 70 E7 ,...=;p.,,,
04:14:02.335.020.580 004.416ms,Tx,11 00 2A 62 00 62 10 00 ,..* b.b..,,,
04:14:02.335.107.480 086.900us,Tx,00 00 4F 31 01 FF 00 00 ,..O1....,,,
04:14:02.335.194.400 086.920us,Tx,3A 99 00 00 05 77 00 00 ,:....w..,,,
04:14:02.335.281.320 086.920us,Tx,00 0E 23 E3 31 22 A4 39 ,"..#.1"".9",,,
04:14:02.335.368.240 086.920us,Tx,00 00 00 00 00 00 00 00 ,........,,,
04:14:02.335.455.180 086.940us,Tx,00 00 00 3D 3B BC 2C ,"...=;.,",,,
04:14:03.365.529.780 004.416ms,Tx,11 00 2A 64 00 64 10 00 ,..* d.d..,,,
04:14:03.365.616.700 086.920us,Tx,00 00 4F 32 01 FF 00 00 ,..O2....,,,
04:14:03.365.703.600 086.900us,Tx,3A 99 00 00 05 77 00 00 ,:....w..,,,
04:14:03.365.790.540 086.940us,Tx,00 0E 23 E3 31 22 A4 39 ,"..#.1"".9",,,
04:14:03.365.877.460 086.920us,Tx,00 00 00 00 00 00 00 00 ,........,,,
04:14:03.365.964.440 086.980us,Tx,00 00 00 3D 3B F9 50 ,...=;.P,,,
04:14:04.395.949.400 004.417ms,Tx,11 00 2A 66 00 66 10 00 ,..* f.f..,,,
04:14:04.396.036.320 086.920us,Tx,00 00 4F 33 01 FF 00 00 ,..O3....,,,
04:14:04.396.123.240 086.920us,Tx,3A 99 00 00 05 77 00 00 ,:....w..,,,
04:14:04.396.210.160 086.920us,Tx,00 0E 23 E3 31 22 A4 39 ,"..#.1"".9",,,
04:14:04.396.297.060 086.900us,Tx,00 00 00 00 00 00 00 00 ,........,,,
04:14:04.396.384.020 086.960us,Tx,00 00 00 3D 3B 35 9B ,...=;5.,,,
04:14:05.426.118.340 004.416ms,Tx,11 00 2A 68 00 68 10 00 ,..* h.h..,,,
04:14:05.426.205.260 086.920us,Tx,00 00 4F 34 01 FF 00 00 ,..O4....,,,
04:14:05.426.292.160 086.900us,Tx,3A 99 00 00 05 77 00 00 ,:....w..,,,
04:14:05.426.379.060 086.900us,Tx,00 0E 23 E3 31 22 A4 39 ,"..#.1"".9",,,
04:14:05.426.465.960 086.900us,Tx,00 00 00 00 00 00 00 00 ,........,,,
04:14:05.426.552.920 086.960us,Tx,00 00 00 3D 3B 73 A8 ,...=;s.,,,
04:14:06.456.274.420 004.422ms,Tx,11 00 2A 6A 00 6A 10 00 ,..* j.j..,,,
04:14:06.456.361.320 086.900us,Tx,00 00 4F 35 01 FF 00 00 ,..O5....,,,
04:14:06.456.448.220 086.900us,Tx,3A 99 00 00 05 77 00 00 ,:....w..,,,
04:14:06.456.535.120 086.900us,Tx,00 0E 23 E3 31 22 A4 39 ,"..#.1"".9",,,
04:14:06.456.622.020 086.900us,Tx,00 00 00 00 00 00 00 00 ,........,,,
04:14:06.456.709.000 086.980us,Tx,00 00 00 3D 3B BF 63 ,...=;.c,,,
04:14:07.486.709.400 004.587ms,Tx,11 00 2A 6C 00 6C 10 00 ,..* l.l..,,,
04:14:07.486.796.280 086.880us,Tx,00 00 4F 36 01 FF 00 00 ,..O6....,,,
04:14:07.486.883.160 086.880us,Tx,3A 99 00 00 05 77 00 00 ,:....w..,,,
04:14:07.486.970.040 086.880us,Tx,00 0E 23 E3 31 22 A4 39 ,"..#.1"".9",,,
04:14:07.487.056.900 086.860us,Tx,00 00 00 00 00 00 00 00 ,........,,,
04:14:07.487.143.840 086.940us,Tx,00 00 00 3D 3B FA 1F ,...=;..,,,
04:14:08.516.978.100 004.788ms,Tx,11 00 2A 6E 00 6E 10 00 ,..* n.n..,,,
04:14:08.517.065.000 086.900us,Tx,00 00 4F 37 01 FF 00 00 ,..O7....,,,
04:14:08.517.151.920 086.920us,Tx,3A 99 00 00 05 77 00 00 ,:....w..,,,
04:14:08.517.238.860 086.940us,Tx,00 0E 23 E3 31 22 A4 39 ,"..#.1"".9",,,
04:14:08.517.325.780 086.920us,Tx,00 00 00 00 00 00 00 00 ,........,,,
04:14:08.517.412.740 086.960us,Tx,00 00 00 3D 3B 36 D4 ,...=;6.,,,
04:14:09.547.497.380 005.239ms,Tx,11 00 2A 70 00 70 10 00 ,..* p.p..,,,
04:14:09.547.584.300 086.920us,Tx,00 00 4F 38 01 FF 00 00 ,..O8....,,,
04:14:09.547.671.200 086.900us,Tx,3A 99 00 00 05 77 00 00 ,:....w..,,,
04:14:09.547.758.140 086.940us,Tx,00 0E 23 E3 31 22 A4 39 ,"..#.1"".9",,,
04:14:09.547.845.040 086.900us,Tx,00 00 00 00 00 00 00 00 ,........,,,
04:14:09.547.931.980 086.940us,Tx,00 00 00 3D 3B 76 79 ,...=;vy,,,
04:14:10.577.991.500 005.744ms,Tx,11 00 2A 72 00 72 10 00 ,..* r.r..,,,
04:14:10.578.078.440 086.940us,Tx,00 00 4F 39 01 FF 00 00 ,..O9....,,,
04:14:10.578.165.360 086.920us,Tx,3A 99 00 00 05 77 00 00 ,:....w..,,,
04:14:10.578.252.320 086.960us,Tx,00 0E 23 E3 31 22 A4 39 ,"..#.1"".9",,,
04:14:10.578.339.260 086.940us,Tx,00 00 00 00 00 00 00 00 ,........,,,
04:14:10.578.426.240 086.980us,Tx,00 00 00 3D 3B BA B2 ,...=;..,,,
04:14:11.606.740.000 004.415ms,Tx,11 00 2A 74 00 74 10 00 ,..* t.t..,,,
04:14:11.606.826.880 086.880us,Tx,00 00 4F 3A 01 FF 00 00 ,..O:....,,,
04:14:11.606.913.740 086.860us,Tx,3A 99 00 00 05 78 00 00 ,:....x..,,,
04:14:11.607.000.620 086.880us,Tx,00 1C 23 E2 B4 22 A4 4E ,"..#.."".N",,,
04:14:11.607.087.520 086.900us,Tx,00 00 00 00 00 00 00 00 ,........,,,
04:14:11.607.174.480 086.960us,Tx,00 00 00 3D 3B 81 19 ,...=;..,,,
04:14:12.636.924.520 004.416ms,Tx,11 00 2A 76 00 76 10 00 ,..* v.v..,,,
04:14:12.637.011.440 086.920us,Tx,00 00 4F 3B 01 FF 00 00 ,..O;....,,,
04:14:12.637.098.320 086.880us,Tx,3A 99 00 00 05 78 00 00 ,:....x..,,,
04:14:12.637.185.240 086.920us,Tx,00 1C 23 E2 B4 22 A4 4E ,"..#.."".N",,,
04:14:12.637.272.140 086.900us,Tx,00 00 00 00 00 00 00 00 ,........,,,
04:14:12.637.359.100 086.960us,Tx,00 00 00 3D 3B 4D D2 ,...=;M.,,,
04:14:13.669.845.600 006.906ms,Tx,11 00 2A 78 00 78 10 00 ,..* x.x..,,,
04:14:13.669.932.460 086.860us,Tx,00 00 4F 3C 01 FF 00 00 ,..O<....,,,
04:14:13.670.019.340 086.880us,Tx,3A 99 00 00 05 78 00 00 ,:....x..,,,
04:14:13.670.106.260 086.920us,Tx,00 1C 23 E2 B4 22 A4 4E ,"..#.."".N",,,
04:14:13.670.193.140 086.880us,Tx,00 00 00 00 00 00 00 00 ,........,,,
04:14:13.670.280.080 086.940us,Tx,00 00 00 3D 3B 0B E1 ,...=;..,,,
04:14:14.700.203.220 006.707ms,Tx,11 00 2A 7A 00 7A 10 00 ,..* z.z..,,,
04:14:14.700.290.160 086.940us,Tx,00 00 4F 3D 01 FF 00 00 ,..O=....,,,
04:14:14.700.377.080 086.920us,Tx,3A 99 00 00 05 78 00 00 ,:....x..,,,
04:14:14.700.464.000 086.920us,Tx,00 1C 23 E2 B4 22 A4 4E ,"..#.."".N",,,
04:14:14.700.550.920 086.920us,Tx,00 00 00 00 00 00 00 00 ,........,,,
04:14:14.700.637.880 086.960us,Tx,00 00 00 3D 3B C7 2A ,...=;.* ,,,
04:14:15.730.596.200 006.710ms,Tx,11 00 2A 7C 00 7C 10 00 ,..* |.|..,,,
04:14:15.730.683.100 086.900us,Tx,00 00 4F 3E 01 FF 00 00 ,..O>....,,,
04:14:15.730.769.960 086.860us,Tx,3A 99 00 00 05 78 00 00 ,:....x..,,,
04:14:15.730.856.880 086.920us,Tx,00 1C 23 E2 B4 22 A4 4E ,"..#.."".N",,,
04:14:15.730.943.780 086.900us,Tx,00 00 00 00 00 00 00 00 ,........,,,
04:14:15.731.030.720 086.940us,Tx,00 00 00 3D 3B 82 56 ,...=;.V,,,
04:14:16.760.898.260 006.502ms,Tx,11 00 2A 7E 00 7E 10 00 ,..* ~.~..,,,
04:14:16.760.985.160 086.900us,Tx,00 00 4F 3F 01 FF 00 00 ,..O?....,,,
04:14:16.761.072.040 086.880us,Tx,3A 99 00 00 05 78 00 00 ,:....x..,,,
04:14:16.761.158.960 086.920us,Tx,00 1C 23 E2 B4 22 A4 4E ,"..#.."".N",,,
04:14:16.761.245.860 086.900us,Tx,00 00 00 00 00 00 00 00 ,........,,,
04:14:16.761.332.840 086.980us,Tx,00 00 00 3D 3B 4E 9D ,...=;N.,,,
04:14:17.791.277.380 006.486ms,Tx,11 00 2A 80 00 80 10 00 ,..* .....,,,
04:14:17.791.364.360 086.980us,Tx,00 00 4F 40 01 FF 00 00 ,..O@....,,,
04:14:17.791.451.340 086.980us,Tx,3A 99 00 00 05 78 00 00 ,:....x..,,,
04:14:17.791.538.340 087.000us,Tx,00 1C 23 E2 B4 22 A4 4E ,"..#.."".N",,,
04:14:17.791.625.340 087.000us,Tx,00 00 00 00 00 00 00 00 ,........,,,
04:14:17.791.712.360 087.020us,Tx,00 00 00 3D 3B 2D 84 ,...=;-.,,,
04:14:18.821.674.640 006.442ms,Tx,11 00 2A 82 00 82 10 00 ,..* .....,,,
04:14:18.821.761.500 086.860us,Tx,00 00 4F 41 01 FF 00 00 ,..OA....,,,
04:14:18.821.848.380 086.880us,Tx,3A 99 00 00 05 78 00 00 ,:....x..,,,
04:14:18.821.935.280 086.900us,Tx,00 1C 23 E2 B4 22 A4 4E ,"..#.."".N",,,
04:14:18.822.022.160 086.880us,Tx,00 00 00 00 00 00 00 00 ,........,,,
04:14:18.822.109.100 086.940us,Tx,00 00 00 3D 3B E1 4F ,...=;.O,,,
04:14:19.852.103.860 006.381ms,Tx,11 00 2A 84 00 84 10 00 ,..* .....,,,
04:14:19.852.190.800 086.940us,Tx,00 00 4F 42 01 FF 00 00 ,..OB....,,,
04:14:19.852.277.720 086.920us,Tx,3A 99 00 00 05 78 00 00 ,:....x..,,,
04:14:19.852.364.640 086.920us,Tx,00 1C 23 E2 B4 22 A4 4E ,"..#.."".N",,,
04:14:19.852.451.580 086.940us,Tx,00 00 00 00 00 00 00 00 ,........,,,
04:14:19.852.538.600 087.020us,Tx,00 00 00 3D 3B A4 33 ,...=;.3,,,
04:14:20.882.497.080 006.447ms,Tx,11 00 2A 86 00 86 10 00 ,..* .....,,,
04:14:20.882.584.000 086.920us,Tx,00 00 4F 43 01 FF 00 00 ,..OC....,,,
04:14:20.882.670.900 086.900us,Tx,3A 99 00 00 05 78 00 00 ,:....x..,,,
04:14:20.882.757.800 086.900us,Tx,00 1C 23 E2 B4 22 A4 4E ,"..#.."".N",,,
04:14:20.882.844.700 086.900us,Tx,00 00 00 00 00 00 00 00 ,........,,,
04:14:20.882.931.620 086.920us,Tx,00 00 00 3D 3B 68 F8 ,...=;h.,,,
04:14:21.912.875.600 006.479ms,Tx,11 00 2A 88 00 88 10 00 ,..* .....,,,
04:14:21.912.962.480 086.880us,Tx,00 00 4F 44 01 FF 00 00 ,..OD....,,,
04:14:21.913.049.360 086.880us,Tx,3A 99 00 00 05 78 00 00 ,:....x..,,,
04:14:21.913.136.240 086.880us,Tx,00 1C 23 E2 B4 22 A4 4E ,"..#.."".N",,,
04:14:21.913.223.140 086.900us,Tx,00 00 00 00 00 00 00 00 ,........,,,
04:14:21.913.310.100 086.960us,Tx,00 00 00 3D 3B 2E CB ,...=;..,,,
04:14:22.943.447.640 006.736ms,Tx,11 00 2A 8A 00 8A 10 00 ,..* .....,,,
04:14:22.943.534.540 086.900us,Tx,00 00 4F 45 01 FF 00 00 ,..OE....,,,
04:14:22.943.621.440 086.900us,Tx,3A 99 00 00 05 78 00 00 ,:....x..,,,
04:14:22.943.708.340 086.900us,Tx,00 1C 23 E2 B4 22 A4 4E ,"..#.."".N",,,
04:14:22.943.795.260 086.920us,Tx,00 00 00 00 00 00 00 00 ,........,,,
04:14:22.943.882.200 086.940us,Tx,00 00 00 3D 3B E2 00 ,...=;..,,,
04:14:23.973.936.480 006.882ms,Tx,11 00 2A 8C 00 8C 10 00 ,..* .....,,,
04:14:23.974.023.380 086.900us,Tx,00 00 4F 46 01 FF 00 00 ,..OF....,,,
04:14:23.974.110.300 086.920us,Tx,3A 99 00 00 05 78 00 00 ,:....x..,,,
04:14:23.974.197.240 086.940us,Tx,00 1C 23 E2 B4 22 A4 4E ,"..#.."".N",,,
04:14:23.974.284.180 086.940us,Tx,00 00 00 00 00 00 00 00 ,........,,,
04:14:23.974.371.140 086.960us,Tx,00 00 00 3D 3B A7 7C ,...=;.|,,,
04:14:25.001.762.120 004.416ms,Tx,11 00 2A 8E 00 8E 10 00 ,..* .....,,,
04:14:25.001.849.020 086.900us,Tx,00 00 4F 47 01 FF 00 00 ,..OG....,,,
04:14:25.001.935.920 086.900us,Tx,3A 99 00 00 05 78 00 00 ,:....x..,,,
04:14:25.002.022.840 086.920us,Tx,00 1C 23 E2 B4 22 A4 4E ,"..#.."".N",,,
04:14:25.002.109.760 086.920us,Tx,00 00 00 00 00 00 00 00 ,........,,,
04:14:25.002.196.700 086.940us,Tx,00 00 00 3D 3B 6B B7 ,...=;k.,,,
04:14:26.032.181.340 004.416ms,Tx,11 00 2A 90 00 90 10 00 ,..* .....,,,
04:14:26.032.268.260 086.920us,Tx,00 00 4F 48 01 FF 00 00 ,..OH....,,,
04:14:26.032.355.160 086.900us,Tx,3A 99 00 00 05 78 00 00 ,:....x..,,,
04:14:26.032.442.100 086.940us,Tx,00 1C 23 E2 B4 22 A4 4E ,"..#.."".N",,,
04:14:26.032.529.020 086.920us,Tx,00 00 00 00 00 00 00 00 ,........,,,
04:14:26.032.615.980 086.960us,Tx,00 00 00 3D 3B 2B 1A ,...=;+.,,,
04:14:27.062.584.820 004.536ms,Tx,11 00 2A 92 00 92 10 00 ,..* .....,,,
04:14:27.062.671.720 086.900us,Tx,00 00 4F 49 01 FF 00 00 ,..OI....,,,
04:14:27.062.758.600 086.880us,Tx,3A 99 00 00 05 79 00 00 ,:....y..,,,
04:14:27.062.845.500 086.900us,Tx,00 2B 23 E2 D6 22 A4 28 ,".+#.."".(",,,
04:14:27.062.932.420 086.920us,Tx,00 00 00 00 00 00 00 00 ,........,,,
04:14:27.063.019.380 086.960us,Tx,00 00 00 3D 3B 3D EB ,...=;=.,,,
04:14:28.092.818.920 004.529ms,Tx,11 00 2A 94 00 94 10 00 ,..* .....,,,
04:14:28.092.905.840 086.920us,Tx,00 00 4F 4A 01 FF 00 00 ,..OJ....,,,
04:14:28.092.992.760 086.920us,Tx,3A 99 00 00 05 79 00 00 ,:....y..,,,
04:14:28.093.079.700 086.940us,Tx,00 2B 23 E2 D6 22 A4 28 ,".+#.."".(",,,
04:14:28.093.166.620 086.920us,Tx,00 00 00 00 00 00 00 00 ,........,,,
04:14:28.093.253.560 086.940us,Tx,00 00 00 3D 3B 78 97 ,...=;x.,,,
04:14:29.123.237.100 004.882ms,Tx,11 00 2A 96 00 96 10 00 ,..* .....,,,
04:14:29.123.323.960 086.860us,Tx,00 00 4F 4B 01 FF 00 00 ,..OK....,,,
04:14:29.123.410.820 086.860us,Tx,3A 99 00 00 05 79 00 00 ,:....y..,,,
04:14:29.123.497.720 086.900us,Tx,00 2B 23 E2 D6 22 A4 28 ,".+#.."".(",,,
04:14:29.123.584.620 086.900us,Tx,00 00 00 00 00 00 00 00 ,........,,,
04:14:29.123.671.580 086.960us,Tx,00 00 00 3D 3B B4 5C ,...=;.\,,,
04:14:30.153.654.000 005.194ms,Tx,11 00 2A 98 00 98 10 00 ,..* .....,,,
04:14:30.153.740.900 086.900us,Tx,00 00 4F 4C 01 FF 00 00 ,..OL....,,,
04:14:30.153.827.820 086.920us,Tx,3A 99 00 00 05 79 00 00 ,:....y..,,,
04:14:30.153.914.740 086.920us,Tx,00 2B 23 E2 D6 22 A4 28 ,".+#.."".(",,,
04:14:30.154.001.660 086.920us,Tx,00 00 00 00 00 00 00 00 ,........,,,
04:14:30.154.088.620 086.960us,Tx,00 00 00 3D 3B F2 6F ,...=;.o,,,
04:14:31.184.233.420 005.561ms,Tx,11 00 2A 9A 00 9A 10 00 ,..* .....,,,
04:14:31.184.320.320 086.900us,Tx,00 00 4F 4D 01 FF 00 00 ,..OM....,,,
